;StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
236;2882;1;0;-4.939;0;5.74;13;21;3e-05;.....(....)((((..((....)).))))......((....))........((((......))))..........
237;2894;1;0;-4.936;0;6.17;12;23;2.9e-05;..(.....)..((((..(......).))))......((....))........((((......))))..........
238;2899;1;0;-4.937;0;9.14;11;26;3e-05;...........((((.(((....)))))))......((....))....((....))....................
239;2916;1;0;-4.932;0;3.97;13;19;2.9e-05;...........((((..((....)).))))......((....))....(...((((......))))....).....
240;2920;1;0;-4.933;0;5.8;12;19;2.9e-05;..(.....)..((((..((....)).))))......(......)........((((......))))..........
241;2939;1;0;-4.922;0;4.73;15;33;2.9e-05;...........((((((....))))...))......((....))..(.(..(((((......)))))..).)....
242;2946;1;0;-4.924;0;4.5;16;21;2.9e-05;...(...)...((((.(((....)))))))......((....))....(..(((((......)))))..)......
243;2966;1;0;-4.919;0;5.71;17;26;2.9e-05;..((...))..((((..((....)).))))......((....))....((.(((((......)))))....))...
244;2995;1;0;-4.912;0;6.31;14;20;2.8e-05;..((...))..((((.(((....))))))).......(....).........((((......))))..........
245;3007;1;0;-4.908;0;3.19;13;17;2.8e-05;...........((((.(((....)))))))......((..............((((......)))).......)).
246;3010;1;0;-4.909;0;4.55;15;31;2.8e-05;...........((((((....)))...)))......((....))..(.(..(((((......)))))..).)....
247;3019;1;0;-4.903;0;1.35;16;15;2.8e-05;...........((((..((....)).)))).((((.((....))........((((......))))....))))..
248;3027;1;0;-4.906;0;4.5;16;23;2.8e-05;...........((((.(((....)))))))......((....))...(((.((((........))))....)))..
249;3034;1;0;-4.899;0;4.53;16;22;2.8e-05;...........((((..((....)).))))......((....))...(((.(((((......))))..)..)))..
250;3047;1;0;-4.895;0;4.82;16;21;2.7e-05;.....(..((.((((.(((....)))))))..))..)......((.....))((((......))))..........
251;3050;1;0;-4.895;0;6.72;14;21;2.8e-05;....((..((.((((..((....)).))))..))..))..............((((......))))..........
252;3096;1;0;-4.888;0;3.71;16;21;2.7e-05;...........((((.(((....)))))))......((....))....(..(((((.(...))))))..)......
253;3097;1;0;-4.888;0;3.76;16;24;2.7e-05;...........((((.(((....)))))))......((....))....(..((((.((...))))))..)......
254;3122;1;0;-4.884;0;3.82;15;18;2.7e-05;.........(.((((.(((....)))))))..)...((....))....(...((((......))))...)......
255;3127;1;0;-4.885;0;4.82;15;20;2.7e-05;.........(.((((.(((....)))))))..)...((....))........((((.(...)))))..........
256;3128;1;0;-4.885;0;4.88;15;23;2.7e-05;.........(.((((.(((....)))))))..)...((....))........(((.((...)))))..........
257;3180;1;0;-4.874;0;6.35;16;22;2.7e-05;..((...))(.((((.(((....)))))))..)...((....))........((((......))))..........
258;3188;1;0;-4.868;0;4.72;14;19;2.6e-05;...........((((.(((....)))))))......((....))(.....).((((......))))..........
259;3192;1;0;-4.869;0;5.41;11;21;2.6e-05;...........((((.(........)))))......((....))........((((......))))..........
260;3216;1;0;-4.864;0;6.94;13;25;2.6e-05;..((...))..((((..(......).))))......((....))........((((......))))..........
261;3233;1;0;-4.859;0;6.94;15;23;2.6e-05;..(.....)..((((..((....)).))))......((....))........((((......)))).((...))..
262;3246;1;0;-4.862;0;6.58;13;21;2.6e-05;..((...))..((((..((....)).))))......(......)........((((......))))..........
263;3247;1;0;-4.862;0;6.17;12;23;2.6e-05;..(.....)..((((..((....)).))))......((....))........(((........)))..........
264;3280;1;0;-4.853;0;4.79;16;21;2.6e-05;......(.((.((((.(((....)))))))..))..)......((.....))((((......))))..........
265;3292;1;0;-4.855;0;6.53;14;21;2.6e-05;...........((((.(((....)))))))......((....)).........(((......)))..((...))..
266;3301;1;0;-4.849;0;7.5;12;29;2.5e-05;...........((((.(((....)))))))......((....))....(..((...)).)................
267;3317;1;0;-4.844;0;4.5;16;20;2.5e-05;..(.....)..((((.(((....)))))))......((....))..(.(...((((......))))...).)....
268;3361;1;0;-4.838;0;4.24;15;22;2.5e-05;...........(((..(((....))).)))......((....))....((.(((((......)))))....))...
269;3386;1;0;-4.835;0;5.79;15;20;2.5e-05;..(.....)..((((.(((....)))))))...(..((....)).)......((((......))))..........
270;3392;1;0;-4.829;0;6.68;10;29;2.5e-05;...........((((..((....)).))))......((....)).......((........)).............
271;3396;1;0;-4.83;0;3.55;15;20;2.5e-05;...........((((.(((....)))))))......((....))..(....(((((......)))))....)....
272;3433;1;0;-4.822;0;7.29;10;27;2.4e-05;..(.....)..(((.............)))......((....))........((((......))))..........
273;3538;1;0;-4.801;0;6.33;12;28;2.3e-05;...........((((.(((....)))))))......((....)).......(((.....).)).............
274;3556;1;0;-4.804;0;4.85;15;21;2.4e-05;..(.....)..((((..((....)).))))......((....))...((...((((......))))....))....
275;3567;1;0;-4.797;0;3.91;15;18;2.3e-05;...........((((.(((....)))))))......(......)....((.(((((......)))))....))...
276;3580;1;0;-4.8;0;4.24;15;22;2.3e-05;...........((((.((......))))))......((....))....((.(((((......)))))....))...
277;3584;1;0;-4.8;0;4.26;16;23;2.3e-05;.........(.((((..((....)).))))..)...((....))....((.(((((......)))))....))...
278;3589;1;0;-4.793;0;4.74;13;17;2.3e-05;.........(.((((.(((....)))))))..)....(....).........((((......))))..........
279;3598;1;0;-4.795;0;4.88;15;32;2.3e-05;...........((((((....))))...))......((....))...((..(((((......)))))...))....
280;3599;1;0;-4.796;0;5.18;15;20;2.3e-05;...((......((((.(((....))))))).))...((....))........((((......))))..........
281;3602;1;0;-4.796;0;3.56;14;18;2.3e-05;...........((((.(((....))))))).......(....).....(..(((((......)))))..)......
282;3615;1;0;-4.791;0;6.94;13;25;2.3e-05;..((...))..((((..((....)).))))......((....))........(((........)))..........
283;3637;1;0;-4.788;0;7.62;16;25;2.3e-05;..((...))..((((..((....)).))))......((....))........((((......)))).((...))..
284;3646;1;0;-4.782;0;4.7;15;30;2.3e-05;...........((((((....)))...)))......((....))...((..(((((......)))))...))....
285;3650;1;0;-4.783;0;5.34;11;21;2.3e-05;...........(((..((......)).)))......((....))........((((......))))..........
286;3676;1;0;-4.781;0;4.97;11;17;2.3e-05;...........(((..(((....))).)))......(......)........((((......))))..........
287;3696;1;0;-4.776;0;6.07;11;24;2.3e-05;...........((((...........))))...(..((....)).)......((((......))))..........
288;3702;1;0;-4.777;0;6.27;15;20;2.3e-05;...(...)...((((.(((....)))))))......((....))........((((......))))...(....).
289;3711;1;0;-4.77;0;4.17;18;22;2.2e-05;........((.((((.(((....)))))))..))..((....))....((.(((((......)))))....))...
290;3723;1;0;-4.773;0;5.23;17;22;2.2e-05;..((...))..((((.(((....)))))))......((....))..(.(...((((......))))...).)....
291;3725;1;0;-4.773;0;3.59;14;18;2.2e-05;...........((((.(((....)))))))......((....))..(.....((((......)))).....)....
292;3767;1;0;-4.764;0;6.5;16;22;2.2e-05;..((...))..((((.(((....)))))))...(..((....)).)......((((......))))..........
293;3813;1;0;-4.758;0;4.58;15;19;2.2e-05;..(.....)..((((.(((....)))))))......((....))....(...((((......))))....).....
294;3824;1;0;-4.751;0;8.07;11;29;2.2e-05;..((...))..(((.............)))......((....))........((((......))))..........
295;3825;1;0;-4.752;0;6.56;14;22;2.2e-05;..(.....)..((((..((....)).))))......((....))........((((......))))....(...).
296;3839;1;0;-4.753;0;5.16;14;21;2.2e-05;........((.(((..(((....))).)))..))..((....))........((((......))))..........
297;3842;1;0;-4.754;0;6.44;14;23;2.2e-05;..(.....)..((((..((....)).))))......((....))........((((......)))).(.....)..
298;3845;1;0;-4.746;0;9.82;10;37;2.1e-05;.......(((.(......).))).............((....))........((((......))))..........
299;3860;1;0;-4.748;0;4.1;13;23;2.1e-05;...........((((..(......).))))......((....))....(..(((((......)))))..)......
300;3871;1;0;-4.749;0;6.0;13;21;2.2e-05;...........((((.(((....)))))))......((....)).........(((......)))..(.....)..
301;3875;1;0;-4.742;0;4.97;11;17;2.1e-05;...........((((.((......))))))......(......)........((((......))))..........
302;3877;1;0;-4.743;0;4.97;12;18;2.1e-05;.........(.((((..((....)).))))..)...(......)........((((......))))..........
303;3888;1;0;-4.745;0;5.33;12;22;2.1e-05;.........(.((((..(......).))))..)...((....))........((((......))))..........
304;3892;1;0;-4.746;0;3.74;13;19;2.1e-05;...........((((..((....)).))))......(......)....(..(((((......)))))..)......
305;3900;1;0;-4.738;0;9.86;11;37;2.1e-05;.......(((.((....)).))).............((....))........((((......))))..........
306;3924;1;0;-4.742;0;5.46;17;21;2.1e-05;..((....((.((((.(((....)))))))..))))((....))........((((......))))..........
307;3925;1;0;-4.742;0;5.45;15;20;2.1e-05;...........((((.(((....)))))))......((....))........((((.(...)))))...(....).
308;3926;1;0;-4.742;0;5.52;15;23;2.1e-05;...........((((.(((....)))))))......((....))........(((.((...)))))...(....).
309;3936;1;0;-4.736;0;8.46;10;30;2.1e-05;...........((((..((....)).))))......((....)).......((...))..................
310;3957;1;0;-4.733;0;5.59;16;23;2.1e-05;..((...))..((((..((....)).))))......((....))...((...((((......))))....))....
311;3972;1;0;-4.728;0;5.57;17;21;2.1e-05;..(((....(.((((.(((....)))))))..))))((....))........((((......))))..........
312;3974;1;0;-4.728;0;5.59;16;20;2.1e-05;..(((......((((.(((....)))))))...)))((....))........((((......))))..........
313;3978;1;0;-4.729;0;2.06;18;15;2.1e-05;..(.....)..((((.(((....))))))).((((.((....))........((((......))))....))))..
314;3997;1;0;-4.724;0;5.57;17;22;2.1e-05;..(((...(..((((.(((....))))))).).)))((....))........((((......))))..........
315;4000;1;0;-4.725;0;5.06;18;22;2.1e-05;..(.....)..((((.(((....)))))))......((....))...(((.(((((......))))..)..)))..
316;4002;1;0;-4.725;0;7.25;10;30;2.1e-05;...........((((..((....)).))))......((....))............((...)).............
317;4005;1;0;-4.726;0;4.24;15;22;2.1e-05;...........((((.(((....)))))))......((....))....((.((((........))))....))...
318;4010;1;0;-4.719;0;4.27;15;21;2e-05;...........((((..((....)).))))......((....))....((.(((((......))))..)..))...
319;4013;1;0;-4.719;0;6.44;14;21;2e-05;..(.....)..((((..((....)).))))......((....))........((((......))))..(...)...
320;4020;1;0;-4.721;0;5.35;16;34;2e-05;...........((((((....))))...))......((....))...(((.(((((......)))))....)))..
321;4029;1;0;-4.722;0;3.24;15;20;2.1e-05;...........((((.(((....))))))).....(((.............(((((......)))))......)))
322;4035;1;0;-4.715;0;5.16;14;21;2e-05;........((.((((.((......))))))..))..((....))........((((......))))..........
323;4052;1;0;-4.718;0;4.03;16;23;2e-05;........((.((((..((....)).))))..))..((....))....(..(((((......)))))..)......
324;4056;1;0;-4.711;0;6.83;11;35;2e-05;.........(...((((....)))).).........((....))........((((......))))..........
325;4066;1;0;-4.713;0;4.81;14;17;2e-05;........((.((((.(((....)))))))..))..(......)........((((......))))..........
326;4083;1;0;-4.707;0;5.18;16;32;2e-05;...........((((((....)))...)))......((....))...(((.(((((......)))))....)))..
327;4099;1;0;-4.709;0;5.34;11;21;2e-05;...........(((..(((....))).)))......((....))........(((........)))..........
328;4125;1;0;-4.706;0;6.59;11;25;2e-05;.....(....)((((...........))))......((....))........((((......))))..........
329;4130;1;0;-4.707;0;6.22;14;21;2e-05;...........(((..(((....))).)))......((....))........((((......)))).((...))..
330;4178;1;0;-4.699;0;5.03;13;21;2e-05;...........((((.(((....)))))))......((....))........(((..(...).)))..........
331;4186;1;0;-4.693;0;4.43;17;22;2e-05;...(...)...((((.(((....)))))))......((....))..(.(..(((((......)))))..).)....
332;4193;1;0;-4.694;0;5.32;16;23;2e-05;..(.....)..((((..((....)).))))......((....))...(((..((((......)))).....)))..
333;4239;1;0;-4.686;0;5.32;16;21;1.9e-05;..((...))..((((.(((....)))))))......((....))....(...((((......))))....).....
334;4249;1;0;-4.68;0;7.27;15;24;1.9e-05;..((...))..((((..((....)).))))......((....))........((((......))))....(...).
335;4261;1;0;-4.682;0;7.15;15;25;1.9e-05;..((...))..((((..((....)).))))......((....))........((((......)))).(.....)..
336;4305;1;0;-4.674;0;4.1;13;23;1.9e-05;...........((((..((....)).))))......((....))....(..((((........))))..)......
337;4315;1;0;-4.668;0;6.22;14;21;1.9e-05;...........((((.((......))))))......((....))........((((......)))).((...))..
338;4319;1;0;-4.669;0;4.97;11;17;1.9e-05;...........((((.(((....)))))))......(......)........(((........)))..........
339;4322;1;0;-4.669;0;6.18;15;22;1.9e-05;.........(.((((..((....)).))))..)...((....))........((((......)))).((...))..
340;4329;1;0;-4.67;0;1.84;14;19;1.9e-05;...........((((...........)))).((((.((....))........((((......))))....))))..
341;4331;1;0;-4.671;0;5.34;11;21;1.9e-05;...........((((.((......))))))......((....))........(((........)))..........
342;4336;1;0;-4.672;0;5.33;12;22;1.9e-05;.........(.((((..((....)).))))..)...((....))........(((........)))..........
343;4348;1;0;-4.665;0;3.28;14;18;1.9e-05;...........((((.(((....))))))).....(((..............((((......)))).......)))
344;4355;1;0;-4.666;0;5.88;14;17;1.9e-05;...........((((.(((....)))))))......(......)........((((......)))).((...))..
345;4390;1;0;-4.657;0;2.81;19;17;1.8e-05;..((...))..((((.(((....))))))).((((.((....))........((((......))))....))))..
346;4394;1;0;-4.658;0;3.66;17;22;1.8e-05;...........((((.(((....)))))))......((....))..(.(..(((((.(...))))))..).)....
347;4395;1;0;-4.658;0;3.71;17;25;1.8e-05;...........((((.(((....)))))))......((....))..(.(..((((.((...))))))..).)....
348;4413;1;0;-4.653;0;5.73;19;24;1.8e-05;..((...))..((((.(((....)))))))......((....))...(((.(((((......))))..)..)))..
349;4417;1;0;-4.654;0;3.76;16;19;1.8e-05;.........(.((((.(((....)))))))..)...((....))..(.(...((((......))))...).)....
350;4426;1;0;-4.655;0;7.17;12;29;1.8e-05;..(.....)..((((.(((....)))))))......((....)).......((........)).............
351;4435;1;0;-4.65;0;5.42;13;17;1.8e-05;...........((((.(((....))))))).......(....).........((((......))))...(....).
352;4440;1;0;-4.65;0;6.45;13;28;1.8e-05;..(.....)..((((((....))...))))......((....))........((((......))))..........
353;4449;1;0;-4.651;0;4.06;14;19;1.8e-05;...........(((..(((....))).)))......((....))...((...((((......))))....))....
354;4456;1;0;-4.652;0;8.33;12;28;1.8e-05;...........((((.(((....)))))))......((....)).......((...))......(...).......
355;4471;1;0;-4.647;0;4.53;16;22;1.8e-05;...........((((.(((....)))))))......((....))...(((.(.(((......)))...)..)))..
356;4473;1;0;-4.647;0;3.91;16;20;1.8e-05;...........((((.(((....)))))))...(..((....)).)..(..(((((......)))))..)......
357;4480;1;0;-4.648;0;5.38;11;21;1.8e-05;...........((((...(....)..))))......((....))........((((......))))..........
358;4481;1;0;-4.648;0;7.15;15;23;1.8e-05;..((...))..((((..((....)).))))......((....))........((((......))))..(...)...
359;4484;1;0;-4.648;0;8.38;14;29;1.8e-05;...........((((.(((....)))))))......((....)).......((...))..(.(.(...)).)....
360;4492;1;0;-4.641;0;5.16;14;21;1.8e-05;........((.((((.(((....)))))))..))..((....))........(((........)))..........
361;4525;1;0;-4.639;0;5.97;17;21;1.8e-05;........((.((((.(((....)))))))..))..((....))........((((......)))).((...))..
362;4565;1;0;-4.629;0;4.76;15;21;1.8e-05;...........((((.(((....)))))))......((....))((...)).((((......))))..........
363;4569;1;0;-4.63;0;7.07;10;27;1.8e-05;..(.....)..((((...........))))......((....))........(((........)))..........
364;4576;1;0;-4.63;0;7.4;17;23;1.8e-05;..((((..((.((((.(((....)))))))..))..)).....)).......((((......))))..........
365;4589;1;0;-4.632;0;6.39;10;26;1.8e-05;.........(.(((.............)))..)...((....))........((((......))))..........
366;4617;1;0;-4.627;0;7.81;13;27;1.7e-05;..(.....)..((((...........))))......((....))........((((......)))).((...))..
367;4639;1;0;-4.623;0;6.03;17;25;1.7e-05;..((...))..((((..((....)).))))......((....))...(((..((((......)))).....)))..
368;4686;1;0;-4.613;0;4.09;15;20;1.7e-05;.........(.((((..((....)).))))..)...((....))...((...((((......))))....))....
369;4702;1;0;-4.616;0;6.5;12;23;1.7e-05;..(.....)..((((..((....)).))))......((....)).........(((......)))...........
370;4720;1;0;-4.611;0;3.72;14;15;1.7e-05;...........((((.(((....)))))))......(......)...((...((((......))))....))....
371;4724;1;0;-4.612;0;5.1;12;19;1.7e-05;............(((.(((....)))))).......((....))........((((......))))..........
372;4731;1;0;-4.612;0;4.7;15;23;1.7e-05;..(.....)..(((..(((....))).)))......((....))....(..(((((......)))))..)......
373;4737;1;0;-4.613;0;4.06;14;19;1.7e-05;...........((((.((......))))))......((....))...((...((((......))))....))....
374;4775;1;0;-4.603;0;5.61;13;20;1.7e-05;...........((((..((....)).))))......((....))........((((......)))).(...)....
375;4794;1;0;-4.599;0;5.81;13;20;1.7e-05;...........(((..(((....))).)))......((....))........((((......))))....(...).
376;4797;1;0;-4.599;0;5.67;12;18;1.7e-05;...........((((..((....)).))))......(......)........((((......))))...(....).
377;4813;1;0;-4.601;0;5.68;13;21;1.7e-05;...........(((..(((....))).)))......((....))........((((......)))).(.....)..
378;4815;1;0;-4.601;0;6.03;12;22;1.7e-05;...........((((..(......).))))......((....))........((((......))))...(....).
379;4817;1;0;-4.594;0;9.24;11;25;1.7e-05;...........((((.(((....)))))))......((....))..................(.(...).).....
380;4822;1;0;-4.595;0;6.22;14;21;1.7e-05;...........((((.(((....)))))))......((....))........(((........))).((...))..
381;4831;1;0;-4.596;0;5.77;13;21;1.7e-05;.....(...).((((..((....)).))))......((....))........((((......))))..........
382;4834;1;0;-4.597;0;7.69;8;33;1.7e-05;...........((((...........))))......((....)).......((........)).............
383;4835;1;0;-4.597;0;6.29;13;29;1.7e-05;...........((((.(((....)))))))......((....)).......((((...)).)).............
