,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
10893,.....((((.(((((...))))).))))...(((..(.((.......(.........))).).))).((...))..,18,-7.432,6,0.000007
10894,.....((((.(((((...))))).)))).((.....)).......((............))......((...))..,15,-7.432,22,0.000007
10895,.....((((.(((((...))))).)))).((.(((.....)..........)).)).......(.....)......,15,-7.432,28,0.000007
10896,...(.((((.((.((((.....))))))...)))).).....(.....)...((.(.......).)).........,15,-7.432,47,0.000007
10897,.....((((.(((((...))))).))))..(.((((.(....).)))).)...((..........)).........,17,-7.432,32,0.000007
10898,.....(((..((((.....))))..)))........(.((.((............)).)).)...(....).....,13,-7.432,15,0.000007
10899,.....((((.(((((...))))).))))..(....).........((((...(........)...)))).......,15,-7.432,28,0.000007
10900,.....((((.(((((...))))).))))..(.((((((....)))))).)..((...........)).(...)...,19,-7.432,31,0.000007
10901,.(...((((.(((((...))))).)))).)...............((((..((..........)))))).......,16,-7.432,29,0.000007
10902,.....((((.(((((...))))).)))).((....))............((....................))...,13,-7.432,26,0.000007
10903,.....(((..(((((...)))))..)))......((.((.......((...)).........)).)).........,14,-7.432,31,0.000007
10904,.....(((..(((((...)))))..))).((.(((.........(....)))).))............(...)...,15,-7.432,29,0.000007
10905,.....((((.(((((...))))).))))...(((.(...((.((..........))..)).).)))..........,17,-7.432,16,0.000007
10906,.....(((..(((((...)))))..))).((....))........((((((..(.......))).)))).......,17,-7.431,34,0.000007
10907,.....(((..(((((...)))))..)))..(......).......(((...((..........)).))).......,14,-7.431,30,0.000007
10908,.....(((..(((((...)))))..)))...((.(.(.((..(............)..)).).))).((...))..,17,-7.431,7,0.000007
10909,.....(((..((((.....))))..)))....((..(.((.((((........)))).)).).))...(...)...,17,-7.431,12,0.000007
10910,.....(((..((((.....))))..))).................((((..(((.......).)))))).......,14,-7.431,32,0.000007
10911,.....(((..(((((...)))))..))).((.(((..(....).......))).)).....(.(....).).....,16,-7.431,31,0.000007
10912,.....(((..(((((...)))))..))).((....))...............((...........))((...))..,14,-7.431,24,0.000007
10913,.....((((.(((((...))))).))))...(((.(.......(....)............).)))..........,14,-7.431,17,0.000007
10914,.....((((.(((((...))))).))))...(((.(.......(..........)......).)))..........,14,-7.431,17,0.000007
10915,.....((((.(((((...))))).))))...(((.(.......(.........).......).)))..........,14,-7.431,17,0.000007
10916,.....((((.(((((...))))).)))).........(....)..(..((.((.(......).)))).).......,16,-7.431,28,0.000007
10917,.....((((.(((((...))))).)))).((.(((...(.........).))).))....................,15,-7.431,28,0.000007
10918,.....((((.(((((...))))).))))..(.(((((......))))).)...((..........)).........,17,-7.43,32,0.000007
10919,.....(((..((((.....))))..)))...(((..(.((.(((....)......)).)).).))).((...))..,18,-7.43,6,0.000007
10920,.....((((.(((((...))))).)))).(((..............)))..((.(......).))...(...)...,16,-7.43,26,0.000007
10921,.....((((.(((((...))))).)))).((.((((((....)))).....)).)).......(......).....,18,-7.43,32,0.000007
10922,.....(((..((((.....))))..)))..(.....)........((((((...........)).)))).......,14,-7.43,33,0.000007
10923,.....(((..((((.....))))..))).((.....))........(((................)))........,12,-7.43,31,0.000007
10924,.....((((.(..((((.....)))).)...))))..........((((..((.(......).)))))).......,16,-7.43,50,0.000007
10925,.....((((.((((.....)))).)))).((.....))....(((.............)))......((...))..,15,-7.43,24,0.000007
10926,.....((((..((((...))))..)))).(((((..(.((.(((((......))))).)).).)))..))......,21,-7.43,15,0.000007
10927,.....((((..((((...))))..)))).((.....))....(.....)...((.(.......).)).........,14,-7.43,29,0.000007
10928,.....(((..(((((...)))))..)))..(.....)........((((...(........)...)))).......,14,-7.43,29,0.000007
10929,.....((((.(((((...))))).)))).........(....)..(..((.((.(......).))))..)......,16,-7.429,29,0.000007
10930,.....((((.(((((...))))).))))..((...................))..(.....).....((...))..,14,-7.429,19,0.000007
10931,.....(((..(((((...)))))..)))..............(....)...((.(......).))...(...)...,13,-7.429,24,0.000007
10932,......(((.((((.....)))).)))..((...)).........((((..((.(......).)))))).......,16,-7.429,36,0.000007
10933,.....((((.(((((...))))).))))..(.....)........((.((.((.(......).))))..)).....,17,-7.429,31,0.000007
10934,.....(((..(((((...)))))..))).((.(((.........)......)).))....................,13,-7.429,29,0.000007
10935,.....((((.(((((...))))).))))..(.(.((.((...((........))........)).)).).).....,17,-7.429,30,0.000007
10936,.....(((..((((.....))))..))).((..((.(.((.(((..........))).)).)...))..)).....,17,-7.429,22,0.000007
10937,.....((((.(((((...))))).))))..((((.(..((.((............)).)).).)))...)......,18,-7.429,9,0.000007
10938,......(((.(((((...))))).)))..(((((.(..((.((............)).)).).)))...)).....,18,-7.429,13,0.000007
10939,.....((((.((((.....)))).))))...(((..(.((.((((..(...).)))).)).).))).((...))..,21,-7.429,8,0.000007
10940,.....((((.(((((...))))).))))..(.(((.(.........(.....)..........).)).).).....,15,-7.429,26,0.000007
10941,.....(((..((((.....))))..)))..(.(.((.((.((.((..........)).))..)).)).).).....,17,-7.429,34,0.000007
10942,.....(((..(((((...)))))..)))....((.(..((.((...(.....)..)).)).).))..((...))..,18,-7.429,9,0.000007
10943,......((..(((((...)))))..))....(((..(.((.(..............).)).).)))..........,14,-7.429,10,0.000007
10944,.....((((.(((((...))))).))))(((.....)))......(..((.((..........)))).).......,17,-7.429,30,0.000007
10945,.....((((.(((((...))))).))))...(((.(..((.(((...(...)..))).)).).)))..(...)...,20,-7.429,9,0.000007
10946,.....(((..((((.....))))..)))...(((..(.((......((...)).....)).).)))..........,15,-7.429,16,0.000007
10947,.....((((..((((...))))..)))).(....)..........((((................)))).......,13,-7.428,29,0.000007
10948,.....(((..(((((...)))))..))).((....)).....((....((.((.(......).)))))).......,17,-7.428,32,0.000007
10949,.....(((..(((((...)))))..)))..(.(.((.(.(.(((..........))).)....).)).).).....,17,-7.428,24,0.000007
10950,.....(((..(((((...)))))..)))..(.((...(....)...)).).................((...))..,14,-7.428,23,0.000007
10951,.....((((.(((((...))))).)))).((..((.(...((................))...).))..)).....,16,-7.428,27,0.000007
10952,.....((((.(((((...))))).))))........(.....)..((((..(((.......).)))))).......,17,-7.428,28,0.000007
10953,..........(((((...)))))......((.....))..........((.((..(.....).)))).........,12,-7.428,36,0.000007
10954,.....((((.(((((...))))).)))).((...((.((.......(.....).........)).))..)).....,16,-7.428,31,0.000007
10955,.....((((.(((((...))))).)))).((.....))..........((..(.(......).).))((...))..,17,-7.428,24,0.000007
10956,.....((((..((((...))))..))))..(.(.((.((...(((((.......)))..)).)).)).).).....,19,-7.428,35,0.000007
10957,..((.((...(((((...)))))..((.....)))).))......((((..((.(......).)))))).......,18,-7.428,41,0.000007
10958,.....((((.((((.....)))).)))).((.....)).......((((..(........)....)))).......,15,-7.428,32,0.000007
10959,.....((((.(((((...))))).))))(((.....)))......(..((.((..........))))..)......,17,-7.428,31,0.000007
10960,.....((((.(((((...))))).)))).......(.((.......................)).).((...))..,14,-7.428,19,0.000007
10961,.....(((..(((((...)))))..)))....................(..((.(......).)).).(...)...,13,-7.428,25,0.000007
10962,.....(((..(((((...)))))..))).((...((.((...(((....(((...)))))).)).))..)).....,20,-7.428,38,0.000007
10963,.....(((..(((((...)))))..)))...(((.(..((.((..(......)..)).)).).)))..(...)...,18,-7.428,9,0.000007
10964,.....((((.(((((...))))).))))..(.....)...........((.((..........))))((...))..,16,-7.427,22,0.000007
10965,.....((((.(((((...))))).))))......((.(((.(((..........))).))...).)).........,17,-7.427,18,0.000007
10966,.....(((..(((((...)))))..))).((.((((((....))).....))).)).........(....).....,17,-7.427,34,0.000007
10967,.....((((..((((((.....))))))...))))..........(((...((..........)).))).......,15,-7.427,48,0.000007
10968,.....((((.(((((...))))).))))..(.....)(....)..((((..((..........)))))).......,17,-7.427,29,0.000007
10969,.....(((..(((((...)))))..)))..(.(.((.((...((((........))...)).)).)).).).....,18,-7.427,34,0.000007
10970,.....((((.(((((...))))).)))).((.(((...............))).))...((....(....).))..,17,-7.427,29,0.000007
10971,.....((((.(((((...))))).))))(((.....)))...(.....)..((..........))...........,15,-7.427,27,0.000007
10972,.....((((.(((((...))))).)))).((....)).....((..(((..((.(......).))))).)).....,19,-7.427,33,0.000007
10973,.....((((.(((((...))))).)))).((.(.((.((...(((.(........)..))).)).)).))).....,20,-7.427,33,0.000007
10974,.....((((..(((.....)))..))))...(((..(.((..(............)..)).).)))..........,14,-7.427,10,0.000007
10975,..((.(((..((.((((.....))))))....)))..))......((((..((..........)))))).......,17,-7.427,52,0.000007
10976,..........(((((...)))))......(.....).........((((................)))).......,10,-7.427,35,0.000007
10977,.....((((.(((((...))))).)))).((....)).....((...............))......((...))..,15,-7.427,21,0.000007
10978,.....(((..(((((...)))))..))).(((...................))).......(........).....,12,-7.427,28,0.000007
10979,.....((((.(((((...))))).)))).....(........)..((((((...........)).)))).......,16,-7.427,28,0.000007
10980,.....((((.((((.....)))).))))....(.((.((...(((....((.....))))).)).)).).......,18,-7.427,33,0.000007
10981,.....((((..((((((.....))))))...))))..(....).....((.((.(......).)))).........,16,-7.427,49,0.000007
10982,.....((((..((((...))))..)))).((.((.................)).))..........(...).....,13,-7.427,29,0.000007
10983,.....(((..(((((...)))))..)))........(.((.(((.(......).))).)).).....((...))..,17,-7.427,12,0.000007
10984,.....(((..(((((...)))))..)))(((.....)))......((.....))......................,13,-7.427,30,0.000007
10985,.....(((..(((((...)))))..))).((.....))...........(.((.(......).)))..(...)...,15,-7.427,27,0.000007
10986,.....((((.(((((...))))).))))..(.((.................)).)......(.......)......,13,-7.427,25,0.000007
10987,......(((.(((((...))))).)))..((.((.................)).)).....(.......)......,13,-7.427,28,0.000007
10988,.....(((..(((((...)))))..)))..((((.(..((.((............)).)).).)))..).......,17,-7.427,10,0.000007
10989,.....(((..(((((...)))))..))).((....))...........((.(((.......).)))).........,15,-7.427,31,0.000007
10990,.....(((..((((.....))))..)))...(((..(.((.(((..(......)))).)).).)))..........,17,-7.427,12,0.000007
10991,.....((((.(((((...))))).)))).((....)).....(......)..((.(.......).)).(...)...,16,-7.426,25,0.000007
10992,.....(((..((((.....))))..)))....((..(.((.(((..(.....).))).)).).))..((...))..,18,-7.426,10,0.000007
10993,......(((.((((.....)))).))).(((.....))).............((.(.......).)).........,13,-7.426,31,0.000007
10994,.....((((.(((((...))))).)))).(....)..(....)..((((...(.(......).).)))).......,17,-7.426,30,0.000007
10995,.....(((..(((((...)))))..)))........(.....)..(((.((...........))..))).......,14,-7.426,29,0.000007
10996,..((.(((....(((((.....))))).....)))..))......((((..((..........)))))).......,16,-7.426,52,0.000007
10997,.....((((.((((.....)))).))))....................((...............)).........,10,-7.426,25,0.000007
10998,.....(((..(((((...)))))..)))..(....).........(((((.............).)))).......,14,-7.426,30,0.000007
10999,.....((((.(((((...))))).))))(((.....)))......(((.((.(........)))..))).......,18,-7.426,32,0.000007
11000,.....((((.(((((...))))).))))......((.((.......(......)........)).)).........,14,-7.426,27,0.000007
11001,.....(((..(((((...)))))..))).(....).............((.((.(......).))))((...))..,16,-7.426,26,0.000007
11002,.....(((..((((.....))))..)))...(((..(........................).))).((...))..,13,-7.426,12,0.000007
11003,.....((((.(((((...))))).))))..(.....).....(..((((................)))).).....,15,-7.426,27,0.000007
11004,.....(((..(((((...)))))..)))...(((..(.((.(....(.....)..)..)).).)))..........,16,-7.426,12,0.000007
11005,.....((((..((((...))))..))))......((.((.((..((.........)).))..)).)).........,16,-7.426,30,0.000007
11006,.....(((..((((.....))))..)))(((.....))).........(..((.(......).)).).........,14,-7.426,33,0.000007
11007,.....(((..(((((...)))))..))).((.(((..........).....)).)).......(....).......,14,-7.426,29,0.000007
11008,.....(((..(((((...)))))..)))......((.(((((((..........))).))..)).)).........,17,-7.425,26,0.000007
11009,.....((((.(((((...))))).)))).((.....))...........(((((.(.(....)).))...)))...,18,-7.425,33,0.000007
11010,.....((((.(((((...))))).))))...(((..(.((...(((......)))...)).).))).((...))..,20,-7.425,10,0.000007
11011,.....((((..((((...))))..))))..(.(.((.((.....(((.....))).......)).)).).).....,17,-7.425,35,0.000007
11012,.....(((..(((((...)))))..)))(((.....))).......(((..((.(......).)))))(...)...,18,-7.425,31,0.000007
11013,.....((((..(((.....)))..)))).((....))...............((.(.......).)).........,12,-7.425,30,0.000007
11014,.....(((..(((((...)))))..))).((.(.((.((.....(((.......))).....)).)).))).....,18,-7.425,35,0.000007
11015,.....(((..(((((...)))))..)))....((..(.((.(.............)..)).).))..((...))..,16,-7.425,8,0.000007
11016,.....(((..((((.....))))..)))....((.(..((.(((..........))).)).).))..((...))..,17,-7.425,11,0.000007
11017,.....(((..(((((...)))))..)))...(..(.(.((.((............)).)).).)..).........,15,-7.424,14,0.000007
11018,...(.((((...(((((.....)))))....)))).)........((((((...........)).)))).......,16,-7.424,51,0.000007
11019,.....(((..(((((...)))))..))).((.((((((......)))...))).))...........((...))..,18,-7.424,30,0.000007
11020,.....(((..(((((...)))))..))).((...)).........((((......(.....)...)))).......,15,-7.424,31,0.000007
11021,..........(((((...)))))..(.((((.................)))).).........(....).......,11,-7.424,36,0.000007
11022,.....(((..((((.....))))..)))..(.(.((.((((...(((.......))).))..)).)).).).....,18,-7.424,36,0.000007
11023,.....((((.((((.....)))).)))).(((((..(.((.((..(.......).)).)).).)))...)).....,19,-7.424,12,0.000007
11024,.....(((..(((((...)))))..)))........(.((.((..((.....)).)).)).)......(...)...,16,-7.424,14,0.000007
11025,.....((((.(((((...))))).)))).((.(((.(........)....))).))............(...)...,16,-7.424,26,0.000007
11026,.....(((..(((((...)))))..)))(((.....)))......((((..(.(.(.....).)))))).......,18,-7.424,33,0.000007
11027,.....((((.(((((...))))).))))...((.(.(.((.(((.(......).))).)).).))).((...))..,21,-7.424,7,0.000007
11028,.....((((.((((.....)))).)))).((.((...(....)........)).)).......(......).....,14,-7.424,29,0.000007
11029,.....((((.(((((...))))).))))(((.....)))............((.(......).))(....).....,16,-7.424,28,0.000007
11030,.....((((.(((((...))))).))))..(.((............)).).((..........))...........,14,-7.424,26,0.000007
11031,.....((((.(((((...))))).))))..(.(.((.(((.(((..(.....).))).)...)).)).).).....,20,-7.424,25,0.000007
11032,.....(((..((((.....))))..))).....((.(..........................).)).........,10,-7.424,26,0.000007
11033,.....(((..(((((...)))))..)))......((.((......((............)).)).)).........,14,-7.424,30,0.000007
11034,.....((((.(((((...))))).))))...(((..(....(((..........)))....).)))..........,16,-7.424,10,0.000007
11035,.....(((..((((.....))))..))).((.(((...............))).))..........(...).....,13,-7.424,33,0.000007
11036,.....(((..(((((...)))))..))).((....))...........(..((..(.....).)).).........,14,-7.424,29,0.000007
11037,.....(((..(((((...)))))..)))......((.((.......(.....).........)).)).(...)...,14,-7.424,27,0.000007
11038,.....(((..(((((...)))))..)))....(.((.((...(((((.......)))..)).)).)).).......,18,-7.423,33,0.000007
11039,.....(((..((((.....))))..))).((.((.................)).))...(.............)..,12,-7.423,29,0.000007
11040,.....(((..(((((...)))))..))).((.((.................)).))....((........).)...,14,-7.423,29,0.000007
11041,.....(((...((((((.....))))))....)))..........((((((...........)).)))).......,15,-7.423,50,0.000007
11042,.....(((..((((.....))))..))).........(....).........((.(.......).))((...))..,13,-7.423,24,0.000007
11043,.(....)...(((((...)))))......((.....)).......((((..((.(......).)))))).......,15,-7.423,40,0.000007
11044,.....((((.(((((...))))).)))).((.((((.......)......))).))............(...)...,16,-7.423,27,0.000007
11045,.....((((.((((.....)))).))))..(.((((((....)))))).)..((...........)).........,17,-7.423,35,0.000007
11046,.....((((.(((((...))))).)))).((.(.((.((...((((((...)))....))).)).)).))).....,22,-7.423,38,0.000007
11047,.....((((.(((((...))))).)))).((...)).(....)..(((...((..........)).))).......,17,-7.423,31,0.000007
