,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
3562,..(.....).((.((((..............)))).))..((...))......(((.....)))...((...))..,14,-4.041,23,0.000021
3563,..........((.(((((............))))).))....(....).....(((.......)))..(...)...,12,-4.041,13,0.000021
3564,..........((.(((((.(.........)))))).))....(....).....(((.....))).(....).....,13,-4.041,16,0.000021
3565,..........((.((((..(.........).)))).)).(.....).........(((......))).........,11,-4.041,6,0.000021
3566,.............((....)).....((((...).)))....(....)......((((......))))(...)...,12,-4.04,23,0.000021
3567,....((.((.((.(((................))).))...)).)).......(((.....)))...((...))..,14,-4.04,26,0.000021
3568,..........(((((((..............)))).)))................(((......))).(...)...,11,-4.04,10,0.000021
3569,..........((.(((((.(.......)..))))).))..(.....)........(((......))).(...)...,13,-4.04,10,0.000021
3570,...((...(.((.(((((............))))).)).)...))........(((.....)))............,13,-4.04,21,0.000021
3571,..........((.((((...(.........))))).))...............(((.....)))...((...))..,12,-4.039,19,0.000021
3572,....(...).((.((((..............)))).))...............(((.....)))...((...))..,12,-4.039,19,0.000021
3573,.(...).....(.((((..............)))).).....(....).......(((......))).........,10,-4.039,4,0.000021
3574,..........((..(((..............)))..)).................(((......))).(...)...,9,-4.039,6,0.000021
3575,..((...))....((((..............)))).......(....).....(((.....)))............,10,-4.039,19,0.000021
3576,..........((.(((................))).))..((...))........(((......)))((...))..,12,-4.038,12,0.000021
3577,.(....)...((.(((((............))))).))....(....).....(((((......))))....)...,14,-4.038,8,0.000021
3578,.(....)...((.(((((............)))))..))................(((......))).........,11,-4.038,11,0.000021
3579,..........((.(((((............))))).))...(((........)))((........)).........,12,-4.037,11,0.000021
3580,..........((.((((..............)))).))........(.....)(((.....)))...((...))..,12,-4.037,19,0.000021
3581,...(......((.((((..............)))).)))...(....)....((((((......)))....)))..,14,-4.037,8,0.000021
3582,.....((((....((....)).......))))..(.........).........((((......))))........,11,-4.037,26,0.000021
3583,..(.....).((.(((((.(......)...))))).))....(....).......(((......)))((...))..,15,-4.037,10,0.000021
3584,..........((.((((..............)))).))....(((..(.....(((.....))).)))).......,13,-4.037,17,0.000021
3585,..((...)).((.(((((............)))))..))...(....).......(((......))).(...)...,14,-4.037,13,0.000021
3586,........(.((.((((..(.........).)))).)).)..(....).....(((.....)))............,12,-4.037,15,0.000021
3587,...(...)..((.((((..............)))).))....(....).......(((......)))(.....)..,12,-4.037,4,0.000021
3588,.(....)...((.((((..(.........).)))).)).................(((......))).(...)...,12,-4.036,8,0.000021
3589,........(.((.((((..............)))).)).)..(....)........((......))..........,10,-4.036,4,0.000021
3590,...........(.((((..............)))).)(....)...........((((......))))........,10,-4.036,6,0.000021
3591,..........((.((((..............)))).))....((........)).........(....).......,9,-4.036,13,0.000021
3592,..((...)).((.((((..............)))).))....(....).......(.....)..............,10,-4.036,11,0.000021
3593,.(....)...((.((((..............)))).)).........(......((((......))))....)...,12,-4.036,7,0.000021
3594,..((...))....((((..............))))..(....)...........((((......))))........,11,-4.035,12,0.000021
3595,..........((.((((..............)))).))...............(...).........((...))..,9,-4.035,13,0.000021
3596,..........((.((((..............)))).))....(..(.....).)((((......))))........,12,-4.035,7,0.000021
3597,..........((.(((((.(......)...)))))..))...(....).......(((......)))((...))..,14,-4.035,13,0.000021
3598,.....((((....((....)).......))))..........(....).............(.(....).).....,9,-4.035,31,0.000021
3599,..........(..(((((............))))).).....(....)......((((......))))........,11,-4.035,8,0.000021
3600,..........((.(((((.(.......)..))))).))..((...)).......((((......))))........,14,-4.035,12,0.000021
3601,...(.((((...................)))).)....................((((......))))........,9,-4.035,24,0.000021
3602,..........((.(((((.(....).....))))).))...............(((.....)))...((...))..,13,-4.034,21,0.000021
3603,..........((.(((((.(.......)..))))).))...............(((((......)))....))...,13,-4.034,10,0.000021
3604,..........((.((((((....)......))))).))...............(((.....)))............,11,-4.034,17,0.000021
3605,...((.(((.((.((((..............))))..))..)).).))......((((......))))........,15,-4.034,17,0.000021
3606,..((...)).((.((((..(.........).)))).))...............(((.....)))............,12,-4.033,19,0.000021
3607,..........((.(((((.(.......)..))))).)).(..(....)..)....(((......))).........,13,-4.033,6,0.000021
3608,..(((.....((.((((..............)))).)).....)))..........((......)).((...))..,13,-4.033,14,0.000021
3609,.............((....)).....((........))....(....).......(((......))).(...)...,9,-4.033,18,0.000021
3610,.....((((...................))))....(.....)..........(((.....)))............,8,-4.033,32,0.000021
3611,..((...)).((.((((..............)))).))..................((......))..........,10,-4.033,8,0.000021
3612,..........((.((((..............)))).)).....((.....))...(((......)))((...))..,13,-4.032,10,0.000021
3613,...((...(.((.(((((............))))).)).)......)).....(((.....)))...((...))..,15,-4.032,24,0.000021
3614,..........((.((.(..............).)).))....(....).......(((......)))((...))..,11,-4.032,6,0.000021
3615,..........((.(((((.......).....)))).))....(....).......(((......)))((...))..,13,-4.031,6,0.000021
3616,..(.....).((.((((..............)))).))..(.(....)..)...((((......))))........,13,-4.031,6,0.000021
3617,....((.((.((.(((((............)))))..))..)).)).......(((.....)))...((...))..,16,-4.031,31,0.000021
3618,.(....)...((.((((..............)))).))....(....)........(....).....((...))..,11,-4.031,13,0.000021
3619,...(...)..((.((((..............)))).))....(..........)((((......))))........,12,-4.031,7,0.000021
3620,...(...)..((.((((..............))))..))...............((((......))))........,11,-4.03,11,0.000021
3621,.....((((...((.......)).....)))).....(....)............(((......))).........,10,-4.03,24,0.000021
3622,..........((.((((..............)))).)).....(.......)..((((......))))........,11,-4.03,6,0.000021
3623,...........(.((((..............)))).)..((....))........(((......))).(...)...,11,-4.03,10,0.000021
3624,..........((.((((..............)))).))..(.....)........(.....).....((...))..,10,-4.03,15,0.000021
3625,...(...)..((.((((..............)))).))....(((........(((.....)))..))).......,13,-4.029,19,0.000021
3626,..........((.(((((............))))).))..((...))......(((.....))).(....).....,13,-4.029,20,0.000021
3627,.....((((...................))))..........(....)........((......))..........,7,-4.029,21,0.000021
3628,..........((.((((..(.........).)))).))....(((.....................))).......,10,-4.029,14,0.000021
3629,.......((.((.((((..(......)....)))).))...))............(((......))).........,12,-4.028,7,0.000021
3630,..........((.((((..............)))).))...............(((.......)))..(...)...,10,-4.028,13,0.000021
3631,...((.....((.(((................))).)).....)).........((((......))))........,11,-4.028,10,0.000021
3632,..........((.(((................))).)).................(.....).....((...))..,8,-4.028,15,0.000021
3633,..(.....).((.(((((............))))).))....(....)........((......)).((...))..,13,-4.028,10,0.000021
3634,..........((.(((((............))))).))....(....)...........((..(.....)..))..,11,-4.027,14,0.000021
3635,.(....)...((.((((..............)))).))....(....)....................(...)...,9,-4.027,10,0.000021
3636,.(...)....((.((((..............))))..))...(....).....(((.....)))...((...))..,13,-4.026,22,0.000021
3637,.....((((....((....)).......)))).(((..(..(((........)))..).)))...(....).....,14,-4.026,40,0.000021
3638,..........((.(((((............)))))..))...(....)........((......)).((...))..,12,-4.026,13,0.000021
3639,..((...)).((.((((..(......)....)))).))....(....).....(((.....)))...((...))..,15,-4.026,21,0.000021
3640,..........((.((((((....)......))))).))....(....).....(((.....))).(....).....,13,-4.025,16,0.000021
3641,...((.....((.((((..(.........).)))).))........)).....(((.....)))...((...))..,14,-4.025,22,0.000021
3642,..........((.(((................))).))..(.........)....(((......))).........,9,-4.025,6,0.000021
3643,..........((.((((..............)))).).)...(....).....(((.....)))....(...)...,11,-4.025,16,0.000021
3644,.(...)....((.(((................))).))....(....).......(((......)))((...))..,12,-4.025,8,0.000021
3645,.(....)...((.((((..............)))).))...............(((((......))))....)...,12,-4.025,8,0.000021
3646,.(....)...((.(((((............))))).))....(....).....(((((......)))....))...,14,-4.025,8,0.000021
3647,..........((.(((((.(.......)..))))).))....(....).....((.....)).....((...))..,13,-4.025,18,0.000021
3648,..((...)).((.((((..(.........).)))).))....(....).....(((.....))).(....).....,14,-4.025,18,0.000021
3649,..((...))..(.((((..............)))).).....(....).....(((.....)))....(...)...,12,-4.025,19,0.000021
3650,.(...)....((.(((((............))))).))...............(((.....)))............,11,-4.025,17,0.000021
3651,..((...))....(((((............))))).......(....)......((((......))))........,12,-4.025,12,0.000021
3652,.....(((((...((....))..)....))))..........(....)......((((......))))........,12,-4.024,25,0.000021
3653,..((...)).((.((((..............))))..))................(((......))).(...)...,12,-4.024,13,0.000021
3654,..........(..((((..(.........).))))..)....(....).......(((......))).........,10,-4.024,4,0.000021
3655,...(...)..((.((((..............)))).))...(((........)))(((......)))((...))..,15,-4.023,13,0.000021
3656,...(...)..((.((((..(.......)...)))).))....(....)......((((......))))........,13,-4.023,6,0.000021
3657,.....((((....((....)).......))))........((...))......(((.....)))...((...))..,13,-4.023,42,0.000020
3658,..........((.(((((............))))).)).....(.....).....(((......))).(...)...,12,-4.022,8,0.000020
3659,.....((((...................)))).(((..(..(((........)))..).)))..............,11,-4.022,37,0.000020
3660,..((......((.((((..............)))).))......)).......(((.....)))...((...))..,13,-4.022,21,0.000020
3661,..........(..((((..............)))).).................((((......))))........,9,-4.022,8,0.000020
3662,..(.....).((.((((..............)))).))....(....).....(((.....)))..(...).....,12,-4.021,14,0.000020
3663,.(...)....((.(((((.(.......)..))))).))....(....)......((((......))))........,14,-4.021,8,0.000020
3664,..........((.((((..............)))).))....(....)........(........)..........,8,-4.021,4,0.000020
3665,.............((....)).....((.(...)...))...(....).....(((.....)))...((...))..,11,-4.021,33,0.000020
3666,..........((.((((..(.........).)))).))....(....)....((.(((......))).....))..,13,-4.02,6,0.000020
3667,..........((.((((..(.........).)))).))....(....).......(.....)......(...)...,10,-4.02,11,0.000020
3668,..........((.((((..............)))).))(..(((........)))..).........((...))..,12,-4.02,18,0.000020
3669,...(...)..((.(((....((........))))).))....(....).......(((......))).........,12,-4.02,7,0.000020
3670,..........((.(((((..........)..)))).))....(....).....(((.....)))....(...)...,12,-4.02,15,0.000020
3671,..........(((.(((..............)))..)))...(....).....(((.....)))............,10,-4.02,19,0.000020
3672,..........((.(((................))).)).(.....).........(((......))).........,9,-4.02,6,0.000020
3673,..........((.((((..............))))..))...(....).....(((.....)))..(...).....,11,-4.02,17,0.000020
3674,.....((((....((....)).......)))).....(....).............((......)).((...))..,11,-4.02,29,0.000020
3675,..........((.(((((............))))).)).........(.....(((.....)))........)...,11,-4.018,16,0.000020
3676,...........((.....))......(((......)))....(....).......(((......))).........,9,-4.018,19,0.000020
3677,.(....)...((.((((..(.......)...)))).)).................(((......))).........,11,-4.018,6,0.000020
3678,.....(((.....................)))..........(....)......((((......))))(...)...,9,-4.018,21,0.000020
3679,...((...(.((.((((..............)))).)).)...))........(((.....))).(....).....,13,-4.018,20,0.000020
3680,.....((((...................)))).......(......)........(((......))).........,8,-4.018,23,0.000020
3681,.....((((....((....)).......)))).....(....)..((....)).((((......))))........,13,-4.017,29,0.000020
3682,.(....)...((.((((..............)))).))..(.....)........(((......))).(...)...,12,-4.017,8,0.000020
3683,..........((.((((..(.........).)))).))..................((......))..(...)...,10,-4.017,8,0.000020
3684,..........((.((((..............))))..)).(.....).......((((......))))........,11,-4.017,11,0.000020
3685,..(.....)..(.(((((............))))).)..................(((......))).........,10,-4.017,8,0.000020
3686,..((...)).((.((((..(.......)...)))).))....(....).......(((......))).(...)...,14,-4.017,8,0.000020
3687,...((...(.((.(((((............))))).))..)..))..........(((......))).........,13,-4.017,10,0.000020
3688,.(...)....((.(((((............))))).))....(....).....(((.....))).(....).....,13,-4.016,16,0.000020
3689,.....((((...((..........))..))))....(.....)............(((......))).........,10,-4.016,24,0.000020
3690,........(.((.(((................))).)).)..(....).....(((.....)))............,10,-4.016,15,0.000020
3691,...(((.((.((.((((..............))))..))..)).).)).....(((.....)))...((...))..,16,-4.016,30,0.000020
3692,...(((.((.((.((((..............))))..))..)).)).).....(((.....)))...((...))..,16,-4.016,30,0.000020
3693,.(....)...((.(((................))).)).................(((......))).(...)...,10,-4.016,8,0.000020
3694,..........((.((..................)).))....((........)).(((......))).........,9,-4.015,9,0.000020
3695,..(.....).((.((((..............)))).))..................((......)).((...))..,11,-4.014,10,0.000020
3696,..........((.(((((............))))).))....(....)............(....)..(...)...,10,-4.014,11,0.000020
3697,..((...)).((.((((..............)))).))..(.....)......(((.....)))............,12,-4.014,19,0.000020
3698,..........((.((((..............)))).)).....................((..(.....)..))..,9,-4.014,14,0.000020
3699,..(.....).((.((((..............)))).))....(....).......((........)).(...)...,11,-4.014,6,0.000020
3700,..........((.((((..............)))).)).(...)...........(((......)))((...))..,12,-4.013,8,0.000020
3701,......(...((.(((((............))))).)))...(....).......(((......))).(...)...,13,-4.013,6,0.000020
3702,..........((.((((..............))))..)).................((......)).((...))..,10,-4.013,13,0.000020
3703,.....((((...................))))..((((..(.....)......(((.....))).)))).......,12,-4.013,37,0.000020
3704,..........((.(((((.(.......)..))))).))......((.......(((.....))).......))...,13,-4.013,21,0.000020
3705,.....((((....((....)).......))))........(.(....)..)...((((......))))........,12,-4.012,25,0.000020
3706,..((...)).((.(((................))).))...............(((.....)))............,10,-4.012,19,0.000020
3707,..(.....).((.((((..............)))).)).......((....)).((((......))))........,13,-4.012,10,0.000020
3708,.(....)...((.((((..............)))).))..((...)).......((((......))))........,13,-4.012,10,0.000020
3709,..........((.((((..(.........).)))).))......................................,7,-4.012,10,0.000020
3710,...(......((.((((..............)))).)))...(....)......((((......))))(...)...,13,-4.012,6,0.000020
3711,..........((.((((..............))))..))...(....).......((........)).(...)...,10,-4.012,9,0.000020
3712,..((...)).((.((((..............)))).))..(.(....)..)..(((.....)))...((...))..,15,-4.012,21,0.000020
3713,.(....)...((.((((..............)))).))...............(((((......)))....))...,12,-4.012,8,0.000020
3714,....((.((.((.(((((.(......)...))))).))...)).)).........(((......))).........,15,-4.011,13,0.000020
3715,..(((.....((.(((((.(.......)..))))).)).....))).......(((.....)))...((...))..,16,-4.011,27,0.000020
3716,..((...))....((((..............))))...................((((......))))........,10,-4.011,12,0.000020
3717,...((.(.(.((.((((..............)))).)).)....).))......((((......))))........,14,-4.011,11,0.000020
3718,.(....)...((.((((..............)))).)).(..(....)..)....(((......))).........,12,-4.011,4,0.000020
3719,..........((.((((..............)))).))...(((........)))....((..(.....)..))..,12,-4.011,19,0.000020
3720,..........((.((((...(.........))))).))....(....).....(((.....)))....(...)...,12,-4.011,15,0.000020
3721,....(...).((.((((..............)))).))....(....).....(((.....)))....(...)...,12,-4.011,15,0.000020
3722,..........((.((((..............))))..))......((....)).((((......))))........,12,-4.01,13,0.000020
3723,.(....)...((.((..................)).))....(....).......(((......))).........,9,-4.01,6,0.000020
3724,..........((.((((.............).))).))....(....)......((((......))))........,11,-4.01,5,0.000020
3725,........(.((.((((..(.........).)))).)).)..............((((......))))........,12,-4.009,8,0.000020
3726,..((...))....((....)).....(((......))).................(((......))).........,10,-4.009,24,0.000020
3727,..........((.((((..(.........).)))).))...(((........))).....................,10,-4.009,15,0.000020
3728,...((.(((.((.((((..(.........).)))).))...)).).)).......(((......))).........,15,-4.008,12,0.000020
3729,..(((...(.((.((((..............)))).))...).))).......(((.....)))...((...))..,15,-4.008,25,0.000020
3730,..((...)).((.((((..............)))).))....(....).......(((......)))....(...),13,-4.008,6,0.000020
3731,..........((.(((................))).))....(((.....................))).......,8,-4.008,14,0.000020
3732,((.(((....((.(((((............))))).))...............))).))........((...))..,14,-4.007,22,0.000020
3733,..........((.((((..............)))).))...(........)..(((.....)))....(...)...,11,-4.007,17,0.000020
3734,..........((.((((..............)))).))....(....).....(...)..........(...)...,9,-4.007,9,0.000020
3735,.....((...((.((((..............)))).))....(....)......((((......))))))......,13,-4.006,6,0.000020
3736,...((..((.((.((((..............))))..))..)))).........((((......))))........,14,-4.006,16,0.000020
3737,..........((.(((((.(....).....))))).))....(....).....(((.....)))....(...)...,13,-4.006,17,0.000020
3738,..((...)).((.(((((............))))).))....(....).....(((.....)))...(.....)..,14,-4.006,19,0.000020
3739,..........((.((((..(.......)...)))).))....(....)........((......)).((...))..,12,-4.006,8,0.000020
3740,..........(((.((((............))))..)))...(....)......((((......))))........,12,-4.006,12,0.000020
3741,.....((((...((.......)).....)))).......................(((......))).........,9,-4.006,24,0.000020
3742,..........................(((......))).................(((......))).........,6,-4.005,18,0.000020
3743,..........((.((((..............)))).))....(..........(((.....))))..((...))..,12,-4.005,17,0.000020
3744,..........((((((((............))))).)))...(....).......(((......)))((...))..,14,-4.005,12,0.000020
3745,..........((.((((..............)))).))....(....).(..((((((......))))....)).),14,-4.005,8,0.000020
3746,..........((.(((((.(.......)..))))).))...(....)........(((......))).........,12,-4.005,8,0.000020
3747,...((.....((.(((................))).))........)).....(((.....)))...((...))..,12,-4.004,22,0.000020
3748,..........((.((((..(......)....)))).))....(....)...................((...))..,10,-4.004,12,0.000020
3749,...(...)..((.(((((............))))).))....(....)...................((...))..,11,-4.004,14,0.000020
3750,..........((..((((............))))..))....(....).......(((......)))((...))..,12,-4.004,8,0.000020
3751,..((...)).((.(((................))).))....(....).....(((.....))).(....).....,12,-4.004,18,0.000020
3752,..........((.((((..............)))).))...(((........)))(((......)))(.....)..,13,-4.004,9,0.000020
3753,...........(.(((((.(.......)..))))).)..................(((......))).........,10,-4.004,8,0.000020
3754,.....((((....((....)).......))))..((((..(.........)..(((.....))).)))).......,14,-4.004,39,0.000020
3755,.(...)....((.((((..............)))).))...............(((.....))).(....).....,11,-4.003,16,0.000020
3756,...(.(.((.((.(((((............))))).))...)).)..).......(((......))).........,14,-4.003,10,0.000020
3757,.....((((....((....)).......))))..........(....).....(((.....)))..(...).....,11,-4.003,33,0.000020
3758,..........(..(((................)))..)....(....).......(((......))).........,8,-4.003,4,0.000020
3759,.(....)...((.((((..............)))).))....(....).....((.....)).....((...))..,12,-4.003,16,0.000020
3760,..........((.((((....(........))))).)).................(((......)))((...))..,12,-4.002,8,0.000020
3761,.(...)....((.((((..............)))).))..((...))........(((......))).........,12,-4.001,8,0.000020
3762,..........((.((((..............)))).))......................(....)..(...)...,8,-4.001,11,0.000020
3763,((.(((..(.((.((((..............)))).))....(....)...).))).))........((...))..,15,-4.001,20,0.000020
3764,..................(((............)))......(....).....(((.....)))...((...))..,9,-4.001,31,0.000020
3765,..........((.(((((............))))).))..................(....)......(...)...,9,-4.001,13,0.000020
3766,.............((....)).....((.(...)..))....(....).......(((......)))((...))..,11,-4.0,21,0.000020
3767,..((...)).((.(((((............))))).))..(.....).......((((......))))........,14,-4.0,12,0.000020
3768,..((...)).((.(((((............))))).))....(..........).(((......))).........,13,-4.0,9,0.000020
3769,......(...((.((((..............)))).)))................(((......))).(...)...,11,-4.0,6,0.000020
3770,...(((.((.((.(((((............))))).))...)).).)).......(((......)))((...))..,17,-4.0,16,0.000020
3771,...(((.((.((.(((((............))))).))...)).)).).......(((......)))((...))..,17,-4.0,16,0.000020
3772,...........(.(((((............))))).).....((........)).(((......))).........,11,-4.0,9,0.000020
3773,..........((.(((................))).))....(....)....((.(((......))).....))..,11,-3.999,6,0.000020
3774,..........((.(((................))).))....(....).......(.....)......(...)...,8,-3.999,11,0.000020
3775,.....((((...................))))..((((....((...............))....)))).......,10,-3.999,33,0.000020
3776,..........((.((((..............)))).))....(....).(....)(((......)))((...))..,13,-3.999,6,0.000020
3777,..(.....).((.((((..(.........).))))..))...(....).......(((......))).........,12,-3.999,9,0.000020
3778,..........((.((((..(.........).)))).))..(.....)......(((.....)))....(...)...,12,-3.999,19,0.000020
3779,.(.(((..((((.((((..............)))).))............)).))).).........((...))..,14,-3.998,22,0.000020
3780,..........((.((((..............)))).))..(.....).........((......))..(...)...,10,-3.998,8,0.000020
3781,.....((....(.(((((............))))).)))..............(((.....)))...((...))..,13,-3.998,24,0.000020
3782,.....(....((.(((((............))))).)))..............(((.....)))...((...))..,13,-3.998,21,0.000020
3783,..(((...(.((.((((..............)))).)).)...))).....................((...))..,12,-3.998,20,0.000020
3784,..........((.((((..............)))).))...(((........))).....(....)..(...)...,11,-3.998,16,0.000020
3785,..........((.((((..............)))).))........(....).(((.....)))............,10,-3.997,15,0.000020
3786,..((...)).((.((((..............)))).))........(.....)..(((......))).........,12,-3.997,8,0.000020
3787,..((...))....((....)).....((.........))...(....).......(((......))).........,10,-3.997,21,0.000020
3788,.............((((..............)))).......(....)...................((...))..,7,-3.997,14,0.000020
3789,..(.....).((.((((..............)))).))....(....).....((.......))...((...))..,12,-3.997,16,0.000020
3790,.....(....((.((((..............)))).))......)..........(((......))).(...)...,11,-3.996,6,0.000020
3791,..........((.(((................))).))..................((......))..(...)...,8,-3.996,8,0.000020
3792,........(.((.((((..............)))).)).)..(....).....(((.....)))...(.....)..,12,-3.996,15,0.000020
3793,.....((((...................))))..((................)).(((......))).........,9,-3.996,24,0.000020
3794,..........((.(((((.(......)...))))).)).((....)).......((((......))))........,14,-3.996,12,0.000020
3795,..........((.(((((............))))).))....((.(.....)))((((......))))........,14,-3.996,11,0.000020
3796,.....((((....((....)).......))))........................((......)).((...))..,10,-3.996,29,0.000020
3797,..(.((.((.((.((((..............)))).))...)).)))........(((......))).........,14,-3.996,11,0.000020
3798,.....(((.....((....))........)))..........(....).......(((......)))((...))..,11,-3.996,23,0.000020
3799,..........((.(.((..............)).).))....(....).......(((......))).........,9,-3.995,2,0.000020
3800,..(.....).((.((((..............)))).))..(....).........(((......))).........,11,-3.995,6,0.000020
3801,.....((((....((....)).......)))).......((....)).....((((((......))))....))..,14,-3.995,33,0.000020
3802,..........((.((((..............)))).))....(..((....)))((((......))))........,13,-3.995,9,0.000020
3803,..........((.((((..............))))..))...(....).....((.......))...((...))..,11,-3.995,19,0.000020
3804,.....((((....((....)).......))))..........(....).......((........)).(...)...,10,-3.995,25,0.000020
3805,..(((.....((.((((..(......)....)))).)).....))).........(((......))).........,13,-3.995,10,0.000020
3806,.(....)....(.(((((............))))).).....(....).......(((......))).........,11,-3.994,6,0.000020
3807,...((((((....((....)).......))))...)).....(....).......(((......))).(...)...,13,-3.994,26,0.000020
3808,..........((.((((..(.........).)))).))................(((........)))........,10,-3.994,8,0.000020
3809,..........((.(((.......((.....))))).))....(....).......(((......))).........,11,-3.994,5,0.000020
3810,.....(.((.((.(((((............))))).))...)).)........(((.....)))....(...)...,14,-3.994,22,0.000020
3811,..........................((.........))...(....).......(((......))).........,6,-3.994,15,0.000020
3812,.....((((....((....)).......)))).............((....)).((((......))))........,12,-3.993,29,0.000020
3813,..........((.(((((............))))).))...............((.......))............,9,-3.993,14,0.000019
3814,.....((((....((....)).......))))..((((.....(((((.........))).))..)))).......,15,-3.993,40,0.000019
3815,..........((.((((..............)))).))..(.....).............................,7,-3.993,10,0.000019
3816,..((...)).((.((((..............)))).))...............(((.....)))...(.....)..,12,-3.993,19,0.000019
3817,..(.....).((.(((((.(.......)..))))).))...............(((.....)))...((...))..,14,-3.993,23,0.000019
3818,..........(((.(((..............)))..)))...............((((......))))........,10,-3.993,12,0.000019
3819,..((...))....((....)).....((((...).)))....(....)......((((......))))........,13,-3.993,25,0.000019
3820,..........((.((((..............)))).))....(((.(...............)...))).......,10,-3.992,14,0.000019
3821,..........((.((((..............)))).)).......(.....)...(((......))).(...)...,11,-3.992,6,0.000019
3822,..........((.((((..............)))).))..(..(....).)....(((......))).........,11,-3.992,6,0.000019
3823,..........(((((((..............)))).)))................(((......)))((...))..,12,-3.992,12,0.000019
3824,..........((.(((((.(.......)..))))).))..(.....)........(((......)))((...))..,14,-3.992,12,0.000019
3825,..........((.((((..............)))).))....(....).(..((((((......)))....))).),14,-3.992,8,0.000019
3826,..........((.((((..............)))).))......((.......(((.....)))))..........,11,-3.991,15,0.000019
3827,...(...)..((.((((..............)))).)).............................((...))..,9,-3.991,14,0.000019
3828,..........((.(((................))).))......................................,5,-3.991,10,0.000019
3829,..........((.(((((.(.......)..)))))..))..............(((.....)))...((...))..,13,-3.991,26,0.000019
3830,.(....)...((.(((((.(.......)..))))).))....(....).....(((.....)))............,13,-3.991,17,0.000019
3831,..........((..(((..............)))..)).................(((......)))((...))..,10,-3.991,8,0.000019
3832,..........((.((((..............)))).))..(.(....)..)................((...))..,10,-3.991,12,0.000019
3833,...((...(.((.((((..............)))).)).)......)).....(((.....)))....(...)...,13,-3.991,20,0.000019
3834,.(....)...((.((((..............)))).))......((.......(((.....))).......))...,12,-3.99,19,0.000019
3835,........(.((.((((..............)))).)).)..(..........).(((......))).........,11,-3.99,5,0.000019
3836,.....(((.....(((((............))))))))....(....).....(((.....)))...((...))..,14,-3.99,25,0.000019
3837,..........((.(((((.(.......)..))))).)).((....))........(((......))).(...)...,14,-3.99,12,0.000019
3838,..........................((((...).)))....(....)......((((......))))........,9,-3.989,19,0.000019
3839,.....((((...................))))..........(....).....(((.....)))...(.....)..,9,-3.989,32,0.000019
3840,....((.((.((.((((..............))))..))..)).)).......(((.....)))....(...)...,14,-3.989,27,0.000019
3841,..((...)).((.(((((............)))))..))...(....).......(((......)))((...))..,15,-3.989,15,0.000019
3842,........(.((.(((................))).)).)..............((((......))))........,10,-3.989,8,0.000019
3843,.(....)...((.((((..(.........).)))).)).................(((......)))((...))..,13,-3.989,10,0.000019
3844,..........((.((((....(........))))).))....(....)....((((((......))))....))..,14,-3.989,8,0.000019
3845,....((.((.((.(((((............))))).))...)).))......((((((......))))....))..,17,-3.988,17,0.000019
3846,...(...)..((.((((..............)))).))...(((........)))............((...))..,12,-3.988,19,0.000019
3847,..........((.(((................))).))...(((........))).....................,8,-3.988,15,0.000019
3848,..........((.((((..(.........).)))).))....(....)........(....)..............,9,-3.988,9,0.000019
3849,..........((.(((....((........))))).))...(((........)))(((......))).........,13,-3.987,12,0.000019
3850,...((.(((.((.(((................))).))...)).).)).......(((......))).........,13,-3.987,12,0.000019
3851,..........((.((((..(.........).)))).))....(....).....(((.....))).(...)......,12,-3.986,14,0.000019
3852,...(...)...(.((((..............)))).).....(....)......((((......))))........,11,-3.986,6,0.000019
3853,.....((((...................))))..(...)...(....).......(((......))).(...)...,10,-3.986,22,0.000019
3854,..........((.((((..............)))).))...((..........))........(.....)......,9,-3.986,13,0.000019
3855,.............((....)).....((........))....(....).......(((......)))((...))..,10,-3.985,20,0.000019
3856,..........((.(((((............))))).))....(....)...................(.....)..,9,-3.985,10,0.000019
3857,..........((.(((((............))))).))....(....).....((.......)).(....).....,11,-3.985,13,0.000019
3858,..........((.(((....((........))))).))...............(((.....)))....(...)...,11,-3.984,20,0.000019
3859,..........((.((((..............)))).))....(....).......(((......)))(.......),11,-3.984,2,0.000019
3860,..........((.(((((.(......)...))))).))......((........((((......))))...))...,14,-3.984,12,0.000019
3861,.....((((...................))))........(.....).......((((......))))........,9,-3.983,25,0.000019
3862,.....((((...................))))..........(..........).(((......))).........,8,-3.983,22,0.000019
3863,.(....)...((.((((..............)))).))...(....)........(((......))).........,11,-3.983,6,0.000019
3864,.(....)...((.(((((............)))))..))...(....).....(((.....)))...((...))..,14,-3.982,24,0.000019
3865,.....((((....((....)).......)))).......((....)).....((((((......)))....)))..,14,-3.982,33,0.000019
3866,...........(.((((..............)))).)..((....))........(((......)))((...))..,12,-3.982,12,0.000019
3867,.(....)....(.((((..............)))).)..................(((......))).........,9,-3.981,6,0.000019
3868,..........((.((((..(....)......)))).))...............(((.....)))............,10,-3.981,15,0.000019
3869,.....((((....((....)).......))))...(....).(....).....(((.....)))....(...)...,12,-3.981,36,0.000019
3870,.....((......((((..............)))).))....(....).......(((......))).........,10,-3.981,6,0.000019
3871,...((..((.((.((((..(.........).)))).))...))))..........(((......))).........,14,-3.981,11,0.000019
3872,...........(.(((((............))))).)(....)............(((......))).........,10,-3.981,6,0.000019
3873,..((...))....(((((............)))))..(....)............(((......))).........,11,-3.98,12,0.000019
3874,..........((.((((..............)))).)).((....))........(.....).....((...))..,11,-3.98,17,0.000019
