,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
6856,.....(....(((.(((.....))).)))..)...((.(......).))..................((...))..,12,-3.939,8,0,0.000011
6857,......(...(((.(((.....))).)))......((.(......).))..)..(((.....)))..((...))..,15,-3.939,2,0,0.000011
6858,...(...)..(((.(((.....))).)))(((......)))......(((....(((.....))).))).......,16,-3.939,19,0,0.000011
6859,...(((............)))........((((....))))......((((...((.......)))))).......,13,-3.939,41,0,0.000011
6860,..........((..(((.....)))...)).......((((...))))......((.......))...........,11,-3.939,24,0,0.000011
6861,...(...)..(((.((.......)).)))........((((...))))......(((.....)))...........,13,-3.939,19,0,0.000011
6862,.(....)....((.(((.....))).))...................((((...(((.....))))))).......,13,-3.939,18,0,0.000011
6863,..........(((..(((.....))))))......((.(......).))..................((...))..,11,-3.939,14,0,0.000011
6864,........(.(((.(((.....))).))).)...............(((..........)))..............,10,-3.939,22,0,0.000011
6865,..........(((.(((.....))).))).................(((..(....)..)))..............,10,-3.938,21,0,0.000011
6866,......((..(((((((............))))..)))..))....(((..........))).....((...))..,14,-3.938,38,0,0.000011
6867,........(.(((.(((.....))).))).)................((((....((.....)).)))).......,13,-3.938,18,0,0.000011
6868,..(.....).(((.(((.....))).)))(((......))).(((..((((...(((.....)))))))...))).,20,-3.938,25,0,0.000011
6869,..........(.(.(((.....)))..).).....((.(......).)).....(((.....)))..((...))..,13,-3.938,7,0,0.000011
6870,..........(((..((.....))..)))......((.(.(...)).)).....((.......))..((...))..,13,-3.938,6,0,0.000011
6871,.....(....(((.(((.....))).)))..).....((.......))......(((.....)))..((...))..,14,-3.938,10,0,0.000011
6872,..........((..(((.....)))..))......((.((....)).))............(.(....).).....,11,-3.938,16,0,0.000011
6873,...........((.(((.....))).))........(.(......).)...(..(((.....))).).........,11,-3.938,10,0,0.000011
6874,..........(((.((.......)).)))..((....))....((..((((...(((.....)))))))...))..,16,-3.938,21,0,0.000011
6875,..........(((..(((.....))))))........((.......))......(((.....)))..((...))..,13,-3.938,16,0,0.000011
6876,.....((..((((.(((.....))).))).....).))..(...)..((((...(((.....))))))).......,17,-3.937,21,0,0.000011
6877,.....((....((.(((.....))).)))).......((((...))))...................((...))..,13,-3.937,22,0,0.000011
6878,.....(....(((.(((.....))).)))).......((((...))))...................((...))..,13,-3.937,19,0,0.000011
6879,..........(((.(((.....)))....((((....))))..))).((((...((.......)))))).......,16,-3.937,31,0,0.000011
6880,...(..((..(((.(((.....))).))).((......))))..)..((((...(((.....))))))).......,18,-3.937,23,0,0.000011
6881,..........(((.(((.....))).))).........((...)).....((..(((.....))))).(...)...,14,-3.937,15,0,0.000011
6882,...(...)..(((.(((.....))).)))......((.(.(...)).)).((..(((.....))))).(...)...,17,-3.937,10,0,0.000011
6883,.........((((.(((.....))).)))...)..((.((....)).)).....(((.....)))...........,14,-3.937,8,0,0.000011
6884,..........(((.(((.....))).))).......(.(......).)...(..(((.....))))..(...)...,13,-3.937,6,0,0.000011
6885,...(...)..(((.(((.....))).)))......((.(.(...)).))((...(((.....))))).........,16,-3.937,12,0,0.000011
6886,..........(((.(((.....))).))).....(((.((.......(((....(((.....))).))))).))).,17,-3.937,17,0,0.000011
6887,..((...)).(((..(((.....))).))).....((.(......).)).....(((.....)))...........,14,-3.937,23,0,0.000011
6888,..........(((.(((.....)))..))).....((.(......).))..(..(((.....)))).((...))..,15,-3.936,9,0,0.000011
6889,..........((..(((.....)))..))........((((...))))..((..((.......)))).........,13,-3.936,23,0,0.000011
6890,..((...)).(((.(((.....))).)))..(......).(...)..((((...(((.....))))))).......,17,-3.936,21,0,0.000011
6891,..........(((.(((.....))).)))........(((.....)))......(.....)..(.....)......,11,-3.936,21,0,0.000011
6892,.(....)...(((.(((.....))).)))...........(((...(((..........))))))...........,13,-3.936,25,0,0.000011
6893,...(((..............)))......((........))......((((...(((.....))))))).......,12,-3.936,35,0,0.000011
6894,.(....)...(((.(((.....))).))).......(.(......).)...................((...))..,11,-3.936,10,0,0.000011
6895,..........(((.(((.....))).))).........(.....)..(((((.(.....).)...)))).......,13,-3.936,25,0,0.000011
6896,..........(((.((.......)).)))......((.((.......((((...(((.....))))))))).))..,16,-3.936,19,0,0.000011
6897,..((...)).(((.(((.....))).)))..(......)........((((..............)))).......,13,-3.936,25,0,0.000011
6898,.(....)...(((.(((.....))).)))........(((((............))...))).....((...))..,14,-3.936,21,0,0.000011
6899,.(....).(.(((.(((.....))).))).)....((.(.(...)).)).....(((.....)))...........,15,-3.936,10,0,0.000011
6900,..........(((.(((.....))).))).......(((.(.(...............).)...))).........,11,-3.935,23,0,0.000011
6901,.....((...(((.(((.....))).)))((((....))))....)).......(((.....)))..((...))..,17,-3.935,16,0,0.000011
6902,..........(((.(((.....))).))).......(.(......).)(((...((.......)))))........,13,-3.935,12,0,0.000011
6903,..........(((.((.......)).)))........(((.....)))(((...(((.....))))))........,14,-3.935,19,0,0.000011
6904,..........(((.(((.....)))..))).....((.(.(...)).)).....(((.....))).(...).....,14,-3.935,15,0,0.000011
6905,..........(((.(((.....))).)))........(((.....)))...(...........)...((...))..,12,-3.935,16,0,0.000011
6906,...(...)......(((.....)))..........((.(.(...)).)).....(((.....)))..((...))..,13,-3.935,10,0,0.000011
6907,.(...)....(((.(((.....))).)))(((......)))......((((..............)))).......,14,-3.935,27,0,0.000011
6908,..(.....).(((.(((.....))).)))..............((..((((...((.......))))))...))..,15,-3.935,20,0,0.000011
6909,......(...(((.(((.....))).)))..)..............(((..........))).....((...))..,12,-3.935,18,0,0.000011
6910,..........(((.(((.....))).)))........((((...))))...........((..(....)...))..,13,-3.934,23,0,0.000011
6911,..((...)).(((.(((.....))).)))..................((((...(.....)....)))).......,13,-3.934,25,0,0.000011
6912,.(....)...(((.(((.....))).)))........(((.....)))......((.......))...(...)...,13,-3.934,15,0,0.000011
6913,..(.....).....(((.....)))....((((....)))).(((..((((...(((.....)))))))...))).,18,-3.934,33,0,0.000011
6914,..((....(.(((.(((.....))).))).)))..((.((....)).)).((..(((.....))))).........,18,-3.934,16,0,0.000011
6915,..........(((.(((.....))).)))........((.(...).)).((..............)).........,11,-3.934,24,0,0.000011
6916,......(...(((.(((.....))).)))..).....((((...))))......(((.....)))..(.....)..,15,-3.934,15,0,0.000011
6917,..(.....).(((.(((.....))).)))......((..........)).....(((.....)))...........,12,-3.934,8,0,0.000011
6918,...(...)..(((.(((.....))).))).......(.(......).)......((.......))..((...))..,13,-3.933,6,0,0.000011
6919,..........((..(((.....)))...)).......(((.....)))......((.......))..((...))..,12,-3.933,18,0,0.000011
6920,...(...)..(((.((.......)).)))........(((.....)))......(((.....)))..((...))..,14,-3.933,13,0,0.000011
6921,.....((...(((.(((.....))).))).......))..(...).........(((.....)))...........,12,-3.933,15,0,0.000011
6922,..((...)).(((.(((.....))).)))........((((...)))).......(.....)..............,13,-3.933,26,0,0.000011
6923,..........(((.(((.....))).)))......((.(......).))..(.............)..........,10,-3.933,12,0,0.000011
6924,..(.....).(((.(((.....)))..)))......(((.....(.(((..........))).)))).........,14,-3.933,33,0,0.000011
6925,......(...(((.(((.....))).)))..)....(.((....)).)......(((.....)))...(...)...,14,-3.933,8,0,0.000011
6926,..(.((....(((.(((.....))).)))..)).)..((((...))))......(((.....)))...(...)...,17,-3.933,19,0,0.000011
6927,..((((............)))).........................(((....(((.....))).))).......,10,-3.933,32,0,0.000011
6928,..........(((.(((.....))).)))((.(....).))..((..((((...(((.....)))))))...))..,18,-3.933,22,0,0.000011
6929,..........(((.(((.....))).)))..................((((..............))))..(...),11,-3.933,22,0,0.000011
6930,..........(((.(((.....))).)))........(((.....)))....(((((.....))).........)),14,-3.933,17,0,0.000011
6931,..........(((.(((.....)))..))).....((.(((...))))).....(((.....)))...........,14,-3.933,17,0,0.000011
6932,..........(((.(((.....)))..))).....(.((((...))))).....(((.....)))...........,14,-3.933,20,0,0.000011
6933,..(.....).((..(((.....)))...)).....((.(.(...)).)).....(((.....)))..((...))..,15,-3.933,11,0,0.000011
6934,..........(((.(((.....))).)))...........(...)..(...)..(((.....)))...(...)...,12,-3.933,11,0,0.000011
6935,..........(((.(((.....))).)))........((((...)))).((....((.....)).)).(...)...,15,-3.933,19,0,0.000011
6936,........(.(((.(((.....))).))).)......(((.....)))......(((.....)))..(.....)..,14,-3.932,13,0,0.000011
6937,..........(((.(((.....))).)))......((.((....)).))(.(.(.....).).)...((...))..,15,-3.932,13,0,0.000011
6938,..........(((.(((.....))).))).(...)........((..((((...(((.....)))))))...))..,16,-3.932,18,0,0.000011
6939,..........(((.(((.....))).)))......(..(((...))).)..(..(((.....))).).........,14,-3.932,14,0,0.000011
6940,..........((..(((.....)))..))......((.(.(...)).)).....((.......))...........,11,-3.932,10,0,0.000011
6941,...(...)..(((.(((.....)))..))).......(((.....)))......(((.....)))...(...)...,14,-3.932,20,0,0.000011
6942,..........(((.(((.....))).)))......((.(......).))..(...((.....)).)..........,12,-3.932,8,0,0.000011
6943,.(....)...(((..(((.....))).))).......((((...))))......(((.....)))..((...))..,16,-3.932,28,0,0.000011
6944,..........(((.((.......)).)))........((.(...).))......(((.....)))...........,11,-3.932,16,0,0.000011
6945,...(...)..(((.(((.....))).)))...........(...).........(((.....)))...........,11,-3.931,14,0,0.000011
6946,......((..(((.(((.....))).)))..((....)).)).....((((..............)))).......,14,-3.931,27,0,0.000011
6947,..........(((.(((.....))).))).((...((.(......).))..(..(((.....))).).....))..,15,-3.931,8,0,0.000011
6948,..........(((.(((.....))).)))......((.((....)).))..(...........)............,11,-3.931,13,0,0.000011
6949,..........((..(((.....)))..))................(((((...........)).))).........,10,-3.931,23,0,0.000011
6950,..............(((.....))).............((...))..((((..............)))).......,9,-3.931,29,0,0.000011
6951,..((((............)))).............((.(......).)).....((.......))...........,9,-3.931,26,0,0.000011
6952,..((((.(........).)))).....................((..((((...(((.....)))))))...))..,14,-3.93,37,0,0.000011
6953,..........(((.(((.....))).)))......((.((....)).))......(.........)..........,11,-3.93,13,0,0.000011
6954,..((...)).(((.(((.....))).))).......(.(......).)......(((.....)))..(.....)..,14,-3.93,8,0,0.000011
6955,..(.....).....(((.....))).............(.....)..((((...(((.....))))))).......,12,-3.93,23,0,0.000011
6956,..............(((.....))).....(((...(((.....(.(((..........))).))))....)))..,13,-3.93,34,0,0.000011
6957,.....((...(((.(((.....))).)))(((......)))...)).((((..............)))).......,15,-3.93,28,0,0.000011
6958,..........((..(((.....)))...)).......((((...))))...(..(((.....))).)((...))..,15,-3.93,20,0,0.000011
6959,..........((..(((.....)))...)).....((.((....)).)).....((.......))...........,11,-3.929,15,0,0.000011
6960,...(...)..(((.((.......)).)))......((.((....)).)).....(((.....)))...........,13,-3.929,10,0,0.000011
6961,...(...)..(((.(((.....))).))).........((....)).((((...(((.....))))))).......,16,-3.929,16,0,0.000011
6962,..........(((.(((.....))).))).(........).......((((..............)))).......,11,-3.929,22,0,0.000011
6963,.(....)...(((.(((.....))).)))(((......))).....(((..........))).....((...))..,15,-3.929,23,0,0.000011
6964,.......(...)..(((.....)))....(((......)))......((((...(((.....))))))).......,14,-3.929,26,0,0.000011
6965,..(.....).(((.(((.....))).))).......(.((....)).)......((.......))..((...))..,14,-3.929,8,0,0.000011
6966,..........(((.(((.....))).)))............(..(.(((..........))).)..).(...)...,12,-3.929,21,0,0.000011
6967,...((((.(((((.(((.....))).)).............))).)).))....(((.....)))..((...))..,17,-3.929,19,0,0.000011
6968,..((...)).(((.(((.....))).)))......((.(......).))((...(((.....)))))((...))..,18,-3.929,8,0,0.000011
6969,..............(((.....)))............((.......))..((..(((.....))))).........,10,-3.929,22,0,0.000011
6970,..........(((.(((.....))).))).(((..((.(.(...)).)).....(((.....)))......)))..,16,-3.929,10,0,0.000011
6971,..((...)).(((.(((.....))).)))......((.(.(...)).))......((.....))...((...))..,16,-3.928,8,0,0.000011
6972,..........(((.((.......)).)))......((.(.....)..)).....(((.....)))..((...))..,13,-3.928,5,0,0.000011
6973,..........(((.(((.....)))....((((....))))..)))........(((.....)))...(...)...,14,-3.928,23,0,0.000011
6974,..((...)).(((.(((.....))).)))........(((.....))).......(.....).....((...))..,14,-3.928,20,0,0.000011
6975,.....((....((.(((.....))).)))).....((.((....)).))..................((...))..,13,-3.928,13,0,0.000011
6976,.....(....(((.(((.....))).)))).....((.((....)).))..................((...))..,13,-3.928,10,0,0.000011
6977,..........(((.(((.....))).).)).......(((.....)))......(((.....)))...(...)...,13,-3.928,16,0,0.000011
6978,..........(((.(((.....))).)).).......(((.....)))......(((.....)))...(...)...,13,-3.928,14,0,0.000011
6979,..........(((.(((.....))).)))......((.(......).))....(.....).(.(....).).....,12,-3.928,14,0,0.000011
6980,..........(((.(((.....)))..))).....(.(((.....)))).....(((.....)))..((...))..,15,-3.927,14,0,0.000011
6981,..........(((.(((.....)))..))).....((.((.....)))).....(((.....)))..((...))..,15,-3.927,11,0,0.000011
6982,..((...))..((.(((.....))).)).........(((.....)))......(((.....)))...(...)...,14,-3.927,17,0,0.000011
6983,..........(((.(((.....))).))).......(.((....)).)............(....).((...))..,12,-3.927,12,0,0.000011
6984,..........(((.((.......))..))).......((((...))))..((..(((.....))))).........,14,-3.927,28,0,0.000011
6985,...(....(.(((.(((.....))).))).)......).........((((...(((.....))))))).......,15,-3.927,18,0,0.000011
6986,..........((..(((.....)))...)).......((((...))))......(((.....)))(....).....,13,-3.927,24,0,0.000011
6987,..((...)).(((.(((.....)))..))).....((.(......).))..................((...))..,13,-3.927,17,0,0.000011
6988,..........(((.(((.....)))..))).....((.(.....)..)).....(((.....)))...(...)...,13,-3.927,12,0,0.000011
6989,...........((.((((.....)))..).))...((.(......).)).....(((.....)))..((...))..,14,-3.927,16,0,0.000011
6990,.(.........)..(((.....)))..........((.(......).)).....(((.....)))...........,10,-3.927,11,0,0.000011
6991,..........(((.(((.....))).)))...........(.....).(((...(((.....))))))........,13,-3.927,16,0,0.000011
6992,.(...)..(.(((.(((.....))).))).)......((((...))))......(((.....)))..((...))..,17,-3.926,15,0,0.000011
6993,..............(((.....)))...........(((.....(.((............)).)))).........,9,-3.926,29,0,0.000011
6994,.(...)....(((.(((.....))).))).........(((...)))((((...(((.....))))))).......,17,-3.926,20,0,0.000011
6995,..........(((.(((.....))).)))......((.(......).)).(...((.......)).).(...)...,13,-3.926,6,0,0.000011
6996,...........((.(((.....))).))........(((.....(.(((..........))).)))).(...)...,13,-3.926,24,0,0.000011
6997,..((.((.......(((.....)))...)).))....((((...))))......(((.....)))..((...))..,16,-3.926,24,0,0.000011
6998,..............((((.(......).)))).....((((...))))......(((.....)))..((...))..,14,-3.926,28,0,0.000011
6999,..........(((.(((.....))).)))..(......).(((...(((..........))))))..((...))..,15,-3.926,20,0,0.000011
7000,..((...)).(((.(((.....)))..))).......((.......))......(((.....)))..((...))..,15,-3.926,19,0,0.000011
7001,..........(((.(((.....))).))).........(.(...)..((((...(((.....))))))).).....,15,-3.926,17,0,0.000011
7002,......(...(((.(((.....))).))).......)...(...)..((((...(((.....))))))).......,15,-3.926,17,0,0.000011
7003,..........(((.(((.....))).))).......(.(......).)..(...(((.....))))..........,12,-3.925,8,0,0.000011
7004,..............(((.....)))..........((.(......).))......(.....).....((...))..,9,-3.925,13,0,0.000011
7005,......(...(((.(((.....))).)))).............((..((((...(((.....)))))))...))..,16,-3.925,18,0,0.000011
7006,..........(((.(((.....))).)))..(......).(....).((((...(((.....))))))).......,15,-3.925,16,0,0.000011
7007,......((..(((.((((..........))))...)))..))............(((.....)))..((...))..,14,-3.925,27,0,0.000011
7008,..........(((.(((.....))).)))......((.((....)).))..........((..(....)...))..,13,-3.925,14,0,0.000011
7009,.....((.(.....(((.....))).).)).......((((...))))......(((.....)))...(...)...,14,-3.925,23,0,0.000011
7010,..........(((.(((.....))).)))........(((.....)))......(.....)..(....).......,11,-3.925,20,0,0.000011
7011,...............(((.....)))...........((((...))))......(((.....)))..((...))..,12,-3.925,25,0,0.000011
7012,..((((.(........).))))..............(.((....)).)......(((.....)))..((...))..,13,-3.925,25,0,0.000011
7013,......(...(((.(((.....))).)))..)...((.((....)).)).....(((.....)))..(.....)..,15,-3.924,6,0,0.000011
7014,.....((.(((((.(((.....))).))).....))))..(...)..((((...(((.....))))))).......,18,-3.924,22,0,0.000011
7015,..........(((.((.......)).)))......((.(......).))......((.....))...((...))..,12,-3.924,4,0,0.000011
7016,...(((..............)))........................((((..............)))).......,7,-3.924,37,0,0.000011
7017,........(.(((.(((.....))).))).)....((..........)).....(((.....)))..((...))..,14,-3.924,4,0,0.000011
7018,..........(((.(((.....))).)))........(((.....)))..(..........)...(....).....,11,-3.924,23,0,0.000011
7019,..((...)).(((.(((.....))).)))......((.((....)).))......(.....)..............,13,-3.924,17,0,0.000011
7020,..............(((.....)))............((((...))))..((.............)).........,9,-3.924,31,0,0.000011
7021,..........((..(((.....)))..))..((....)).(...)..((((...(((.....))))))).......,15,-3.924,21,0,0.000011
7022,...(...)..(((.(((.....))).)))........(((...................))).....((...))..,12,-3.924,19,0,0.000011
7023,..........(((..(((.....))))))..((....))........((((...(((.....))))))).......,15,-3.924,25,0,0.000011
7024,..............(((.....)))...........(.(.(...)).)......(((.....)))...(...)...,10,-3.924,12,0,0.000011
7025,..........(((.(((.....))).)))...........(((....((..........)).)))..((...))..,13,-3.924,17,0,0.000011
7026,.........((((.(((.....))).))...))..((.(......).)).....(((.....)))...........,13,-3.924,9,0,0.000011
7027,..........((..(((.....)))..))..((....))........((((..............)))).......,11,-3.924,25,0,0.000011
7028,...(......(((.(((.....))).)))).....((.(......).)).....((.......))..((...))..,14,-3.923,4,0,0.000011
7029,..(.((....(((.(((.....))).)))..)).).....(...)..((((...(((.....))))))).......,17,-3.923,22,0,0.000011
7030,..........(((.((.......))..))).....((.(.(...)).)).....(((.....)))...........,12,-3.923,15,0,0.000011
7031,..............(((.....)))....(((......)))..((..(((....(((.....))).)))...))..,14,-3.923,25,0,0.000011
7032,..........(((.(((.....)))..)))........(.(...)).((((...(((.....))))))).......,15,-3.923,21,0,0.000011
7033,..........(((.(((.....))).)))((((....))))..((..((.((..(((.....)))))..)).))..,19,-3.923,25,0,0.000011
7034,.....((...(((.(((.....))).)))......((.(.(...)).)).((..(((.....)))))..)).....,17,-3.923,14,0,0.000011
7035,..........((..(((.....)))..))......((.(.(...)).))..(..(((.....))).)((...))..,15,-3.923,6,0,0.000011
7036,..........(((.(((.....)))..))).....((.(......).))......((.....))....(...)...,12,-3.923,11,0,0.000011
7037,..........(((.(((.....))).))).......(((((.(......).))...........))).........,12,-3.923,25,0,0.000011
7038,..........(((..(((.....))).))).................(((....(((.....))).))).......,12,-3.923,27,0,0.000011
7039,......(.(.(((.(((.....))).))).)).....(((.....)))..((..(((.....))))).........,16,-3.923,21,0,0.000011
7040,..............(((.....)))............((((...))))..((...((.....)).)).........,11,-3.923,27,0,0.000011
7041,.(....)...(((..(((.....))).))).....((.((....)).)).....(((.....)))..((...))..,16,-3.922,19,0,0.000011
7042,..........(((.(((.....))).)))........(((.....)))............(...........)...,10,-3.922,20,0,0.000011
7043,..........(((.............)))......((.(.(...)).)).....(((.....)))...(...)...,11,-3.922,10,0,0.000011
7044,..........(((.(((.....))).)))................(((.....(....).....))).........,10,-3.922,21,0,0.000011
7045,...(.(....(((.(((.....))).)))......((.(......).))).)..(((.....)))..((...))..,16,-3.922,4,0,0.000011
7046,..........(((.(((.....))).))).........((....))...((...(((.....))))).........,13,-3.922,14,0,0.000011
7047,..((.((....((.(((.....))).)))).))...(.(......).)......(((.....)))..((...))..,16,-3.922,11,0,0.000011
7048,..((.(....(((.(((.....))).)))).))...(.(......).)......(((.....)))..((...))..,16,-3.922,8,0,0.000011
7049,..........(((.(((.....))).)))......((.(.(...)).))(.(..(.....)..).).((...))..,15,-3.922,12,0,0.000011
7050,..........(((.(((.....))).)))((((....)))).....(((.(......).)))......(...)...,15,-3.922,27,0,0.000011
7051,..........((................)).................((((...(((.....))))))).......,9,-3.922,27,0,0.000011
7052,..........(((.(((.....))).)))......((.(.....)..((((..............))))...))..,13,-3.922,21,0,0.000011
7053,..((((............)))).............((.(......).))..(..(((.....))).)((...))..,13,-3.921,22,0,0.000011
7054,..((..(...(((.(((.....))).)))).))....((((...))))......(((.....)))...(...)...,17,-3.921,19,0,0.000011
7055,..........(((.(((.....))).)))................(((..(............)))).........,10,-3.921,20,0,0.000011
7056,..........(((.(((.....))).)))........((.......))............(.....).........,9,-3.921,20,0,0.000011
7057,........(.(((.(((.....))).))).)....((.(......).))................(....).....,11,-3.921,14,0,0.000011
7058,..........(((.(((.....))).)))..(......).......(((..(.....).))).....((...))..,13,-3.921,19,0,0.000011
7059,..........(((.(((.....))).)))(((......)))........((...(((.....)))))((...))..,16,-3.921,15,0,0.000011
7060,.(...)........(((.....)))....(((......)))......((((...(((.....))))))).......,14,-3.921,27,0,0.000011
7061,..(.....).(((.(((.....))).))).................(((..........)))...(....).....,11,-3.921,24,0,0.000011
7062,..........(((.(((.....))).)))..((....))......(((.......((.....))))).........,13,-3.921,18,0,0.000011
7063,..........((..(((.....)))..))......((.(.(...)).)).....(((.....)))(....).....,13,-3.921,10,0,0.000011
7064,..........(((..(((.....))).))).....((.(......).)).....((.......))...........,11,-3.92,21,0,0.000011
7065,..........(((.(((.....))).)))..................(......(((.....))).....).....,10,-3.92,11,0,0.000011
7066,.(....)...(((.(((.....))).)))((((....))))....(((((...........)).))).........,16,-3.92,30,0,0.000011
7067,..........((..(((.....)))...)).....((.((....)).))..(..(((.....))).)((...))..,15,-3.92,11,0,0.000011
7068,..(.....).(((.(((.....))).))).................((............)).....((...))..,11,-3.92,17,0,0.000011
7069,..........(((.(((.....))).)))................((..(.(.........).).)).........,10,-3.92,22,0,0.000011
7070,...........((.(((.....))).)).......((.(......).))............(.(....).).....,10,-3.92,14,0,0.000011
7071,..........(((.(((.....)))..)))..........(...).....((..(((.....))))).........,12,-3.92,23,0,0.000011
7072,..........(((.((.......)).))).................(((..........)))..............,8,-3.92,22,0,0.000011
7073,..........(((.(((.....))).)))..(......).(...)..((((...((.......)))))).......,14,-3.92,19,0,0.000011
7074,..........(((.((.......)).)))..................((((....((.....)).)))).......,11,-3.92,18,0,0.000011
7075,..........(((.(((.....))).))).........(.....)....((..............)).........,9,-3.92,21,0,0.000011
7076,..........(((.(((.....))).))).(((....))).....(((((...........)).))).(...)...,15,-3.919,24,0,0.000011
7077,......(...(((.(((.....))).))))......(.((....)).)......(((.....)))..((...))..,15,-3.919,6,0,0.000011
7078,..........(((.(((.....))).)))............(..(.(((..........))).).)..........,11,-3.919,23,0,0.000011
7079,..((((............)))).............((.(......).)).....(((.....)))(....).....,11,-3.919,26,0,0.000011
7080,..........(((.(((.....))).)))......((.(.(...)).))((..............))((...))..,14,-3.919,12,0,0.000011
7081,..........(((.(((.....))).)))(((......)))....(((.(.(.(....)..).)))).........,15,-3.919,29,0,0.000011
7082,........(.(((.(((.....))).))).)....((.(.(...)).))..(..(((.....))).).(...)...,16,-3.919,8,0,0.000011
7083,..........(((.(((.....)))..)))......(.((....)).)..(...(((.....))).).........,13,-3.918,17,0,0.000010
7084,..........((..(((.....)))...)).....((.((....)).)).....(((.....)))(....).....,13,-3.918,15,0,0.000010
7085,.....((.(.(((.(((.....))).)))(((......)))..).))((((..............)))).......,16,-3.918,30,0,0.000010
7086,..........(((.(((.....))).)))..((.....((...))..((((...(((.....)))))))..))...,17,-3.917,20,0,0.000010
7087,.(...)..(.(((.(((.....))).))).)....((.((....)).)).....(((.....)))..((...))..,17,-3.917,6,0,0.000010
7088,.(....)...(((.(((.....))).)))......((.(......).)).....(.....)......((...))..,13,-3.917,9,0,0.000010
7089,..((.((.......(((.....)))...)).))..((.((....)).)).....(((.....)))..((...))..,16,-3.917,15,0,0.000010
7090,..........((...(((.....))).))........((((...))))..((..(((.....))))).........,14,-3.917,29,0,0.000010
7091,..............((((.(......).))))...((.((....)).)).....(((.....)))..((...))..,14,-3.917,19,0,0.000010
7092,..((((............)))).......((((....))))........((...(((.....))))).........,13,-3.917,41,0,0.000010
7093,..((((............))))....((..........)).......((((...(((.....))))))).......,13,-3.916,35,0,0.000010
7094,..............(((.....)))............((((...))))....................(...)...,8,-3.916,25,0,0.000010
7095,...(...)..(((.(((.....))).)))((((....)))).....(((..........)))..............,14,-3.916,29,0,0.000010
7096,...(...)..(((.(((.....))).)))((((....))))......((((....((.....)).)))).......,17,-3.916,25,0,0.000010
7097,.(....)....((.(((.....))).)).......((.(.(...)).)).....(((.....)))..((...))..,15,-3.916,6,0,0.000010
7098,..((...)).(((.(((.....))).)))..((....))...............(((.....)))..((...))..,15,-3.916,13,0,0.000010
7099,.....((.(.....(((.....)))).))......((.(......).)).....(((.....)))...........,12,-3.916,14,0,0.000010
7100,..........(((.(((.....))).)))........((((...)))).......(................)...,11,-3.916,21,0,0.000010
7101,.....((.(.....(((.....))).).)).....((.((....)).)).....(((.....)))...(...)...,14,-3.916,14,0,0.000010
7102,..........(((.(((.....))).)))(((......)))....(((.(.(.........).)))).(...)...,15,-3.916,25,0,0.000010
7103,...............(((.....))).........((.((....)).)).....(((.....)))..((...))..,12,-3.915,16,0,0.000010
7104,..((((.((....))...))))...............((((...))))..((..(((.....))))).........,15,-3.915,42,0,0.000010
7105,..........((..(((.....)))...))........(.....)..((((..............)))).......,10,-3.915,28,0,0.000010
7106,.....((.(.....(((.....))).).))..........(...)..((((...(((.....))))))).......,14,-3.915,26,0,0.000010
7107,..((...)).(((.(((.....))).)))......((.((....)).)).((..((.......)))).........,16,-3.915,16,0,0.000010
7108,.(...)....(((.(((.....))).)))((((....)))).............(((.....)))..((...))..,16,-3.915,15,0,0.000010
7109,..............(((.....)))..........((.(.(...)).)).....(((.....)))..(.....)..,11,-3.915,10,0,0.000010
7110,..........((..(((.....)))...)).....((.(......).)).(...(((.....))).).........,12,-3.915,13,0,0.000010
7111,.(....).......(((.....)))............((((...))))......(((.....)))...........,11,-3.915,23,0,0.000010
7112,..........(((.(((.....)))..))).....................(..(((.....))).).........,10,-3.915,19,0,0.000010
7113,..........(((.(((.....))).))).(((...(((..((...(((..........))))))))....)))..,17,-3.915,29,0,0.000010
7114,..(.....).(((.(((.....))).)))..(......)....((..((((...(((.....)))))))...))..,17,-3.914,19,0,0.000010
7115,....((....(((.(((.....))).)))..))...(.(......).)......(((.....)))...(...)...,14,-3.914,8,0,0.000010
7116,....((..(.(((.(((.....))).))).)))..((.(......).))..................((...))..,14,-3.914,12,0,0.000010
7117,..((((.(........).)))).......((((....))))..((..((((..............))))...))..,15,-3.914,50,0,0.000010
7118,..........(((.(((.....))).))).......(.(......).)......((.......))..(.....)..,11,-3.914,6,0,0.000010
7119,..........(((.((.......)).)))........(((.....)))......(((.....)))..(.....)..,12,-3.914,13,0,0.000010
7120,.........((.........)).......((((....))))......((((...(((.....))))))).......,13,-3.914,36,0,0.000010
7121,.........((.......)).........((((....))))......((((...(((.....))))))).......,13,-3.914,36,0,0.000010
7122,..........(((.(((.....))).)))((((....))))(..(.(((..........))).)..).........,15,-3.913,30,0,0.000010
7123,....((..(.(((.(((.....))).))).)))....((.......))......(((.....)))..((...))..,16,-3.913,14,0,0.000010
7124,..........(((.(((.....))).))).......(.(......).).(.(...........).)..........,10,-3.913,15,0,0.000010
7125,....(...).(((.(((.....))).)))........(((.....)))......(((.....)))...(...)...,14,-3.913,13,0,0.000010
7126,..........((...(((.....))).))......((.(.(...)).)).....(((.....)))...........,12,-3.913,16,0,0.000010
7127,..........(((.(((.....))).)))......((.(......).))......((.......)).((...))..,13,-3.913,7,0,0.000010
