,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
16464,..((...)).........((...)).....(.(((((.....))))).)...((......)).....((...))..,14,-3.347,17,0,0.000006
16465,..............(........)......(.(((((.....))))).)...(((....))).....((...))..,12,-3.347,9,0,0.000006
16466,..........((((......))))........(((((.....)))))(((.((((....))))...)....))...,16,-3.346,12,0,0.000006
16467,..........((((......))))........((((.....))..)).....(((....)))..............,11,-3.346,13,0,0.000006
16468,..(.....).(((((...)).)))...((.....))..........(((((((....))).))))..((...))..,17,-3.346,36,0,0.000006
16469,..(.....).(((((...).))))...((.....))..........(((((((....))).))))..((...))..,17,-3.346,33,0,0.000006
16470,..........((((......))))..(....)..............(((((((....))).))))...(...)...,13,-3.346,31,0,0.000006
16471,..((...)).(((........)))........((....))......(((((.........)))))...........,12,-3.346,36,0,0.000006
16472,.(...)....((((......))))((.....)).............(((((.........)))))..((...))..,14,-3.346,29,0,0.000006
16473,..((((((..((..........))(((...)))..))....)))).(((((((....))).))))..((...))..,20,-3.346,42,0,0.000006
16474,...........(((......))).........((((.......))))....((((....))))..(....).....,12,-3.346,14,0,0.000006
16475,...(...)..((((......))))........(((((.....)))))..(.(((......)))...).........,14,-3.346,14,0,0.000006
16476,..........(((((...)).)))........(((((.....)))))(((..(((....))).)))..........,16,-3.346,16,0,0.000006
16477,..........(((((...).))))........(((((.....)))))(((..(((....))).)))..........,16,-3.346,13,0,0.000006
16478,.......(...).......((.(((.....(.(((((.....))))).)..((((....)))).))).))......,16,-3.346,21,0,0.000006
16479,..........((((......))))(((...)))..((.....))..((((((......)).))))...........,15,-3.346,30,0,0.000006
16480,..(((((((.((((......)))).(.....)..)))....)))).......(((....))).....((...))..,17,-3.346,22,0,0.000006
16481,.........(.....)..((...)).....(.(((((.....))))).)...(((....))).....((...))..,14,-3.346,13,0,0.000006
16482,..........(((((...)).)))........((((.......))))....(((......)))....((...))..,14,-3.346,13,0,0.000006
16483,..........(((((...).))))........((((.......))))....(((......)))....((...))..,14,-3.346,10,0,0.000006
16484,.........(((((......)))).).((.....)).......((((.((.((((....))))...)).))))...,17,-3.346,27,0,0.000006
16485,..........(((((...)).)))........(((.........))).....(((....)))......(...)...,12,-3.346,13,0,0.000006
16486,..........(((((...).))))........(((.........))).....(((....)))......(...)...,12,-3.346,10,0,0.000006
16487,......(((.((((......))))((.....)).)))..........(((.((((....))))))).((...))..,18,-3.346,25,0,0.000006
16488,......(((.((((......))))((.....)).)))..........((((.(((....))))))).((...))..,18,-3.346,25,0,0.000006
16489,..........(((((...)).)))........(((((.....)))))..((.(((....)))..))..........,15,-3.346,15,0,0.000006
16490,..........(((((...).))))........(((((.....)))))..((.(((....)))..))..........,15,-3.346,12,0,0.000006
16491,..............((((((...(((((....((((.......))))..........)))))..).))))).....,15,-3.346,38,0,0.000006
16492,..............((((((...(((((....((((.......))))..........)))))..)).)))).....,15,-3.346,38,0,0.000006
16493,...........(((......))).......(..((((.....))))..)...(((....))).....((...))..,13,-3.345,4,0,0.000006
16494,..(((((((..(((......))).(((...))).)))....)))).((((...........))))...........,17,-3.345,41,0,0.000006
16495,..........((((......))))(((...))).(((.....)))......((((....))))....((...))..,16,-3.345,12,0,0.000006
16496,..........((((......))))...(((...))).......((...((.((((....))))...))...))...,15,-3.345,24,0,0.000006
16497,..........((((..(((........((.....))...)))....(((((((....))).)))).))))......,16,-3.345,49,0,0.000006
16498,...........(((......))).........((((.......))))..(.((((....)))))...((...))..,14,-3.345,10,0,0.000006
16499,...........(((......))).........((((.......))))..((.(((....)))))...((...))..,14,-3.345,10,0,0.000006
16500,...((.....(((........)))..))..(.(((((.....))))).)..((((....)))).............,15,-3.345,12,0,0.000006
16501,...((((((.((.((...))..))((.....)).)))....)))..(((((((....))).))))..((...))..,21,-3.345,44,0,0.000006
16502,...(...)..((((......))))((.....)).((.....))...((((...........))))..((...))..,15,-3.345,29,0,0.000006
16503,......(((..((.....((...))......)).))).........((((...........))))..((...))..,13,-3.345,38,0,0.000006
16504,..........(((........)))((.....))...................(((....)))......(...)...,9,-3.345,19,0,0.000006
16505,...((.....((((......))))..))..................(((((.........)))))...........,11,-3.345,32,0,0.000006
16506,..((((....((((......))))...((.....)).....)))).(((((((....))).))))(....).....,18,-3.345,40,0,0.000006
16507,.............((........)).......((....))......(((.(((....)))..)))...........,10,-3.345,42,0,0.000006
16508,.......((.((((....((...(((((....(((((.........))).)).....)))))..)))))).))...,18,-3.345,48,0,0.000006
16509,.......((.((.(.........(((((....(((((.....)))))..........)))))....).)).))...,15,-3.345,31,0,0.000006
16510,..(((..(..((((......))))).))).(.(((((.....))))).)..(((......)))....((...))..,19,-3.345,12,0,0.000006
16511,.............((...))....((.....))..((.........))....(((....)))...(....).....,10,-3.344,33,0,0.000006
16512,..(((..((..(((......))))).)))...(((((.....))))).....(((....)))..............,16,-3.344,17,0,0.000006
16513,..(((.....((((......))))..))).(.((((((...)))))).)...(((....)))..............,17,-3.344,12,0,0.000006
16514,..........((((......))))........((((.......)))).....(.((.....))..).((...))..,13,-3.344,13,0,0.000006
16515,..........((((......))))((.....))..((.........))...((((....))))(.....)......,13,-3.344,24,0,0.000006
16516,......(......).........(((((....((((.......))))..........))))).....((...))..,12,-3.344,25,0,0.000006
16517,..........(((.(...)..)))..........((.....))...(((((.........)))))..((...))..,13,-3.344,29,0,0.000006
16518,..........((((......))))......(.(((((.....))))).)..((..((.....))..))........,14,-3.344,16,0,0.000006
16519,...(((....((((......))))........((((.......)))))))..((......)).....((...))..,15,-3.344,11,0,0.000006
16520,......((..(((........)))((.....))..)).........((((.((....))..))))..((...))..,15,-3.344,33,0,0.000006
16521,..........(((........)))..((...........)).....(((((((....))).))))...........,12,-3.344,37,0,0.000006
16522,..........((((......))))..(...).((((.......)))).....(((....))).....((...))..,14,-3.344,5,0,0.000005
16523,..........((((......))))........(((((.....)))))..((.(((....))).(....)..))...,15,-3.344,10,0,0.000005
16524,..((...)).((((......))))...(((...)))..........((((((......)).))))..((...))..,17,-3.344,33,0,0.000005
16525,..........((((......)))).(....).((....))......(((((((....))).))))...(...)...,15,-3.344,32,0,0.000005
16526,...(......((((......))))........)..((.........))....(((....)))..............,10,-3.344,18,0,0.000005
16527,..........((((......))))..........((.......)).((((((.......))))))...........,12,-3.344,25,0,0.000005
16528,.(....)...((((......))))......(.(((((.....))))).)..(((......)))..(....).....,15,-3.344,12,0,0.000005
16529,..((...)).((((......))))......(.(((((.....))))).)((((((....))))........))...,18,-3.344,13,0,0.000005
16530,..((((....((((......))))........(((((.....))))))))).(((....)))....(...).....,17,-3.344,15,0,0.000005
16531,.........((..((........))..)).(.(((((.....))))).)...(((....))).(.....)......,14,-3.344,19,0,0.000005
16532,..(((..(..((((......))))).)))...(((((.....)))))..(.((((....))))..)..(...)...,19,-3.344,16,0,0.000005
16533,..........((((......)))).........(((.......)))(.((.(((......)))...)).)......,13,-3.344,17,0,0.000005
16534,..........(((........)))...........(.....)..........(((....)))..............,7,-3.344,19,0,0.000005
16535,..........((((......))))...((.....))......((..(((((.........))))).))(...)...,14,-3.344,29,0,0.000005
16536,..((((...((..(((......)))..))...(((((.....))))))))).(((....)))......(...)...,18,-3.344,25,0,0.000005
16537,................(.....)...........((.....))...(((((((....))).))))..((...))..,12,-3.344,37,0,0.000005
16538,..........((((......))))......................((...(((......)))))...(...)...,10,-3.343,21,0,0.000005
16539,.(....)...((((......))))(((...))).(((.........)))..((((....))))....((...))..,17,-3.343,21,0,0.000005
16540,.............((........))..............(..((..(((((((....))).)))).))..).....,12,-3.343,44,0,0.000005
16541,..........((((......))))((.....))..(.....).....((..((((....)))).)).((...))..,15,-3.343,21,0,0.000005
16542,..((((.(..((((......))))((.....))......).)))).((((...........))))..((...))..,17,-3.343,33,0,0.000005
16543,..........((.((...))..))......(.((((.......)))).)..((((....)))).....(...)...,14,-3.343,13,0,0.000005
16544,........................((.....)).............((((.((....))..))))...........,8,-3.343,41,0,0.000005
16545,...(...)..((((......))))((.....))..........(..(((((((....))).)))).).........,15,-3.343,37,0,0.000005
16546,..........((((.....).)))......(.(((((.....))))).)...((......))...(....).....,13,-3.343,11,0,0.000005
16547,..((...)).((((......))))..........(((.(....)..)))...(((....))).....((...))..,15,-3.343,18,0,0.000005
16548,..(.....).((((......))))..........(((.........)))..(((......)))....((...))..,13,-3.343,19,0,0.000005
16549,..........((((......))))...(((...))).....(....(((((.........))))).).........,13,-3.343,33,0,0.000005
16550,..........(((........)))..........(((.........)))...(((....))).(......).....,10,-3.343,21,0,0.000005
16551,.(....)...((((......))))........((((.......)))).....((......))......(...)...,12,-3.343,10,0,0.000005
16552,.......((..(((.........(((((....((((.......))))..........)))))....)))..))...,14,-3.343,32,0,0.000005
16553,..........((((......))))........(((((.....)))))....((........))....((...))..,13,-3.343,8,0,0.000005
16554,..........((((...(((..(.........(((((.....)))))..........)..)))...))))......,13,-3.343,27,0,0.000005
16555,..((...))..(((......))).......(.(((((.....))))).)...((......))..............,13,-3.343,12,0,0.000005
16556,..........(((........))).........((((.....)))).((..((((....)))).))..(...)...,14,-3.343,13,0,0.000005
16557,....((....((((......))))...))...((....))......((((.((....))..))))...........,14,-3.343,36,0,0.000005
16558,...((((((.((((......)))).(.....)..)))....)))..(((((.........)))))..((...))..,18,-3.343,33,0,0.000005
16559,..........((((.....).)))(((...))).(((.........)))...(((....))).....((...))..,15,-3.343,20,0,0.000005
16560,..........((((......))))........(((((.....)))))..((.........))......(...)...,12,-3.343,12,0,0.000005
16561,..................((...)).....(.(((((.....))))).)....(((..........))).......,11,-3.343,23,0,0.000005
16562,...(...).....((........)).....(.(((((.....))))).)..((((....))))....((...))..,15,-3.343,14,0,0.000005
16563,.(....).......(((((.(..(((((....(((((.....)))))..........)))))..).))))).....,17,-3.343,37,0,0.000005
16564,..........((((......))))......(.((((.......)))).)(.(((......)))...).........,13,-3.343,12,0,0.000005
16565,..(.....).((((......))))......(.(((((.....))))).)...................(...)...,12,-3.343,10,0,0.000005
16566,..........((((......))))......(.(.(((.....))).).)...((......)).....((...))..,13,-3.343,4,0,0.000005
16567,..(((.(((.((((......))))(((...))).))).....))).(((((((....))).))))...........,20,-3.343,41,0,0.000005
16568,.......((.((((..........((.....)).(((.....))).(((((((....))).)))).)))).))...,18,-3.343,41,0,0.000005
16569,..........((((......))))........((((.......))))..((((....))).)..............,12,-3.343,19,0,0.000005
16570,..........(((........))).......(((((.......)))).)...(((....))).....((...))..,13,-3.343,7,0,0.000005
16571,..........((((......))))((.....))................((((((....))))........))...,12,-3.343,24,0,0.000005
16572,..((((....((((......))))......((.....))..)))).((((.((....))..))))..((...))..,18,-3.343,34,0,0.000005
16573,..((((((...(((......))).((.....))..))....)))).......(((....))).....((...))..,16,-3.342,24,0,0.000005
16574,..........(((........)))........(((((.....)))))(...((((....))))...).........,13,-3.342,12,0,0.000005
16575,..........((((......))))......((.....))...((..(((((.........))))).))........,13,-3.342,32,0,0.000005
16576,..((...)).((((......))))...........((.........))...((((....)))).....(...)...,13,-3.342,21,0,0.000005
16577,..........((((......)))).........(.((.........))..).(((....))).....((...))..,12,-3.342,14,0,0.000005
16578,..((...)).((((......))))..........((.....))...((...((((....))))))...........,14,-3.342,26,0,0.000005
16579,..................((...)).........(((.........)))..((((....)))).............,9,-3.342,30,0,0.000005
16580,.........((..(((......)))..))....((((.....))))......(((....))).....((...))..,14,-3.342,18,0,0.000005
16581,..(((.....((((......))))..)))...(((((.....))))).....((((.....)).)).((...))..,18,-3.342,18,0,0.000005
16582,.............((........)).....(.(((.........))).)...(((....)))..............,9,-3.342,18,0,0.000005
16583,..(((((((.(((........)))((.....)).)))....)))).......(((....)))......(...)...,16,-3.342,27,0,0.000005
16584,...((............)).............(((((.....))))).....(((....)))..............,10,-3.342,18,0,0.000005
16585,..((((.(..((((......))))((.....))..).....)))).(((((((....))).))))..((...))..,20,-3.342,36,0,0.000005
16586,......(((((..((........))..)).....))).........(.((.((((....))))...)).)......,14,-3.342,37,0,0.000005
16587,..........((((......))))(((...))).((.....))...(.((.(((......)))...)).)......,15,-3.342,28,0,0.000005
16588,.............((........))........((((.....)))).....((((....))))....((...))..,12,-3.342,16,0,0.000005
16589,..........((((......))))((.....)).((.....))...(((((.........)))))(....).....,14,-3.342,34,0,0.000005
16590,..((((((..(((........)))((.....))..))....)))).(((...(((....))))))..((...))..,19,-3.342,28,0,0.000005
16591,..........(((........)))(((...))).............(((...(((....))))))..((...))..,14,-3.342,22,0,0.000005
16592,......((..((((......))))..))....(((.........))).....(((....)))..............,12,-3.342,14,0,0.000005
16593,...........(.((...))..).........(((((.....))))).....(((....))).....((...))..,13,-3.342,11,0,0.000005
16594,..((...)).((((......))))...((.....))..........(((.(((....)))..)))...........,14,-3.342,36,0,0.000005
16595,...........(((......))).(((...))).((.....))...((((.((....))..))))..((...))..,16,-3.342,33,0,0.000005
16596,...((((((.....((.....))...........)))....)))..(((((((....))).))))..((...))..,17,-3.342,44,0,0.000005
16597,..........((((......))))(((...)))......(...)..(((((((....))).))))...........,15,-3.341,36,0,0.000005
16598,...((((((((..(((......)))..)).....)))....)))..((((.((....))..))))..((...))..,19,-3.341,47,0,0.000005
16599,..........((((......)))).........................(.((((....))))...).(...)...,10,-3.341,18,0,0.000005
16600,..............(...)....(((((....(((((.....)))))..........)))))..............,11,-3.341,28,0,0.000005
16601,......((..((((......))))..))....((....))......(((((((....))).))))(....).....,16,-3.341,39,0,0.000005
16602,.....(....(((........)))...)..(.((((.......)))).)...(((....))).....((...))..,14,-3.341,6,0,0.000005
16603,.((...((..((((......))))((.....))..)).))...(..(((((.........))))).).........,16,-3.341,38,0,0.000005
16604,................................(((((.....))))).....((......))......(...)...,8,-3.341,14,0,0.000005
16605,.............((........)).....................((((...........))))...........,6,-3.341,37,0,0.000005
16606,.............((.((...)))).......((((.......)))).....(((....)))..............,11,-3.341,20,0,0.000005
16607,..........((..........))((.....))..........((((.((.((((....))))...)).))))...,14,-3.341,30,0,0.000005
16608,.........((..((.(.....)))..)).(.(((((.....))))).)..((((....)))).............,15,-3.341,20,0,0.000005
16609,.............((...))...(((((.((.(((((.....))))).)).......))))).....((...))..,16,-3.341,25,0,0.000005
16610,..........((((......))))(((...)))......(..((..((((((.......)))))).))..).....,16,-3.341,36,0,0.000005
16611,...........(......)....(((((....((((.......))))..........))))).....((...))..,12,-3.341,25,0,0.000005
16612,.(..............)......(((((....(((((.....)))))..........)))))...(....).....,12,-3.341,30,0,0.000005
16613,......((..((((......))))..))..................((((((.......))))))..((...))..,14,-3.341,29,0,0.000005
16614,..........((((......))))...((.....)).....((.(.((((...........))))....).))...,13,-3.341,32,0,0.000005
16615,...((((...............))..))..(.(((((.....))))).)...(((....)))..............,13,-3.341,18,0,0.000005
16616,.............(((......))).......(((((.....)))))....(((......)))....((...))..,13,-3.341,17,0,0.000005
16617,..........((((......))))........((....))............((((.....)).))..........,10,-3.341,28,0,0.000005
16618,..(.....).(((((...)).)))......(.(((((.....))))).)..((((....)))).....(...)...,17,-3.341,11,0,0.000005
16619,..(.....).(((((...).))))......(.(((((.....))))).)..((((....)))).....(...)...,17,-3.341,8,0,0.000005
16620,.(....)...((((......)))).........(((.......)))(((((.........)))))..((...))..,15,-3.341,20,0,0.000005
16621,..........((((......))))............((((..((..((((...((....)))))).)).))))...,16,-3.341,30,0,0.000005
16622,...((..(..((((......))))).))......((.....))...(((((((....))).))))...........,16,-3.341,38,0,0.000005
16623,..(.....).(((........)))...................((((.((.((((....))))...)).))))...,14,-3.341,27,0,0.000005
16624,..........((((......))))......((.....)).......(((.............)))..((...))..,11,-3.341,25,0,0.000005
16625,..........(((.(...)..)))...((.....)).......((((.((.((((....))))...)).))))...,16,-3.341,29,0,0.000005
16626,..........((((......))))(.......)..(.....)....(((((((....))).))))...........,13,-3.341,33,0,0.000005
16627,..........((((......))))........(((((.....)))))..(..(((....))).)...(.....)..,14,-3.341,6,0,0.000005
16628,..........(((........)))........((....))...(..(((...(((....)))))).).........,12,-3.341,25,0,0.000005
16629,..........((((......))))......................(((.(((....)))..)))(....).....,11,-3.341,32,0,0.000005
16630,..........((((......))))......(.((....))..)...(((((.(....)..)))))..((...))..,15,-3.341,27,0,0.000005
16631,...(...)..((((......))))........(((.........))).....(((....)))..............,11,-3.341,12,0,0.000005
16632,..........((((......))))........(((((.....))))).......(((...)))....((...))..,14,-3.341,11,0,0.000005
16633,...(((((..((((......))))..))....((....)).)))..(((((((....))).))))..((...))..,20,-3.34,37,0,0.000005
16634,..........(((((...)).)))..........(((.....))).(((((.........)))))...........,13,-3.34,27,0,0.000005
16635,..........(((((...).))))..........(((.....))).(((((.........)))))...........,13,-3.34,24,0,0.000005
16636,..........((((......))))...((.....)).......(..(((((((....))).)))))..(...)...,15,-3.34,32,0,0.000005
16637,.(....)...((((...((....(((((....(((((.....)))))..........))))).)).))))......,17,-3.34,34,0,0.000005
16638,..........((((......))))...((.....))((((..((..((((((......)).)))).)).))))...,18,-3.34,39,0,0.000005
16639,.............(((......))).........((.....))...((((.((....))..))))..((...))..,13,-3.34,38,0,0.000005
16640,..........(((........)))...........((.........))...((((....))))..(....).....,10,-3.34,23,0,0.000005
16641,...(...)..((((......))))........((....))......(((((((....))).))))(....).....,15,-3.34,37,0,0.000005
16642,..(((.....((((......))))..)))...(......)......(((((((....))).))))...........,15,-3.34,38,0,0.000005
16643,..(((((((.........((...)).........)))....)))).(((((.........)))))...(...)...,15,-3.34,45,0,0.000005
16644,................(.....).......(.(((((.....))))).)..((((....)))).............,11,-3.34,15,0,0.000005
16645,...........((........)).((.....)).((.....))...(((((((....))).))))..((...))..,15,-3.34,35,0,0.000005
16646,..((...)).....((.....)).......(.(((((.....))))).)...(((....)))......(...)...,14,-3.34,16,0,0.000005
16647,..(((((((.((((......))))((.....)).)))....))))....((((((....))))........))...,19,-3.34,32,0,0.000005
16648,...(...)..(((........)))...(((...)))..........(((((((....))).))))..((...))..,16,-3.34,34,0,0.000005
16649,..(((((((((................)).....)))....)))).(((((((....))).))))..((...))..,18,-3.34,46,0,0.000005
16650,...(((((...(((......))).((.....))..))....)))..(((((.........)))))..((...))..,17,-3.34,35,0,0.000005
16651,...(...)..((((......))))......................((((((.......))))))..((...))..,13,-3.34,27,0,0.000005
16652,..((...)).((((......))))..........((.....))...(((.(((....)))..)))...(...)...,15,-3.34,33,0,0.000005
16653,.......((.((((...(((.....(((......(((.........)))........))))))...)))).))...,15,-3.34,45,0,0.000005
16654,..(((((((..(((......))).((.....)).)))....)))).((((((.......))))))..((...))..,20,-3.34,38,0,0.000005
16655,..........((((......))))(((((.....)))...))....((((.((....))..))))..((...))..,17,-3.34,33,0,0.000005
16656,..((...))..((((...)).)).......(.(((((.....))))).)...(((....))).....((...))..,17,-3.34,11,0,0.000005
16657,..((...))..((((...).))).......(.(((((.....))))).)...(((....))).....((...))..,17,-3.34,8,0,0.000005
16658,..........(((........)))........(((((.....)))))..(((.(((....(....)))).)))...,15,-3.34,22,0,0.000005
16659,..(((.....(((........)))..)))...((((.......)))).....(((....)))......(...)...,14,-3.339,14,0,0.000005
16660,...(((((..((((......))))((.....))..))....)))...((..((((....)))).)).((...))..,19,-3.339,26,0,0.000005
16661,...((((((.(((........)))((.....)).)))....)))..(((((.........)))))...(...)...,17,-3.339,38,0,0.000005
16662,...........(((......))).((.....))..(.......)..(((((((....))).))))..((...))..,15,-3.339,30,0,0.000005
16663,......(((.((((......))))((.....)).)))..............((((....)))).............,13,-3.339,24,0,0.000005
16664,(((...(((..((((........))......)).))).))).....(((((((....))).))))..((...))..,19,-3.339,47,0,0.000005
16665,..........((((......))))((.....))..............((((((....))).)))............,12,-3.339,33,0,0.000005
16666,..........((((......))))......((((....))....))(((((((....))).))))..((...))..,17,-3.339,30,0,0.000005
16667,.(....)...((((......))))(((...))).((.....))...(((((.........)))))..((...))..,17,-3.339,31,0,0.000005
16668,...........(((......))).(((...))).............(((.(((....)))..)))..((...))..,14,-3.339,32,0,0.000005
16669,..........(((........)))((.....))..((.....))..((((.((....))..))))..((...))..,15,-3.339,27,0,0.000005
16670,..((...)).((((......))))(((...))).............(.((.((((....))))...)).)......,16,-3.339,29,0,0.000005
16671,..........((((......))))......(.((((.(...).)))).)..((((....)))).....(...)...,15,-3.339,8,0,0.000005
16672,......(((.(((((...)).)))((.....)).))).........(((((.........)))))..((...))..,17,-3.339,35,0,0.000005
16673,......(((.(((((...).))))((.....)).))).........(((((.........)))))..((...))..,17,-3.339,32,0,0.000005
16674,..........((((......))))..........((.......)).((...((((....))))))...........,12,-3.339,17,0,0.000005
16675,...((..((....))..))((.(((.....(.(((((.....))))).)..((((....)))).)))..)).....,19,-3.339,28,0,0.000005
16676,.................................((((.....))))(((((.........)))))..((...))..,11,-3.339,24,0,0.000005
16677,...........(((......)))...........((.......)).(((((((....))).))))..((...))..,14,-3.339,25,0,0.000005
16678,................................((....))......(((((.........)))))...(...)...,8,-3.339,36,0,0.000005
16679,...(((....((((......)))).........((((.....)))).)))..(((....)))......(...)...,15,-3.339,11,0,0.000005
16680,...((.......))....((...)).........(((.........)))...(((....))).....((...))..,12,-3.339,26,0,0.000005
16681,.........((..((........))..))....(((.......)))(((((((....))).))))..((...))..,16,-3.339,34,0,0.000005
16682,..........((((......))))......(.(((((.....))))).).(((....))).(........).....,14,-3.339,15,0,0.000005
16683,..........(((((...)).)))......((.....)).......(((((((....))).))))...(...)...,15,-3.339,37,0,0.000005
16684,..........(((((...).))))......((.....)).......(((((((....))).))))...(...)...,15,-3.339,34,0,0.000005
16685,..........((((......))))......(.((....))..)...(((...(((....))))))...(...)...,14,-3.338,20,0,0.000005
16686,..................((...)).......(((((.....)))))(((.((((....)))))))..(...)...,15,-3.338,22,0,0.000005
16687,..................((...)).......(((((.....)))))((((.(((....)))))))..(...)...,15,-3.338,22,0,0.000005
16688,..........((((......))))..........(((...........))).(((....)))......(...)...,11,-3.338,16,0,0.000005
16689,..........((((......))))......(.(((.........))).)..((((....))))(.....)......,13,-3.338,12,0,0.000005
16690,..........((((......))))((.....))..........(..((((.((....))..)))).).(...)...,14,-3.338,32,0,0.000005
16691,.....(....(((........)))...)....((....))......(((((((....))).))))..((...))..,15,-3.338,33,0,0.000005
16692,..(((.....................))).(.(((((.....))))).)..((((....))))....((...))..,15,-3.338,16,0,0.000005
16693,.((............)).......((.....)).............(((((((....))).))))..((...))..,13,-3.338,42,0,0.000005
16694,..((...)).((((......))))...........(.....)....(((((.........)))))...(...)...,13,-3.338,31,0,0.000005
16695,..........((((......))))............(.((..((..(((((.........))))).))..)))...,14,-3.338,33,0,0.000005
16696,..........((((......))))............((.(..((..(((((.........))))).))..)))...,14,-3.338,33,0,0.000005
16697,..........(((........)))......(.((((.......)))).)...((.((.....))))..........,12,-3.338,20,0,0.000005
16698,..........((((......))))((.....))...................(((....))).....(.....)..,10,-3.338,17,0,0.000005
16699,..................((...)).........((.....))...(((((.........)))))...........,9,-3.338,40,0,0.000005
16700,.(....)...((((......))))...........(.......)..(((((((....))).))))..((...))..,15,-3.338,27,0,0.000005
16701,.(...).............((.(((.....(.(((((.....))))).)..((((....)))).))).))......,16,-3.338,22,0,0.000005
16702,..........((((......))))............((........((((...........))))......))...,10,-3.338,29,0,0.000005
16703,.(....)...((((......))))......(.(((((.....))))).)....((....))......((...))..,15,-3.338,4,0,0.000005
16704,.............((........)).....(.(((((.....))))).).(((....))).......((...))..,13,-3.338,20,0,0.000005
16705,...((((((..((.....((...))......)).)))....)))..((((.((....))..))))..((...))..,18,-3.338,45,0,0.000005
16706,..((((((((((((......)))).)........)))....)))).((((.((....))..))))..((...))..,20,-3.338,36,0,0.000005
16707,..........((((......))))........(((((.....))))).....(.(((...)))..).((...))..,15,-3.338,12,0,0.000005
16708,.............((........)).......(((((.....))))).....(((....))).(......).....,11,-3.338,18,0,0.000005
16709,..((...))....((........)).........(((.........)))...(((....)))..............,10,-3.338,31,0,0.000005
16710,..((...)).(((........)))........(((((.....)))))....((((....))))..(....).....,15,-3.338,16,0,0.000005
16711,.............((........))..(((...)))..........((((.((....))..))))..((...))..,13,-3.337,39,0,0.000005
16712,..........((((......))))......(..((((.....))))..)..(((......)))....((...))..,14,-3.337,6,0,0.000005
16713,.......(......).....((....))..(.(((((.....))))).)...(((....))).....((...))..,14,-3.337,12,0,0.000005
16714,.....((...............))...........((.........))....(((....))).....((...))..,9,-3.337,23,0,0.000005
16715,..........((((......)))).(....).(((((.....))))).....((......)).....((...))..,14,-3.337,5,0,0.000005
16716,.......((....))...............(.((((.......)))).)...(((....))).....((...))..,12,-3.337,13,0,0.000005
16717,..........((((......))))..(....)..............(((((.........)))))..((...))..,12,-3.337,26,0,0.000005
16718,..........((((......))))(((...)))((((.....))))(((((.........)))))...........,16,-3.337,24,0,0.000005
16719,..........((((......)))).................(....(((((((....))).)))).)((...))..,14,-3.337,29,0,0.000005
16720,..(((.....((((......))))..)))...((((.......))))..((((((....))))........))...,17,-3.337,19,0,0.000005
16721,..........((((......))))........(((.........)))..(.((((....)))))....(...)...,13,-3.337,12,0,0.000005
16722,..........((((......))))........(((.........)))..((.(((....)))))....(...)...,13,-3.337,12,0,0.000005
16723,......(...((((......))))...)....(((((.....)))))((..((((....)))).))..........,16,-3.337,13,0,0.000005
16724,..((((....((((......))))(((...)))........)))).((((.((....))..))))...........,17,-3.337,39,0,0.000005
16725,..........((((......))))..........(((.....))).(((((.(....)..)))))...(...)...,14,-3.337,21,0,0.000005
16726,..(.....)....((........)).......(((((.....)))))....((((....)))).............,12,-3.337,20,0,0.000005
16727,..((...)).(((........)))((.....)).(((.........)))...(((....))).....((...))..,15,-3.337,22,0,0.000005
16728,...(((((..((((......))))(.......)..))....)))..(((((((....))).))))...........,17,-3.337,38,0,0.000005
16729,......((..((((......))))..))....((((.......))))(((.((((....))))))).((...))..,19,-3.337,15,0,0.000005
16730,......((..((((......))))..))....((((.......))))((((.(((....))))))).((...))..,19,-3.337,15,0,0.000005
16731,..(.....).((((......))))(((...)))...................(((....))).....((...))..,13,-3.337,18,0,0.000005
16732,..(((((((.((((......))))((.....)).)))....))))..((((((....))).)))............,19,-3.337,41,0,0.000005
16733,..((...)).(((........)))........(((((.....)))))..(.((((....)))))...((...))..,17,-3.337,12,0,0.000005
16734,..((...)).(((........)))........(((((.....)))))..((.(((....)))))...((...))..,17,-3.337,12,0,0.000005
16735,......(((..((..................)).))).........((((.((....))..))))..((...))..,13,-3.336,38,0,0.000005
16736,..((...))...((......)).(((((....(((((.....)))))..........))))).....((...))..,16,-3.336,22,0,0.000005
16737,......((....)).........(((((....((((.......))))..........))))).....((...))..,13,-3.336,26,0,0.000005
16738,..((((...((..(((......)))..))...((....)).)))).(((((((....))).))))..((...))..,20,-3.336,48,0,0.000005
16739,..........((((......))))..........((.......)).(((.(((....)))..)))...(...)...,13,-3.336,24,0,0.000005
16740,...((.......))..(.....).......(.(((((.....))))).)...(((....))).....((...))..,14,-3.336,11,0,0.000005
16741,..........((((......))))(((...)))......(..((..((...((((....)))))).))..).....,16,-3.336,28,0,0.000005
16742,..(.....)..............(((((..(.(((((.....))))).)........))))).....((...))..,14,-3.336,22,0,0.000005
16743,.............((...))....((.....))..((.....))..(((((((....))).))))...(...)...,14,-3.336,39,0,0.000005
16744,.(....)......((........)).....(.((((.......)))).)...(((....))).....((...))..,13,-3.336,14,0,0.000005
16745,..........(((........)))...(((...)))...............((((....))))....((...))..,12,-3.336,19,0,0.000005
16746,..........((((......))))......((.....))........(((.((((....))))))).((...))..,15,-3.336,22,0,0.000005
16747,..........((((......))))......((.....))........((((.(((....))))))).((...))..,15,-3.336,22,0,0.000005
