,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
7326,...........(.((((((.((((.....((((.......)))).......)).)).)).)))).)..........,15,-4.317,49,0,0.000010
7327,...........(.((((((.((((.....((((.......)))).......).))).)).)))).)..........,15,-4.317,49,0,0.000010
7328,..............(((....)))........(((.....(((...)))...((((......))))....)))...,13,-4.317,23,0,0.000010
7329,.......(((.(..(((((..((..(.(((.........)))).))..)))))..).)))................,15,-4.316,52,0,0.000010
7330,...((..(((.(......).)))..))....((((((...(((...)))...(((........)))..))))))..,18,-4.316,28,0,0.000010
7331,...........((((((....))...))))......((....))........((((......))))...(....).,13,-4.316,27,0,0.000010
7332,...........((((...........))))..........(((...)))...(((........)))...(....).,11,-4.316,21,0,0.000010
7333,...(...)...((((.(((....)))))))...((((...(((...)))...((((......))))..))))....,19,-4.316,6,0,0.000010
7334,...........((((..(......).))))......((....))...(((.(((((......)))))....)))..,15,-4.316,25,0,0.000010
7335,...(...)...(((..(((....))).)))..........(((...)))...((((......))))..........,14,-4.316,16,0,0.000010
7336,..(.....)..((((..((....)).))))..(((((...((.....)).(.((((......))))).)))))...,19,-4.316,6,0,0.000010
7337,...........((((.(((....))))))).........(((.........(((((......))))))).).....,15,-4.316,18,0,0.000010
7338,..((...))..((((..((....)).))))....(((...(((...)))...((((......))))..))).....,18,-4.316,12,0,0.000010
7339,..(.....)...........(((...........)))..(((.........(((((......))))))))......,12,-4.316,37,0,0.000010
7340,..(.....)..((((((....)))...)))..(((((...(((...)))...(((........)))..)))))...,18,-4.315,17,0,0.000010
7341,..(.....)..(((..(((....))).)))....(.....)...........((((......))))..........,12,-4.315,18,0,0.000010
7342,.......(((.((.(((((..(..(((.............))).)...))))).)).)))................,14,-4.315,49,0,0.000010
7343,........((.((((.(((....)))))))..))..((....))....(..(((((......)))))...).....,17,-4.315,21,0,0.000010
7344,.......(((.(..(((((.....(..(((.........)))..)...)))))..).)))..(......)......,14,-4.315,48,0,0.000010
7345,..(.....)..((((((....))))...))......((....))....(..(((((......)))))..)......,15,-4.315,34,0,0.000010
7346,..((...))..((((.(((....)))))))....(((...((.....))..((...))....)))...........,16,-4.315,25,0,0.000010
7347,..((....((.((((.(((....)))))))..))))....(((...)))...(((........)))..........,17,-4.315,18,0,0.000010
7348,.........(.(..(((((..........((((.......))))....)))))..).)..(.(......).)....,13,-4.315,47,0,0.000010
7349,..............((......))..((.......))..(((.........(((((......))))))))......,12,-4.315,34,0,0.000010
7350,.....(..((.((((..((....)).))))..))..)...((.....))...((((......)))).((...))..,17,-4.314,17,0,0.000010
7351,(...)......((((.(((....)))))))..........(((...)))...((((......))))..........,15,-4.314,14,0,0.000010
7352,...........((((.(((....))))))).((((.................(((........)))....))))..,14,-4.314,12,0,0.000010
7353,...........((((...........))))..........((.....))...........................,6,-4.314,24,0,0.000010
7354,..(.....)..((((.(.(....).)))))..(((((...(((...)))...((((......))))..)))))...,19,-4.314,6,0,0.000010
7355,.............((((....))))...((.........)).....(.(..(((((......)))))..).)....,13,-4.314,35,0,0.000010
7356,..((...))..((((..((....)).)))).((((((.(.............((((......))))).))))))..,19,-4.314,14,0,0.000010
7357,...........((((.((......))))))..(((((.(.((.....))...((((......))))).)))))...,18,-4.314,4,0,0.000010
7358,...........((((..((....)).))))......(......)...(((.(((((......)))))....)))..,15,-4.314,21,0,0.000010
7359,..(.....)..((((.(((....))))))).((((((...(((...)))...(((..(...).)))..))))))..,21,-4.314,10,0,0.000010
7360,.......(((.((....)).)))......((.(((((...(((...)))...((((......))))..))))))).,19,-4.313,25,0,0.000010
7361,.......(((.((....)).)))......(.((((((...(((...)))...((((......))))..))))))).,19,-4.313,25,0,0.000010
7362,..(.....)..((((..((....)).)))).......................(((......)))...........,10,-4.313,20,0,0.000010
7363,...........(((.............)))..(((.....(((...)))...((((......))))....)))...,13,-4.313,14,0,0.000010
7364,.....(..((.((((...........))))..))..)..(((.((.....))((((......)))).)))......,16,-4.313,29,0,0.000010
7365,.......(((.((..((((......(.(((.........)))).....))))..)).)))................,13,-4.313,48,0,0.000010
7366,...........((((.(((....))))))).....(((.(((.(((...))).(((......)))..)))...))),19,-4.313,28,0,0.000010
7367,..((...))..((((.(((....))))))).((((((......(((...))).(((......)))...))))))..,21,-4.313,18,0,0.000010
7368,...........((((.(((....)))))))..((((.................................))))...,11,-4.313,14,0,0.000010
7369,.......(((.((.(((((...........(((.......))).....))))).)).)))....(...).......,14,-4.312,49,0,0.000010
7370,..((...))..((((((....))...))))..(((....(((.........(((((......)))))))))))...,19,-4.312,25,0,0.000010
7371,..........(((((.(((....))))))).((((((...((.....))...((((......))))..))))))).,20,-4.312,4,0,0.000010
7372,.........(.((((..((....)).))))..)......(((..........((((......)))).)))......,14,-4.312,19,0,0.000010
7373,...........((((..(......).))))..(((((...(((...)))...(((.((...)))))..)))))...,18,-4.312,11,0,0.000010
7374,...........((((..(......).))))..(((((...(((...)))...((((.(...)))))..)))))...,18,-4.312,8,0,0.000010
7375,..((....((.((((.(((....)))))))..))))....(((...)))...((((......)))).((...))..,20,-4.312,18,0,0.000010
7376,...((..(((.((....)).)))..))..((((.......))))....(..(((((......)))))...).....,17,-4.312,42,0,0.000010
7377,..((...))..((((...........))))......((....)).........(((......)))...........,11,-4.312,29,0,0.000010
7378,...(...)...((((.(((....)))))))......((....))....((.(((((......)))))....))...,17,-4.312,22,0,0.000010
7379,.......(((.(..(((((..((.(((.............)))))...)))))..).)))..(......)......,15,-4.312,51,0,0.000010
7380,...........((((.((......)))))).........(((..........((((......)))).)))......,13,-4.311,18,0,0.000010
7381,..((...))..(((((......))...)))......((....))........((((......))))..........,13,-4.311,31,0,0.000010
7382,..............(((....)))........(...)..(((.........(((((......))))))))......,12,-4.311,35,0,0.000010
7383,..........(((((..((....)).))))..)...((....))........((((......))))..........,13,-4.311,20,0,0.000010
7384,...........((((.(((....)))))))..(((....((((((.............)))......))))))...,16,-4.311,24,0,0.000010
7385,..((...)).....(((....))).............(.(((.........(((((......)))))))).)....,14,-4.311,40,0,0.000010
7386,.........(.((((..((....)).))))..)..............((...((((......))))....))....,13,-4.311,17,0,0.000010
7387,..(.....)..((.(((....)))....)).........(((.........(((((......))))))))......,14,-4.311,33,0,0.000010
7388,........((.(..(((((..........((((.......))))....)))))..).)).....(...).......,13,-4.311,48,0,0.000010
7389,..((...))..((((((....))))...))......((.(((.........(((((......))))))))...)).,18,-4.311,38,0,0.000010
7390,...........((((((....)))...)))..........(((...)))...((((......)))).(.....)..,14,-4.311,25,0,0.000010
7391,........((.((((..(......).))))..))......((.....))...((((......))))..........,13,-4.311,16,0,0.000010
7392,...........((((...........))))..(((((.((.(.(.................).).)).)))))...,13,-4.311,23,0,0.000010
7393,..(.....).(..(((......))).)....((((((...((.....))...((((......))))..))))))..,17,-4.311,21,0,0.000010
7394,..((...))..(((..(((....))).)))......((....))..(.(..(((((......)))))..).)....,17,-4.311,26,0,0.000010
7395,.....(..((.((((.(((....)))))))..))..)...............((((......)))).(.....)..,15,-4.311,19,0,0.000010
7396,...........((((.((......)))))).................((...((((......))))....))....,12,-4.31,16,0,0.000010
7397,..........(..((((....)))).).............(((...)))...((((......))))...(....).,13,-4.31,31,0,0.000010
7398,........((.(((..(((....))).)))..))...(.(((.........(((((......)))))))).)....,17,-4.31,23,0,0.000010
7399,..(.....)..((((.(((....)))))))..(((((.((.(.........((...)).....).)).)))))...,18,-4.31,20,0,0.000010
7400,.........(.((((.(((....)))))))..)((((...((.....))...((((......))))..))))....,18,-4.31,3,0,0.000010
7401,.........(.((((.(((....)))))))..)...((....))....(..((((........))))..)......,15,-4.31,22,0,0.000010
7402,...........((((.(((....)))))))...((.....)).........((...))..................,11,-4.31,25,0,0.000010
7403,..(.....)..(((..(((....))).)))..................(..(((((......)))))..)......,13,-4.31,20,0,0.000010
7404,..((...))........(((((.(.....((((.......))))........((((......))))...).))))),16,-4.31,42,0,0.000010
7405,..(.....)..((((.(((....))))))).........(((.........(((..........))))))......,14,-4.309,24,0,0.000010
7406,...........((((...........))))..............((...)).((((......))))..........,10,-4.309,24,0,0.000010
7407,...........((((...........))))..(((((...((.....))..((((...)).)).....)))))...,15,-4.309,18,0,0.000010
7408,..........((..........))............((....))........((((......))))..........,8,-4.309,33,0,0.000010
7409,............(((.(((....)))))).......................((((......))))..........,10,-4.309,16,0,0.000010
7410,...........((((...........))))..(...)...............((((......))))...(....).,10,-4.309,21,0,0.000010
7411,.......(((.((.(((((.....((.(((.........)))..))..))))).)).)))..........(...).,16,-4.309,50,0,0.000010
7412,...........((((((....)))...)))..........(((...)))...((((......))))....(...).,14,-4.309,24,0,0.000010
7413,.......(((.((.((((.........(((.........))).......)))).)).)))..(.(...).).....,14,-4.309,47,0,0.000010
7414,..((...))..((((.(((....)))))))......((....))......(.((((......))))).........,16,-4.309,23,0,0.000010
7415,.......(((.(..(((((..(.....(((.........)))...)..)))))..).)))........(...)...,14,-4.309,49,0,0.000010
7416,..(.....)..((((...........))))..(((((...((.....))...((..........))..)))))...,14,-4.309,12,0,0.000010
7417,.......(((.((.(((((...(.....)((((.......))))....))))).)).))).....(........).,16,-4.309,52,0,0.000010
7418,.....(..((.((((.(((....)))))))..))..)...............((((......))))....(...).,15,-4.309,18,0,0.000010
7419,..(.....)(.((((...........))))..).......((.....))...((((......))))..........,12,-4.308,19,0,0.000010
7420,...........((((...........))))..........((.....))....(((......)))....(....).,10,-4.308,19,0,0.000010
7421,...((..(((.((....)).)))..))....((((((...(((...)))...(((........)))..))))))..,19,-4.308,28,0,0.000010
7422,.................(((((.(....((.........))..((.....))((((......))))...).))))),14,-4.308,39,0,0.000010
7423,..((...))(.((((..((....)).))))..)......(((.........(((((......))))))))......,17,-4.308,25,0,0.000010
7424,...........(((((......))...)))..........((.....))...((((......))))...(....).,12,-4.308,21,0,0.000010
7425,......((((.((((...........))))....(((......(((...))).....)))..))))..........,14,-4.308,41,0,0.000010
7426,...........(((.............)))..(...)..(((.........(((((......))))))))......,12,-4.308,26,0,0.000010
7427,...........((((..((....)).))))....(((..(...............).)))................,10,-4.308,28,0,0.000010
7428,..((...))..(((.............))).......(.(((.........(((((......)))))))).)....,14,-4.308,31,0,0.000010
7429,.......(((.(..(((((..(...(.(((.........)))..))..)))))..).)))..(.(...).).....,16,-4.308,50,0,0.000010
7430,..((...))..((((.(((....))))))).((((((....((......)).((((......))))..))))))..,21,-4.308,13,0,0.000010
7431,...........((((..((....)).))))..........(((...)))...........................,9,-4.308,22,0,0.000010
7432,.......(((.(..(((((...(......((((.......)))))...)))))..).)))..((.......))...,16,-4.307,52,0,0.000010
7433,......(.((.((((..((....)).))))..))..)...............((((......))))...(....).,14,-4.307,20,0,0.000010
7434,..((...))..((((.(((....)))))))..(((((.((........((....)).........)).)))))...,18,-4.307,20,0,0.000010
7435,.....(..((.((((..((....)).))))..))..)..(((.(((...)))((((......)))).)))......,19,-4.307,27,0,0.000010
7436,..((....((.((((.(((....)))))))..))))....((.....))....(((......)))...........,16,-4.307,16,0,0.000010
7437,...(...)...((((.(((....)))))))..(((((...(((...)))....(((......)))...)))))...,19,-4.307,6,0,0.000010
7438,...........((((...........)))).((((((.((.(.((...((....))....)).).)).))))))..,17,-4.307,28,0,0.000010
7439,...........((((.(((....)))))))..(((....(((..(....)..((((......)))).))))))...,18,-4.307,12,0,0.000010
7440,...........((((.(((....)))))))..(((((...(((...)))....((.((...)).))..)))))...,19,-4.307,13,0,0.000010
7441,...(...)...((((.(((....)))))))..(((....(((.((.....))((((......)))).))))))...,20,-4.307,16,0,0.000010
7442,...........((((.(((....)))))))..(...)..(((.....((..((........))..)))))......,15,-4.307,27,0,0.000010
7443,...........((((..((....)).))))..(.......).......(..(((((......)))))..)......,13,-4.306,18,0,0.000010
7444,...........((((.(((....)))))))....((..............)).(((......)))...........,12,-4.306,18,0,0.000010
7445,..((...))..((((.(((....))))))).......(.(((.....((..((........))..))))).)....,17,-4.306,32,0,0.000010
7446,.......(((.(..(((((.....(..(((.........)))..)...)))))..).)))..(.........)...,14,-4.306,48,0,0.000010
7447,.......(((.((.((((..(((...........)))...((.....)))))).)).)))..(.(...).).....,16,-4.306,45,0,0.000010
7448,..((...))..((((.(((....)))))))...((.....)).....((...((((......))))....))....,17,-4.306,18,0,0.000010
7449,........((.((((..((....)).))))..))...((.....))......((((......))))..........,14,-4.306,22,0,0.000010
7450,...........((((...........)))).((((((......((.....))(((........)))..))))))..,15,-4.306,18,0,0.000010
7451,...........((((((....))))...)).....((...........))..((((......))))..........,12,-4.306,28,0,0.000010
7452,.............((((....)))).......(((((...((.....))...(((........)))..)))))...,14,-4.306,19,0,0.000010
7453,..............((......))....((.....))...((.....))...((((......))))..........,10,-4.306,26,0,0.000010
7454,...........((((.(((....))))))).......(.(((.(((...)))(((........))).))).)....,17,-4.306,25,0,0.000010
7455,..((...)).....(((....)))...(((.........)))..........((((......))))...(....).,13,-4.306,37,0,0.000010
7456,..((...))..((((.((......))))))..(((((...((.....))...(((.((...)))))..)))))...,20,-4.305,11,0,0.000010
7457,..((...))..((((.((......))))))..(((((...((.....))...((((.(...)))))..)))))...,20,-4.305,8,0,0.000010
7458,...........((((..((....)).)))).((((((.((...........((...)).......)).))))))..,16,-4.305,22,0,0.000010
7459,...........((((..((....)).))))...((((...((.....))...(((........)))..))))....,15,-4.305,6,0,0.000010
7460,.......(((.((.(((((..........(((.........)))....))))).)).)))..(......)......,14,-4.305,50,0,0.000010
7461,...........((((.(((....))))))).((((((...(((...))).(..(((......))).).))))))..,20,-4.304,8,0,0.000010
7462,...........((((.(((....)))))))..(((....(((.........(.(((......))).)))))))...,17,-4.304,14,0,0.000010
7463,.....(....)...((......))........(((((...((.....))...((((......))))..)))))...,14,-4.304,18,0,0.000010
7464,.........(.(((((......)))...))..)......(((.........(((((......))))))))......,14,-4.304,31,0,0.000010
7465,...........((((.(((....)))))))..........((.....))..((........)).(...).......,12,-4.304,20,0,0.000010
7466,.......(((.(..(((((.........((.........)).......)))))..).)))..(((...)..))...,14,-4.304,47,0,0.000010
7467,...........((((((....))))...))......((....))........((((......)))).(.....)..,13,-4.304,32,0,0.000010
7468,..((...))..((((.(((....)))))))..........(((...)))...(((........)))...(....).,16,-4.303,19,0,0.000010
7469,...........((((..((....)).))))..(((((...(((...)))..((((...)).)).....)))))...,18,-4.303,16,0,0.000010
7470,.......(((.(..(((((..((.(((.............)))))...)))))..).)))..(.........)...,15,-4.303,51,0,0.000010
7471,...........((((((....))))...))..((.((...((.....))...((((......))))..)).))...,16,-4.303,15,0,0.000010
7472,...........((((.((......))))))..(.......)...........((((......))))..........,11,-4.303,16,0,0.000010
7473,.......(((.(......).)))..............(.(((.........(((((......)))))))).)....,13,-4.303,39,0,0.000010
7474,.......(((.((.(((((.........((.........)).......)))))).).)))................,12,-4.303,47,0,0.000010
7475,....((..((.((((.(((....)))))))..))..))........(.(..(((((......)))))..).)....,18,-4.303,22,0,0.000010
7476,..(.....)..((((...........))))......((....))....(..(((((......)))))...).....,13,-4.303,27,0,0.000010
7477,...((.....)).(((......))).......(((((...((.....))...((((......))))..)))))...,16,-4.303,19,0,0.000010
7478,..(.....)..((((..((....)).))))..(((((...(((...)))...((..........))..)))))...,17,-4.303,10,0,0.000010
7479,...........((((.(((....)))))))..(((((......((.....))....((...)).....)))))...,16,-4.302,19,0,0.000010
7480,...........((((.(((....)))))))..(...)...((.....))..((........)).............,12,-4.302,20,0,0.000010
7481,.......(((.((.(((((.....(..(((.........)))..)...))))).)).))).........(....).,15,-4.302,49,0,0.000010
7482,..(.....)(.((((..((....)).))))..).......(((...)))...((((......))))..........,15,-4.302,17,0,0.000010
7483,...........((((..((....)).))))..........(((...)))....(((......)))....(....).,13,-4.302,17,0,0.000010
7484,..........(..((((....)))).)..((...........))........((((......))))..........,11,-4.302,35,0,0.000010
7485,..(.....)..((((.(((....)))))))....(((..((..(((...)))..)).)))..(.(...).).....,18,-4.302,34,0,0.000010
7486,.....(...)....(((....))).......((((((...(((...)))...((((......))))..))))))..,17,-4.302,23,0,0.000010
7487,.........(.((((..(......).))))..)....(.(((.........(((((......)))))))).)....,15,-4.302,24,0,0.000010
7488,.....(...).((((((....))))...))..(((((...((.....))...((((......))))..)))))...,18,-4.302,15,0,0.000010
7489,...........((((...........))))..(((((.((..(((.............)))....)).)))))...,14,-4.302,27,0,0.000010
7490,.....(...).((((.(((....)))))))......((.(((.........(((((......))))))))...)).,18,-4.302,23,0,0.000010
7491,...........((((((....))))...))......((....))........((((......))))....(...).,13,-4.302,31,0,0.000010
7492,..((...)).....((......))....((.........))...........((((......))))..........,10,-4.301,35,0,0.000010
7493,...........((((.(((....)))))))..(((.(......(((...)))((((......))))..).)))...,18,-4.301,12,0,0.000010
7494,..(((......((((.(((....)))))))...)))....(((...)))...(((........)))..........,16,-4.301,17,0,0.000010
7495,..(.....)..((((((....)))...)))......((....))....(..(((((......)))))..)......,15,-4.301,32,0,0.000010
7496,...........((((..((....)).))))......((.............(((((......)))))......)).,13,-4.301,21,0,0.000010
7497,..(.....)..((((.(((....)))))))..(((((.((.(((...............))..).)).)))))...,18,-4.301,21,0,0.000010
7498,...(...)...((((((....))...))))..(((((...((.....))...((((......))))..)))))...,18,-4.301,11,0,0.000010
7499,..(((....(.((((.(((....)))))))..))))....(((...)))...(((........)))..........,17,-4.301,18,0,0.000010
7500,..((...))..((((.(((....)))))))..........((.....))...........................,11,-4.301,22,0,0.000010
7501,........((.(..(((((........(((.........)))......)))))..).))...((.......))...,13,-4.301,45,0,0.000010
7502,.......(..(..((((....)))).)..)..........((.....))...((((......))))..........,12,-4.301,29,0,0.000010
7503,..(.....)..((((.(....)....))))..(((((...((.....))...((((......))))..)))))...,17,-4.301,9,0,0.000010
7504,..(.....)..((((.(.....)...)))).........(((.........(((((......))))))))......,14,-4.301,27,0,0.000010
7505,.......(((.(..(((((..(..(..(((.........)))..))..)))))..).)))....(...).......,15,-4.301,50,0,0.000010
7506,.......(((.(..(((((..((.(..(((.........))))))...)))))..).)))..(.(...).).....,17,-4.301,52,0,0.000010
7507,...........((((..((....)).))))......................((((......)))).(...)....,11,-4.3,17,0,0.000010
7508,..((....((.((((.(((....)))))))..))))...........(((.(((((......)))))....)))..,19,-4.3,22,0,0.000010
7509,..((...))..((((.((......))))))..(((((...(.......)...((((......))))..)))))...,18,-4.3,8,0,0.000010
7510,...........((((.(((....)))))))..(((((..(.............(((......))))..)))))...,16,-4.3,7,0,0.000010
7511,...........((((..((....)).)))).((((((......(((...)))(((........)))..))))))..,18,-4.3,16,0,0.000010
7512,...(...)...((((.(((....)))))))..........((.....))...((((......))))..(...)...,15,-4.3,12,0,0.000010
7513,...(...)...((((.(((....))))))).((((.....(((...)))...((((......))))....))))..,19,-4.3,10,0,0.000010
7514,...........((((.(........))))).((((....(((.........(((((......))))))))))))..,17,-4.299,18,0,0.000010
7515,.......(((.((.(((((..((.(((.............)))))...))))).)).))).........(....).,16,-4.299,52,0,0.000010
7516,...........((((..(......).))))......................((((......))))...(....).,10,-4.299,19,0,0.000010
7517,...........(((..(((....))).)))..(((((.((.............(((......))))).)))))...,16,-4.299,11,0,0.000010
7518,...((..(((.(......).)))..))..((((.......))))....((..((((......)))).....))...,16,-4.299,41,0,0.000010
7519,...........((((.(((....)))))))..........((.....))...(((.((...))))).(.....)..,15,-4.299,17,0,0.000010
7520,...........((((.(((....)))))))..........((.....))...((((.(...))))).(.....)..,15,-4.299,14,0,0.000010
7521,..(((......((((.(((....)))))))...)))....(((...)))...((((......)))).((...))..,19,-4.299,17,0,0.000010
7522,...........(((..(((....))).)))......................((((......)))).(.....)..,11,-4.299,18,0,0.000010
7523,..(((....(.((((.(((....)))))))..))))....(((...)))...((((......)))).((...))..,20,-4.298,18,0,0.000010
7524,.......(((.((.(((((....(.....)......((....))....))))).)).)))..(.(...).).....,15,-4.298,49,0,0.000010
7525,...........((((.(((....)))))))...((.....))..............((...)).............,11,-4.298,25,0,0.000010
7526,..((...))..((((.(((....)))))))..(((((.((.(.(.................).).)).)))))...,18,-4.298,21,0,0.000010
7527,..(.....)..((((..((....)).)))).((((((...((.....))..((........)).....))))))..,17,-4.298,16,0,0.000010
7528,...........(((..(((....))).))).(((.((...((.....))...((((......))))..)).)))..,17,-4.298,6,0,0.000010
7529,..(.....)..((((.(((....)))))))..(((((...(.......)...(((........)))..)))))...,17,-4.298,6,0,0.000010
7530,...........((((((....))...))))..(...)...((.....))...((((......))))..........,13,-4.298,19,0,0.000010
7531,.......(((.(......).)))....(((.........)))..........((((......))))...(....).,12,-4.298,36,0,0.000010
7532,...........((((((....))))...))..(((((...((.....))...((..((...)).))..)))))...,17,-4.298,20,0,0.000010
7533,...........((((...........))))......(...........)...((((......))))...(....).,10,-4.298,21,0,0.000010
7534,...........((((.(((....))))))).......(.(((.........................))).)....,11,-4.297,25,0,0.000010
7535,...........((((.(((....)))))))......((.(((.........(((..((...)).))))))...)).,17,-4.297,28,0,0.000010
7536,..((...))..((((((....)))...)))......((.(((.........(((((......))))))))...)).,18,-4.297,36,0,0.000010
7537,..(.....)..((((..((....)).)))).......(.((..((.....))((((......))))..)).)....,16,-4.297,24,0,0.000010
7538,..(((...(..((((.(((....))))))).).)))....(((...)))...(((........)))..........,17,-4.297,19,0,0.000010
7539,..((...))..((((.(((....)))))))..............((...)).((((......))))..........,15,-4.297,22,0,0.000010
7540,..((...))..((((.(((....)))))))..(((((...((.....))..((((...)).)).....)))))...,20,-4.297,16,0,0.000010
7541,...........((((((....))))...))..(((....(((.(((...)))((((......)))).))))))...,19,-4.297,29,0,0.000010
7542,...........((((.(((....)))))))..........((.....))...(((.((...)))))....(...).,15,-4.297,16,0,0.000010
7543,...........((((.(((....)))))))..........((.....))...((((.(...)))))....(...).,15,-4.297,13,0,0.000010
7544,..((...))..((((...........))))..(((((...((.....))..((........)).....)))))...,15,-4.297,20,0,0.000010
7545,...........(((..(((....))).)))......................((((......))))....(...).,11,-4.297,17,0,0.000010
7546,.....(...).(((..(((....))).))).((((((...((.....))...((((......))))..))))))..,19,-4.296,6,0,0.000010
7547,.......(((.((.(((((..........(((.........)))....))))).)).)))..(.........)...,14,-4.296,50,0,0.000010
7548,...........((((..((....)).))))..(((((...((.....))....((........))...)))))...,15,-4.296,6,0,0.000010
7549,...........((((.(((....))))))).((((((..(.(.....)...)((((......))))..))))))..,19,-4.296,6,0,0.000010
7550,..((...))..((((.(((....)))))))..(...)...............((((......))))...(....).,15,-4.296,19,0,0.000010
7551,.........(.((((...........))))..)...((....))........((((......))))..(...)...,12,-4.296,24,0,0.000010
7552,...((.....))..(((....)))..((.......))...((.....))...((((......))))..........,13,-4.296,30,0,0.000010
7553,..((...))..((((..((....)).))))..(((.((....))........((((......))))....)))...,17,-4.296,17,0,0.000010
7554,...........((((...........))))..((..(...((.....))...((((......))))..)..))...,13,-4.296,10,0,0.000010
7555,.........(.(((..(((....))).)))..).......(((...)))...((((......))))...(....).,15,-4.296,16,0,0.000010
7556,.......(((.(..(((((..........(((.........)))....)))))..).)))(.(.(...)).)....,15,-4.296,51,0,0.000010
7557,...........((((.(((....)))))))..........(((...)))..........((.(.(...).)..)).,14,-4.296,24,0,0.000010
7558,...........((((.(((....))))))).((((((.((.(.(((..(.......)..))).).)).))))))..,20,-4.296,24,0,0.000010
7559,..((...))..((((.(((....)))))))..........((.....))....(((......)))....(....).,15,-4.296,17,0,0.000010
7560,..((...))..((((...........)))).........((..(((...)))((((......))))..))......,15,-4.295,31,0,0.000010
7561,...........((((...........))))......((....))........(((........)))...(....).,10,-4.295,26,0,0.000010
7562,.......(((.(..(((((..........(((.........)))....)))))..).))).......(...)....,13,-4.295,51,0,0.000010
7563,.......(((.((....)).)))..............(.(((.........(((((......)))))))).)....,14,-4.295,39,0,0.000010
7564,...........((((.(((....))))))).........((..(.......)((((......))))..))......,14,-4.295,17,0,0.000010
7565,...........((((..((....)).))))..........((.....))...(((..(...).)))..........,12,-4.295,16,0,0.000010
7566,...(...)...(((..(((....))).)))......((....))........((((......))))..........,13,-4.295,21,0,0.000010
7567,..((...))..((((..(......).)))).((((....(((.........(((((......))))))))))))..,19,-4.295,22,0,0.000010
7568,..........(..((((....)))).)....((((.....(((...)))...((((......))))....))))..,16,-4.295,26,0,0.000010
7569,..((...))..((((..((....)).))))...((.....))..........((((......))))...(....).,15,-4.295,21,0,0.000010
7570,.....(((((.(..(((((........(((.........)))......)))))..).)))....))..(...)...,15,-4.294,49,0,0.000010
7571,.......(((.((.(((((......(.(((.........)))..)...))))).)).)))..(.(...).).....,16,-4.294,48,0,0.000010
7572,...........((((.(((....)))))))..((.....(((.((.....))((((......)))).))).))...,18,-4.294,16,0,0.000010
7573,...........((((.(((....))))))).....................((((...)).)).............,11,-4.294,26,0,0.000010
7574,..............((......)).....(.((((((...(((...)))...((((......))))..))))))).,16,-4.294,21,0,0.000010
7575,..............((......)).....((.(((((...(((...)))...((((......))))..))))))).,16,-4.294,21,0,0.000010
7576,..((...))..((((.(((....))))))).((((((.((.(.((...((....))....)).).)).))))))..,22,-4.294,26,0,0.000010
7577,...........((((...........)))).....................((........)).............,6,-4.294,30,0,0.000010
7578,..(.....)..((((..((....)).))))......((.(((.((.....))((((......)))).)))...)).,18,-4.294,27,0,0.000010
7579,..(((...(..((((.(((....))))))).).)))....(((...)))...((((......)))).((...))..,20,-4.294,19,0,0.000010
7580,...........((((...........))))..(((................(((((......)))))...)))...,12,-4.294,16,0,0.000010
7581,...(((...(.....)..)))...........(((((...((.....))...((((......))))..)))))...,15,-4.294,21,0,0.000010
7582,..............(((....)))...(((.........)))......(..(((((......)))))...).....,12,-4.294,34,0,0.000010
7583,.....(...).((((..((....)).))))......................((((......))))..........,11,-4.294,18,0,0.000010
7584,........((.((((.(((....)))))))..))..((....))....((..((((......)))).....))...,17,-4.294,20,0,0.000010
7585,..(((......((((.(((....)))))))...)))....((.....))....(((......)))...........,15,-4.294,15,0,0.000010
7586,(...)......((((.(((....)))))))......((....))........((((......))))..........,14,-4.294,19,0,0.000010
7587,..(((....(.((((.(((....)))))))..))))....((.....))....(((......)))...........,16,-4.294,16,0,0.000010
7588,..((...))..((((.(((....))))))).((((((......((.....))(((........)))..))))))..,20,-4.293,16,0,0.000010
7589,.......(((.((..((((..(.....(((.........)))...)..))))..)).)))..(.(...).).....,15,-4.293,49,0,0.000010
7590,...........((((.(((....)))))))..........(.......)...((((......)))).(.....)..,13,-4.293,14,0,0.000010
7591,..(.....).....(((....)))...(((.........)))....(.(..(((((......)))))..).)....,14,-4.293,37,0,0.000010
7592,..........((((.....)).)).....(.((((((...((.....))...((((......))))..))))))).,17,-4.293,21,0,0.000010
7593,..........((((.....)).)).....((.(((((...((.....))...((((......))))..))))))).,17,-4.293,21,0,0.000010
7594,..(.....)..((((..((....)).)))).((((....(((.........((((........)))))))))))..,18,-4.293,20,0,0.000010
7595,..(.....)..((((.(((....)))))))...((.....))..........((((......))))..(...)...,15,-4.293,16,0,0.000010
7596,..(.....)..((((..((....)).))))..(((((.......(.....).((((......))))..)))))...,17,-4.293,10,0,0.000010
7597,...........((((((....)))...))).....((...........))..((((......))))..........,12,-4.293,26,0,0.000010
7598,...........((((.(((....)))))))..........((.....))....(.....)..(.(...).).....,12,-4.292,19,0,0.000010
7599,.....(.....((((.(((....)))))))......)...............((((......))))..........,12,-4.292,15,0,0.000010
7600,...........((((.(((....)))))))......................(((........))).((...))..,12,-4.292,18,0,0.000010
7601,..((...)).((((.....)).)).....((((.......))))........((((......))))..........,14,-4.292,40,0,0.000010
7602,...........(((..(((....))).))).((((((...((.....))...((..((...)).))..))))))..,18,-4.292,11,0,0.000010
