,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
1139,.......(..(((......)))..)..((((.......)))).(((((((....)))........)))).......,15,-3.957,28,0,0.000073
1140,.......((.(((......))).)).....(((.(((.((......))..))).)))..((.(.........))).,16,-3.957,30,0,0.000073
1141,..........(((......)))......(((.......)))......(((....)))..((.(.(...).)..)).,13,-3.957,25,0,0.000073
1142,.......((.(((......))).)).....((...))(((.......(((....)))...........))).....,13,-3.955,10,0,0.000073
1143,.......((.(((......))).)).....((((...(((.(..(.((((....)))....).)..).))))))).,18,-3.954,6,0,0.000073
1144,.......((.(((......))).))....((..................)).....((......))..........,9,-3.954,25,0,0.000073
1145,...........(((......))).....(((.......)))..(((((((....)))........)))).......,13,-3.954,36,0,0.000073
1146,......((..((.((((....(((....))).......(....)...(((....)))...)))).))..)).....,15,-3.954,39,0,0.000073
1147,...........((((....))))....((((.......)))).....(((....)))..(.((.(...).))..).,15,-3.954,36,0,0.000073
1148,..(.....)..((((....))))..(.((((.......))))..)..(((....)))...................,13,-3.953,35,0,0.000072
1149,.......((.(((......))).)).....(((....(((....(..(((....)))...).......))).))).,15,-3.952,4,0,0.000072
1150,..........(((.(...))))........((((...(((.......(((....)))...........))))))).,14,-3.952,6,0,0.000072
1151,.......((.(((......))).)).............(....)...(((......((......))......))).,11,-3.952,24,0,0.000072
1152,.......((.(((......))).))...(((.......)))...................................,8,-3.951,23,0,0.000072
1153,...........(((......)))...(.....)....(((.......(((....)))...........))).....,10,-3.951,21,0,0.000072
1154,......((..((.((((....(((....)))((.((....)).))..(((....)))...)))).))..)).....,18,-3.951,44,0,0.000072
1155,...........((((....))))......((.......)).......(((....))).....((.......))...,11,-3.951,30,0,0.000072
1156,.......((.(((......))).))....(.........).......(((....))).......(...).......,10,-3.95,16,0,0.000072
1157,.......((.(((......))).))...(((.......)))(.(((((((....)))........))))..)....,16,-3.949,25,0,0.000072
1158,.......((.(((......))).))..(((.........))).....(((....)))............(....).,12,-3.949,19,0,0.000072
1159,...(...)..(((......)))........((((...(((.......(((....)))...........))))))).,14,-3.948,5,0,0.000072
1160,.......((.(((......))).))......((.(.....)..))..(((....)))..((.(.(...).)..)).,15,-3.947,22,0,0.000072
1161,.......((.(((......))).))....(.........).......(((....)))...(.(.(...)).)....,12,-3.946,18,0,0.000072
1162,...(((....(((......)))........)))..........(((((((....)))........)))).......,13,-3.946,28,0,0.000072
1163,.......((.(((......))).)).............(....).....(....).....................,7,-3.945,19,0,0.000071
1164,..........(((......)))........((((.........(((((((....)))........))))..)))).,14,-3.945,17,0,0.000071
1165,.......((.((........)).))..((((.......)))).....(((....)))..((............)).,13,-3.944,23,0,0.000071
1166,.......((.(((......))).)).....((((...(((.......(.(....)..)..........))))))).,14,-3.944,5,0,0.000071
1167,.......((.(((......))).))...(((.......)))........(....).......(.(...).).....,11,-3.944,23,0,0.000071
1168,.......((.(((......))).)).(.....)..............(((....))).....((.......))...,11,-3.944,17,0,0.000071
1169,..........(((......)))....(.....)..............(((....)))...................,7,-3.944,19,0,0.000071
1170,.......((.(((......))).))......((.((....)).))....((.................))......,11,-3.943,27,0,0.000071
1171,.......((.(((......))).))......((.(((.((......))..))).))........(...).......,13,-3.942,28,0,0.000071
1172,.......((.(((......))).))..((((.......)))).....(((....)))..(.((.......))..).,15,-3.942,22,0,0.000071
1173,.......((((....((..((((....((((.......))))....)).))..)).))))................,14,-3.942,45,0,0.000071
1174,.......((.(((......))).)).....((((...(((.(..(..(((....)))......)..).))))))).,17,-3.941,4,0,0.000071
1175,.......((.(((......))).))....((.(.((....)).)..))........((......))..........,12,-3.94,30,0,0.000071
1176,.....(.((.(((......))).)).)((((.......)))).(((((((....)))........)))).......,17,-3.94,28,0,0.000071
1177,.......((.((........)).)).....((((...(((..(....(((....))).........).))))))).,15,-3.939,4,0,0.000071
1178,.......((..((((....))))..))((((.......)))).(((((((....)))........)))).......,17,-3.939,41,0,0.000071
1179,.......((.(((......))).))......((.(((.((......))..))).))....(.(.(...)).)....,15,-3.939,30,0,0.000071
1180,......((((.((((....))))....((((.......)))).....(((....))).....))))..........,15,-3.939,38,0,0.000071
1181,.......((.(((......))).))......((.(......).))..(((....))).....(.(...).).....,13,-3.938,20,0,0.000071
1182,..........(((......)))........(((.(((.((......))..))).))).......(...).......,12,-3.938,32,0,0.000071
1183,.......(..(((......)))).......((((...(((.......(((....)))...........))))))).,14,-3.937,5,0,0.000070
1184,.......((.(((......))).))..((((.......)))).....(((....)))...(.(.(...).))....,15,-3.936,22,0,0.000070
1185,.......((.(((......))).)).....(((....(((.......(((....)))(......)...))).))).,15,-3.934,4,0,0.000070
1186,.......((.(((......))).)).......(.(((.((......))..))).).((......))..........,13,-3.934,30,0,0.000070
1187,..........(((......)))........(((.(((.((......))..))).)))...(.(.(...)).)....,14,-3.934,34,0,0.000070
1188,.......((.(((......))).))..((((..................)))).........(.(...).).....,11,-3.934,28,0,0.000070
1189,...(((.((.(((......))).)).....)))....((....(((((((....)))........)))))).....,17,-3.932,20,0,0.000070
1190,..........(((......)))...(.((((.......))))..)..(((....))).......(...).......,12,-3.932,26,0,0.000070
1191,.......((.(((......))).))..((((.......)))).......(....).......((.......))...,12,-3.932,25,0,0.000070
1192,..........(....).....(((....)))................(((....)))...................,7,-3.93,28,0,0.000070
1193,.......((.(((......))).))..((((.......)))).....(((....)))..((..(.......).)).,15,-3.93,22,0,0.000070
1194,...(((.((.(((......))).)).....))).....(....)...(((....)))..........((...))..,14,-3.93,19,0,0.000070
1195,...............((......)).....((((...(((.......(((....)))...........))))))).,12,-3.929,12,0,0.000070
1196,..........(((......)))...(.((((.......))))..)..(((....)))...(.(.(...)).)....,14,-3.928,28,0,0.000069
1197,.........(.(((((((.(((((....))).......)).))))))).)......((......))..........,15,-3.928,48,0,0.000069
1198,.......((.((........)).)).....((((...(((....(..(((....))).).........))))))).,15,-3.925,4,0,0.000069
1199,...........((((....)))).......((((...(((........((....))((......))..))))))).,15,-3.924,18,0,0.000069
1200,.......((.(((......))).)).............(....)....((....))......(.(...).).....,10,-3.924,19,0,0.000069
1201,...........(((......)))...((...))....(((.......(((....)))...........))).....,11,-3.924,22,0,0.000069
1202,.....................(((....))).......(....)...(((....)))...(.(......).)....,9,-3.924,30,0,0.000069
1203,...........((((....))))......((.......)).......(((....)))..((............)).,11,-3.924,30,0,0.000069
1204,...........((((....)))).....(((.......)))......(((....)))...(.(......).)....,12,-3.924,32,0,0.000069
1205,...(((.((..((((....))))..))...)))..............(((....))).....((.......))...,14,-3.923,34,0,0.000069
1206,......((((.((((....)))).......(((.(((.((......))..))).))).....))))..........,16,-3.923,46,0,0.000069
1207,.......(..(((......)))..)............(((.......(((....)))...........))).....,10,-3.923,10,0,0.000069
1208,.......((.(((......))).)).....................((.((.................)).))...,9,-3.922,22,0,0.000069
1209,.......((.(((......))).))..((((.......)))).................((.(.(...).)..)).,13,-3.922,29,0,0.000069
1210,.......((.(((......))).)).....(((...((.....((((..................)))))).))).,14,-3.921,22,0,0.000069
1211,..(.....)..((((....)))).......((((.............(((....)))..............)))).,12,-3.921,20,0,0.000069
1212,.......((.(((......))).)).....(.....).(....)...(((....))).....(.(...).).....,12,-3.92,18,0,0.000069
1213,......(((.(((......))).)).)...((((.............(((....)))..............)))).,13,-3.92,8,0,0.000069
1214,.......((.(((......))).))....((.......))...((..(((....)))....)).............,12,-3.92,19,0,0.000068
1215,..........(((......)))................(....)...(((....))).....(.(...).).....,9,-3.919,21,0,0.000068
1216,.......((.(((......))).))..((((.......)))).......(....).((...........)).....,12,-3.919,24,0,0.000068
1217,.......((.(((......))).))...(((.......)))......(((....))).(.(.(......).).)..,14,-3.918,20,0,0.000068
1218,..(((.........)))....(((....)))......(((.......(((....)))...........))).....,12,-3.918,27,0,0.000068
1219,.......((.(((......))).))..((((.......))))....((((....)))........)..........,13,-3.917,21,0,0.000068
1220,.......((.(((......))).)).(.....)..............(((....)))..((............)).,11,-3.917,17,0,0.000068
1221,.......((..(((......)))..))((((.......)))).....(((....)))...................,12,-3.917,33,0,0.000068
1222,.......((.(((.(...)))).)).....((((...(((....(..(((....)))..)........))))))).,17,-3.916,4,0,0.000068
1223,.......((.(((......))).)).((...))..............(((....))).....((.......))...,12,-3.916,18,0,0.000068
1224,..........(((......)))....((...))..............(((....)))...................,8,-3.916,20,0,0.000068
1225,...(((.((.(((......)))...))...)))..............(((....)))..((.(.(...).)..)).,15,-3.916,27,0,0.000068
1226,...(((.((.(((......))).)).....))).....((.......(((....)))...........))......,13,-3.916,13,0,0.000068
1227,.......((.(((......))).)).............(....).(((.((.................)).)))..,11,-3.916,24,0,0.000068
1228,.......((.(((......))).))..((((.......))))......((....))...........(.....)..,12,-3.915,22,0,0.000068
1229,.......((.(((......))).))......................(((....)))....(((.......)).).,11,-3.914,17,0,0.000068
1230,...........(((......)))...............(....)...(((....)))...................,7,-3.913,27,0,0.000068
1231,...........(((......))).....(((.......)))......(((....))).....(.(...).).....,11,-3.913,31,0,0.000068
1232,.......((.(((.(...)))).)).....((((....((.......(((....)))...........)).)))).,15,-3.912,4,0,0.000068
1233,.......((.(((......))).))......((.((....)).))..((((.....((......)).....)))).,15,-3.911,30,0,0.000067
1234,.......(((((((((((...((...............)).)))))))........))))..(.(...).).....,15,-3.911,48,0,0.000067
1235,..........(((......))).....((((.......)))).....(((....)))..........(.....)..,11,-3.91,24,0,0.000067
1236,...........((((....))))........(((...(((.......(((....)))...........))))))..,13,-3.91,15,0,0.000067
1237,.......((.(((......))).)).....(((.(((.((......))..))).))).....(.(...)...)...,15,-3.908,29,0,0.000067
1238,.......((.(((......))).))......((..........))..(((....)))..(.((.(...).))..).,14,-3.907,20,0,0.000067
1239,...........((((....))))...(.....).....(....)...(((....)))...................,9,-3.907,29,0,0.000067
1240,.......((.(((......))).)).....(((.(((.((......))..))).)))((............))...,15,-3.906,29,0,0.000067
1241,..(.....)............(((....))).......(....)...(((....)))...................,8,-3.905,29,0,0.000067
1242,..(.....)..((((....)))).....(((.......)))......(((....)))...................,11,-3.905,31,0,0.000067
1243,.......((.(((......))).)).....((...))..........(((....))).......(...).......,11,-3.905,17,0,0.000067
1244,.......((.(((......))).))..((((.......)))).......(....)....((............)).,12,-3.905,25,0,0.000067
1245,...(((....(((......)))........)))..............(((....))).....(.(...).).....,11,-3.905,23,0,0.000067
1246,.......((..((......))..)).....((((...(((....((((((....)))........)))))))))).,17,-3.904,8,0,0.000067
1247,.......((.(((......))).)).....(((.(((.((......))..))).))).......((.......)).,15,-3.904,29,0,0.000067
1248,...(((.((.(((......))).)).....)))..............(((....)))..(.((.(...).))..).,15,-3.903,21,0,0.000067
1249,.......((.(((......))).))...(((.......)))......(((....)))..((.(.........))).,14,-3.903,20,0,0.000067
1250,.....(.((.(((......))).)).)...((((...(((.(.....(((....))).........).))))))).,17,-3.903,4,0,0.000067
1251,.......((..((((....))))..))...((((...(((.(.....(((....))).........).))))))).,17,-3.902,17,0,0.000067
1252,.......((.(((......))).))............(((.......(((....)))...(.....).))).....,12,-3.902,10,0,0.000066
1253,.......((.(((......))).)).....(((....(((....(((..................)))))).))).,14,-3.902,14,0,0.000066
1254,.......((.(((......))).))............(((..(.(..(((....))).......).).))).....,13,-3.901,12,0,0.000066
1255,.......((.(((......))).)).....((...))..........(((....)))...(.(.(...)).)....,13,-3.901,19,0,0.000066
1256,........(.(((......))).)...((((.......)))).....(((....))).....(.(...).).....,13,-3.901,23,0,0.000066
1257,...........(((......)))....((((.......)))).....(((....))).....((.......))...,12,-3.9,33,0,0.000066
1258,.......((.(((......))).)).....(((....(((.........(....).((......))..))).))).,14,-3.9,9,0,0.000066
1259,.......((..((......))..)).....(((....(((.......(((....)))...........))).))).,13,-3.9,4,0,0.000066
1260,...........((((....)))).......((((...(((..(.(.((((....)))....)..).).))))))).,17,-3.899,19,0,0.000066
1261,.......((.(((......))).)).....(((((...((..(....(((....))).........).))))))).,16,-3.899,5,0,0.000066
1262,.......((.(((......))).)).....(((.(((.((......))..))).)))..((.(((...)..)))).,18,-3.899,32,0,0.000066
1263,..(.....).(((......))).....((((.......)))).....(((....)))...................,11,-3.898,24,0,0.000066
1264,..........(((......)))........(((...((.....(((((((....)))........)))))).))).,15,-3.898,20,0,0.000066
1265,..(.....)..(.(((....))).).....((((...(((.......(((....)))...........))))))).,15,-3.897,15,0,0.000066
1266,.......((.(((......))).)).....(((.......(..(((((((....)))........))))..)))).,16,-3.897,16,0,0.000066
1267,.......((.(((......))).))......((.((....)).))..(((....)))....(......).......,13,-3.896,21,0,0.000066
1268,...(((.((..((((....))))..))...)))..............(((....)))..((............)).,14,-3.896,34,0,0.000066
1269,.......((.(((......))).)).....((((.(...........(((....)))............).)))).,13,-3.896,7,0,0.000066
1270,...........(((((((.(((((....))).......)).)))))))..............(.(...).).....,14,-3.895,46,0,0.000066
1271,.......((.(((.....).)).))..((((.......)))).....(((....))).....(.(...).).....,14,-3.893,24,0,0.000066
1272,......(((.(((......))).)).)((((.......)))).(((((((....)))........)))).......,17,-3.893,28,0,0.000065
1273,.......((.(((.(...)))).)).....((((...((....(((((((....)))........)))))))))).,19,-3.891,11,0,0.000065
1274,.......((.(((......))).)).....((((((.......((((..................)))))))))).,15,-3.89,21,0,0.000065
1275,.......((.(((......))).)).....((((.........((..(((....)))....))........)))).,14,-3.89,10,0,0.000065
1276,.......((.(((......))).)).((...))..............(((....)))..((............)).,12,-3.889,18,0,0.000065
1277,.......((.(((......))).))...(((.......))).......((....))........(...).......,11,-3.889,20,0,0.000065
