,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
3677,..(.....).....(((.....(((....)))....))).....((((((.(..............)..)))))).,14,-6.127,25,0,0.000018
3678,..((.(.(((.((.(...........)...)).))).)))....((((((...................)))))).,15,-6.127,8,0,0.000018
3679,......((((.((.((((.....))))...)).))).)......((((((......((.........)))))))).,18,-6.127,10,0,0.000018
3680,...((((.((((.(((......(((....))))))..))))..)))).((.....))..((.(.(...).)..)).,20,-6.127,49,0,0.000018
3681,..(((..(((.((.((.(...)...))...)).))).)))....((((((......((.........)))))))).,19,-6.127,12,0,0.000018
3682,.....(.(((.((.(((.......)))...)).))).)......((((((...(...........)...)))))).,16,-6.126,6,0,0.000018
3683,.......(.(((.(((......(((....))))))..))).)..((((((.(((.....)).....)..)))))).,19,-6.126,31,0,0.000018
3684,.(((.(.(((.((.((.........))...)).))).))))...((((((......((...))......)))))).,19,-6.126,12,0,0.000018
3685,...(((((((.((.((((.....))))...)).))).......)))).............................,13,-6.126,21,0,0.000018
3686,.......(((.((.(((.......)))..).).)))........((((((.((............))..)))))).,16,-6.126,9,0,0.000018
3687,..(((..(((.((.((.........))...)).))).)))....((((((.(.(..((...))..))..)))))).,20,-6.125,14,0,0.000018
3688,.......(((.((.(..............))).)))........(((((((.............))....))))).,13,-6.125,10,0,0.000018
3689,.......(((.((.(..............))).)))........(((((((.............)....)))))).,13,-6.125,7,0,0.000018
3690,......((((.((.((.(.....).))...)).))).)......((((((...................)))))).,15,-6.125,4,0,0.000018
3691,..(((..(((.((.((.(.....).))...)).))).)))....((((((.(((.....)).....)..)))))).,20,-6.125,14,0,0.000018
3692,.((((..(((.((.(((.......)))...)).))).))))...((((((.(.(.(......)..))..)))))).,21,-6.125,16,0,0.000018
3693,.......(((.((.(((.......)))...)).)))........((((((...(...(...)...)...)))))).,16,-6.125,6,0,0.000018
3694,.(((...(((.((.((((.....))))...)).)))..)))...((((((......(...........))))))).,19,-6.125,12,0,0.000018
3695,.......(((.((.((((.....))))...)).))).........(((((......(.....)......)))))..,15,-6.125,8,0,0.000018
3696,.......(((.((.((.........))...)).)))........(((((.......((...)).......))))).,14,-6.125,6,0,0.000018
3697,..((...(((.((.................)).)))..))....(((((((.....)............)))))).,14,-6.124,10,0,0.000018
3698,.((((..(((.((.(((.......)))...)).))).))))...((((((......((..(.....))))))))).,21,-6.123,16,0,0.000018
3699,.......(((.((.((((.....))))...)).)))............((.....))...................,11,-6.123,18,0,0.000018
3700,.......(((.((.(((.......)))...)).)))..(....)(((((((....).............)))))).,16,-6.122,6,0,0.000018
3701,.......(((.((.(((.......)))...)).)))..(....)(((((((....)).............))))).,16,-6.122,9,0,0.000018
3702,...((..(((.((.((.........))...)).))).)).....((((((..((.(......).))...)))))).,18,-6.122,10,0,0.000018
3703,.......(((((.(((......((......)))))..)))))..((((((...(...........)...)))))).,17,-6.122,26,0,0.000018
3704,..((...(((.((.................)).)))..))....((((((...(..........)....)))))).,14,-6.122,10,0,0.000018
3705,.........(.((.((.........))...)).)..........((((((.(((.....)).....)..)))))).,14,-6.122,10,0,0.000018
3706,.......(((.(..(..............).).)))........((((((......((.........)))))))).,13,-6.121,11,0,0.000018
3707,..((.(.(((.((.((.........))...)).))).)))....(((((((....)).............))))).,17,-6.121,11,0,0.000018
3708,..((.(.(((.((.((.........))...)).))).)))....(((((((....).............)))))).,17,-6.121,8,0,0.000018
3709,.((((..(((.((.((.........))...)).))).))))...((((((...............)....))))).,17,-6.121,11,0,0.000018
3710,..(((..(((.((.................)).))).)))....((((((.(....(.....)...)..)))))).,16,-6.121,14,0,0.000018
3711,.......(((((.(((......(((....))))))..)))))..((((((.....))..............)))).,17,-6.12,32,0,0.000018
3712,..............(((.....(((....)))....))).....((((((.(((..((...)).)))..)))))).,17,-6.12,32,0,0.000018
3713,.......(((.((.(((.......)))...)).)))..(....)((((((...(.(......)..)...)))))).,17,-6.12,8,0,0.000018
3714,..(((..(((.((.((.........))...)).))).)))......(((.....................)))...,13,-6.12,12,0,0.000018
3715,.....(.(((.((.................)).))).....)..((((((...................)))))).,12,-6.12,6,0,0.000018
3716,.......(((.((...(...........).)).)))........((((((.(((..........)))..)))))).,15,-6.12,12,0,0.000018
3717,..(.....).............(((....)))............((((((......(.....)......)))))).,11,-6.119,21,0,0.000018
3718,..((.(.(((.((.((.........))...)).))).)))....((((((...(.(......)..)...)))))).,18,-6.119,10,0,0.000018
3719,..(((..(((.((.................)).))).)))....((((((...(.....)....(...))))))).,16,-6.119,14,0,0.000018
3720,.((((..(((.((.(((.......)))...)).))).))))..(.(((((...................)))))).,18,-6.118,13,0,0.000018
3721,..(((..(((.((.(((.......)))...)).))).))).....((((.....................))))..,15,-6.118,12,0,0.000018
3722,.......(((.((.((((.....))))...)).)))........((((((.(.(..((...)).).)..)))))).,19,-6.118,12,0,0.000018
3723,...(((.(((((.(((......(((....))))))..)))))..))).((.....))...(.(......).)....,18,-6.118,45,0,0.000018
3724,..(((..(((.((.((((.....))))...)).))).)))....((((((.(.(...........))..)))))).,20,-6.118,14,0,0.000018
3725,.......(((.((.(...........)...)).))).........(((((...................)))))..,11,-6.118,4,0,0.000018
3726,...((..(((.((.(((.......)))...)).))).)).....((((((...(..((...))..)...)))))).,19,-6.117,12,0,0.000018
3727,..(((..(((.((.(((....)...))...)).))).)))....((((((.(((..(.....).)))..)))))).,21,-6.117,16,0,0.000018
3728,.......(((.(.(((.........)).)..).)))........(((((.....................))))).,12,-6.117,6,0,0.000018
3729,..(((..(((.((.(((....)...))...)).))).)))....((((((.(..............)..)))))).,18,-6.117,10,0,0.000018
3730,.((((..(((.((.((.........))...)).))).))))......(((.....)))..(.(......).)....,16,-6.116,25,0,0.000018
3731,.......(((.((.(..............))).)))........((((((.(((..((...)).)))..)))))).,17,-6.116,15,0,0.000018
3732,..(((..(((.((.((.........))...)).))).)))....((((((..(....(.....)...).)))))).,18,-6.116,10,0,0.000018
3733,.......(((.((.((.........))...)).))).....((...((((...................)))))).,13,-6.116,6,0,0.000018
3734,.......(((.((.((.........))...)).)))..(.....)..(((.....)))....((.......))...,13,-6.116,18,0,0.000018
3735,.......((.((.(((......(((....))))))..)).))..((((((...(..(.....).)....)))))).,18,-6.116,29,0,0.000018
3736,.......(((((.(((......(((....))))))..)))))..(.((((...................)))).).,16,-6.115,28,0,0.000018
3737,..((...(((.((.((((.....))))...)).)))..))....((((((..((..........))...)))))).,19,-6.115,12,0,0.000017
3738,..((((..((.((.(((.......)))...)).)))).))....((((((...................)))))).,17,-6.115,11,0,0.000017
3739,.......(((.((((.......))......)).)))........((((((.((............))..)))))).,15,-6.115,11,0,0.000017
3740,..........((.(((......(((....))))))..)).....(((((((..(.....).).......)))))).,16,-6.115,27,0,0.000017
3741,.(((...(((.((.((((.....))))...)).)))..)))...(((((((.((.....))...))....))))).,21,-6.115,19,0,0.000017
3742,.(((...(((.((.((((.....))))...)).)))..)))...(((((((.((.....))...)....)))))).,21,-6.115,16,0,0.000017
3743,...(((((((.((.((((.....))))...)).))).......)))).((.....))...................,15,-6.115,23,0,0.000017
3744,...(((((((((.(((......(((....))))))..))))).))))......(.....).......((...))..,18,-6.115,47,0,0.000017
3745,.......(((.(((((((.....)))).)).).)))........((((((.(((..........)))..)))))).,19,-6.114,15,0,0.000017
3746,.......(((.(((((((.....)))).).)).)))........((((((.(((..........)))..)))))).,19,-6.114,12,0,0.000017
3747,.((((..(((.((.((.........))...)).))).))))...(((.((...................)).))).,16,-6.114,10,0,0.000017
3748,.((((..(((.((.((.........))...)).))).))))...((.(((...................))).)).,16,-6.114,10,0,0.000017
3749,...((((((.((.(((......(((....))))))..)).)).))))(((.....)))....(.(...).).....,19,-6.114,48,0,0.000017
3750,.......(((.((.((.........))...)).)))........(((((((.(.....)).........)))))).,15,-6.114,4,0,0.000017
3751,......(..(.((.(((.......)))...)).).)........((((((...................)))))).,13,-6.113,7,0,0.000017
3752,.((((..(((.((.(((.......)))...)).))).))))...(((((...((.....)).........))))).,19,-6.113,16,0,0.000017
3753,..(((..(((.((.((((.....))))...)).))).)))....(((((((..(.......)..))....))))).,20,-6.112,17,0,0.000017
3754,..(((..(((.((.((((.....))))...)).))).)))....(((((((..(.......)..)....)))))).,20,-6.112,14,0,0.000017
3755,.......(((((.(((......(((....))))))..)))))..((((((.(.(.......)....)..)))))).,19,-6.112,30,0,0.000017
3756,...(((((((((.(((......(((....))))))..))))).)))).........(.....)....((...))..,18,-6.112,47,0,0.000017
3757,.......(((.((.((.........))...)).))).(((....................))).............,10,-6.112,18,0,0.000017
3758,......................(((....)))............((((((......((...))......)))))).,11,-6.112,22,0,0.000017
3759,.((((..(((.((.((.........))...)).))).))))...(((((.......(((.......))).))))).,19,-6.112,16,0,0.000017
3760,..((...(((.((.((((.....))))...)).)))..))....((((((..((.....))...(...))))))).,20,-6.112,14,0,0.000017
3761,...(((((((((.(((......(((....))))))..))))).))))...(.....)..((.(.(...).)..)).,20,-6.112,50,0,0.000017
3762,.......(((.(...........((....))).)))........((((((......(((.......))))))))).,15,-6.112,15,0,0.000017
3763,........((.((.((((.....))))...)).)).........((((((......((.........)))))))).,16,-6.112,10,0,0.000017
3764,.......(((.((.((.........))...)).))).........((((((....)).............))))..,13,-6.111,7,0,0.000017
3765,.......(((.((.((.........))...)).))).........((((((....).............)))))..,13,-6.111,4,0,0.000017
3766,.(((.(.(((.((.((((.....))))...)).))).))))...((((((.((............))..)))))).,21,-6.111,16,0,0.000017
3767,...(((((((((.(((......(((....))))))..))))).)))).....................(...)...,16,-6.11,44,0,0.000017
3768,...(((((((.((.((.........))...)).))).......))))..((....))..(.((.(...).))..).,17,-6.11,25,0,0.000017
3769,........((.((.((.(.....).))...)).)).........((((((...................)))))).,13,-6.109,4,0,0.000017
3770,.......(((.((.((.........))...)).))).........(((((...(.(......)..)...)))))..,14,-6.109,6,0,0.000017
3771,.....(.(((.((.((.........))...)).))).)......((((((.(((.....)).....)..)))))).,17,-6.109,8,0,0.000017
3772,.......(((.(((((.........)).)).).)))........((((((...(..(.....).)....)))))).,16,-6.109,9,0,0.000017
3773,.......(((.(((((.........)).).)).)))........((((((...(..(.....).)....)))))).,16,-6.109,6,0,0.000017
3774,.......(((.((.(...........)...)).)))........((((((..((..(.....).))...)))))).,15,-6.109,8,0,0.000017
3775,.......(((.((..((.......))....)).)))........((((((...................)))))).,13,-6.109,4,0,0.000017
3776,..((...)).((.(((......(((....))))))..)).....((((((..............(...))))))).,17,-6.109,27,0,0.000017
3777,..(.....)(.((.((.........))...)).)..........((((((...................)))))).,12,-6.108,5,0,0.000017
3778,.((((..(((.((((((.......))).)).).))).))))...((((((.((............))..)))))).,21,-6.108,19,0,0.000017
3779,.((((..(((.((((((.......))).).)).))).))))...((((((.((............))..)))))).,21,-6.108,16,0,0.000017
3780,.......(((((.(((......(((....))))))..)))))..((((((.....)))..............))).,17,-6.107,35,0,0.000017
3781,..(((..(((.(.(..............)..).))).)))....((((((...................)))))).,14,-6.107,14,0,0.000017
3782,..(((..(((.((.((.........))...)).))).)))......((((......(.....)......))))...,15,-6.105,12,0,0.000017
3783,.......(((.((.((.........))...)).)))..........(.((.....))..)................,10,-6.105,15,0,0.000017
3784,.......(((.((.(((.......)))..).).)))........(((((.....................))))).,13,-6.105,7,0,0.000017
3785,.(((...(((.((.((((.....))))...)).)))..)))...(((((((..............)...)))))).,19,-6.105,12,0,0.000017
3786,...(((.(((((.(((......(((....))))))..)))))..)))..((....))..........(.....)..,17,-6.105,45,0,0.000017
3787,.(((...(((.((.((.(.....).))...)).)))..)))...((((((......((.........)))))))).,19,-6.104,12,0,0.000017
3788,......(.((.((.((((.....))))...)).))..)......((((((...................)))))).,15,-6.104,8,0,0.000017
3789,..(((..(((.((.(((.......)))...)).))).))).....(((((......(.....)......)))))..,17,-6.104,12,0,0.000017
3790,.......(((.((.((.........))...)).)))..(....)((((((.........(........))))))).,15,-6.103,4,0,0.000017
3791,..(((..(((.((.(((.......)))...)).))).)))........((.....))...................,13,-6.103,22,0,0.000017
3792,.((((..(((.((.................)).))).))))...(((((((.(..........).)...)))))).,17,-6.103,16,0,0.000017
3793,...((((..(((.(((......(((....))))))..)))...))))..((....))...(.(......).)....,17,-6.102,46,0,0.000017
3794,.......(((.(.(((.........)).)..).)))........((((((......(.....)......)))))).,14,-6.102,6,0,0.000017
3795,......................((......))............((((((...................)))))).,8,-6.102,16,0,0.000017
3796,.((((..(((.((.((.........))...)).))).))))...((((((......(.(.......).))))))).,19,-6.101,12,0,0.000017
3797,..(((..(((.((....(......).....)).))).)))....((((((...................)))))).,15,-6.101,12,0,0.000017
3798,...((..(((.((.((.........))...)).))).)).....(((((((.((.....))....)...)))))).,18,-6.101,10,0,0.000017
3799,.((((..(((.((.((((.....))))...)).))).))))...((((((.......(......)....)))))).,20,-6.1,14,0,0.000017
3800,.........(.((.(((.......)))...)).)..........((((((.....(......)......)))))).,13,-6.1,8,0,0.000017
3801,......(.((.((.((.........))...)).))..)......((((((......(((.......))))))))).,16,-6.1,10,0,0.000017
3802,.......(((.((.((.(...)...))...)).)))........((((((...(...........)...)))))).,15,-6.1,4,0,0.000017
3803,.......(((.((.((.........))...)).)))........((((((...........)........))))).,13,-6.099,3,0,0.000017
3804,...(((((((((.(((......(((....))))))..))))).)))).((.....))...........(...)...,18,-6.099,46,0,0.000017
3805,..((...(((.((.(..............))).)))..))....((((((......(((.......))))))))).,17,-6.099,15,0,0.000017
3806,..(((..(((.((.((((.....))))...)).))).))).......(((.....)))..................,15,-6.099,25,0,0.000017
3807,...(((((((((.(((......(((....))))))..))))).))))..((....))..((.(.........))).,20,-6.098,49,0,0.000017
3808,...(((((((.((.(((.......)))...)).))).......))))(((.....)))......(...).......,16,-6.098,24,0,0.000017
3809,..(.(..(((.((.(((.......)))...)).))).).)....((((((......(((.......))))))))).,19,-6.098,12,0,0.000017
3810,.(((...(((.((.................)).)))..)))...((((((.(((.....)).....)..)))))).,17,-6.098,16,0,0.000017
3811,..(((..(((.((.(((.......)))...)).))).)))....((((((.(.(..((...)).).)..)))))).,21,-6.098,16,0,0.000017
3812,..(((..(((.((.((.........))...)).))).)))....((((((.....)..............))))).,16,-6.097,9,0,0.000017
3813,.(((...(((.((.((((.....))))...)).)))..)))...(((((((.............))....))))).,19,-6.097,15,0,0.000017
3814,.(((...(((.((.((((.....))))...)).)))..)))...(((((((.............)....)))))).,19,-6.097,12,0,0.000017
3815,..((.(.(((.((.((((.....))))...)).))).)))....((((((.(((..........)))..)))))).,21,-6.097,16,0,0.000017
3816,..(.....).....(((.....(((....)))....))).....((((((..(..............).)))))).,14,-6.096,25,0,0.000017
3817,.......(((.((.((.........))...)).)))..(.....)....((....))...................,10,-6.096,16,0,0.000017
3818,.........(.((.(((.......)))...)).)..........((((((...(..(.....)..)...)))))).,14,-6.096,10,0,0.000017
3819,.......(((.((.((((.....))))...)).)))........((((((..((..........)..).)))))).,17,-6.096,8,0,0.000017
3820,.......((.((.(((......(((....))))))..)).))..((((((.....(............))))))).,17,-6.096,27,0,0.000017
3821,..(((..(((.((.((((.....))))...)).))).)))....((((((.((...((...))..))..)))))).,22,-6.095,18,0,0.000017
3822,.((...((((.((.((.........))...)).))).).))...((((((...................)))))).,16,-6.095,6,0,0.000017
3823,...(((.(((((.(((......(((....))))))..)))))..)))(((.....)))....((.......))...,19,-6.095,46,0,0.000017
3824,.......(((((.((((......((....))))))..)))))..((((((.....(......)......)))))).,18,-6.095,28,0,0.000017
3825,.((((..(((.((.................)).))).))))...((((((.(.(..(.....).).)..)))))).,18,-6.095,18,0,0.000017
3826,.......(((.((((.......))......)).)))........(((((.....................))))).,12,-6.095,9,0,0.000017
3827,.......(((.((...........(....))).)))........((((((.((............))..)))))).,14,-6.094,10,0,0.000017
3828,...(((((((.((.(((.......)))...)).))).......))))(((.....)))..(.(.(...)).)....,18,-6.094,26,0,0.000017
3829,.((((..(((.((.((.........))...)).))).))))...((((((..(........(....)).)))))).,19,-6.094,12,0,0.000017
3830,.......(.(((.(((......(((....))))))..))).)..(((((((.....)............)))))).,17,-6.094,27,0,0.000017
3831,..(((..(((.((.(..............))).))).)))....((((((.....(......)......)))))).,16,-6.094,13,0,0.000017
3832,.((.(..(((.((.((.........))...)).))).).))...((((((......((.........)))))))).,18,-6.094,10,0,0.000017
3833,..(((..(((.((((((.......))).)).).))).)))....((((((.(((..........)))..)))))).,21,-6.094,19,0,0.000017
3834,..(((..(((.((((((.......))).).)).))).)))....((((((.(((..........)))..)))))).,21,-6.094,16,0,0.000017
3835,.((((..(((.(((..............)).).))).))))...((((((......(((.......))))))))).,19,-6.094,23,0,0.000017
3836,.((((..(((.(((..............).)).))).))))...((((((......(((.......))))))))).,19,-6.094,20,0,0.000017
3837,...........(((.......)))..(((..........)))..((((((...................)))))).,12,-6.094,23,0,0.000017
3838,.......(((.((.((.........))...)).)))..(....)....((.....))...................,10,-6.093,16,0,0.000017
3839,..(((..(((.((.((.(.....).))...)).))).)))....(((((((.....)............)))))).,18,-6.093,10,0,0.000017
3840,.((((..(((.((.(...........)...)).))).))))...((((((..((.....))........)))))).,18,-6.093,14,0,0.000017
3841,.(((...(((.((.(((.......)))...)).)))..)))...((((((.(.(..........).)..)))))).,19,-6.093,12,0,0.000017
3842,.......(((.((.(((.......)))...)).)))..(....)((((((...(..(.....).)....)))))).,17,-6.093,8,0,0.000017
3843,...((..(((.((.((((.....))))...)).))).)).....((((((.(((.....)).....)..)))))).,20,-6.093,14,0,0.000017
3844,......((((.((.((.........))...)).))).....)..((((((..............(...))))))).,15,-6.092,4,0,0.000017
3845,.......(((.(((..............)).).)))........((((((.(((..(.....).)))..)))))).,16,-6.092,17,0,0.000017
3846,.......(((.(((..............).)).)))........((((((.(((..(.....).)))..)))))).,16,-6.092,14,0,0.000017
3847,.......(((.((.((((.....))))...)).)))........((((((..(..........).....)))))).,16,-6.092,6,0,0.000017
3848,.......(((.(((..............)).).)))........((((((.(..............)..)))))).,13,-6.092,11,0,0.000017
3849,.......(((.(((..............).)).)))........((((((.(..............)..)))))).,13,-6.092,8,0,0.000017
3850,...((..(((.((.((.(...)...))...)).))).)).....((((((...................)))))).,16,-6.092,6,0,0.000017
3851,.......(((((.(((................)))..)))))..((((((......((...))......)))))).,16,-6.092,26,0,0.000017
3852,.......(.(((.(((......(((....))))))..))).)..((((((...(..........)....)))))).,17,-6.092,27,0,0.000017
3853,.......(((.((.((.........))...)).)))........(((((.(.....((.........)))))))).,15,-6.091,7,0,0.000017
3854,.......(((.((.((.........))...)).)))........((((.((.....((.........)))))))).,15,-6.091,9,0,0.000017
3855,.......(((.((.((.........))...)).)))........((((((.....(.(.........)))))))).,15,-6.091,4,0,0.000017
3856,..((.(.(((.((.((.........))...)).))).)))....((((((...(..(.....).)....)))))).,18,-6.091,10,0,0.000017
3857,.......(((.((.(((....)...))...)).)))........((((((.(((.....)).....)..)))))).,17,-6.091,8,0,0.000017
3858,...((((...((.(((......(((....))))))..))....))))..((....))..((.(.(...).)..)).,18,-6.091,48,0,0.000017
3859,..((...(((.((.((.........))...)).)))..))....((((((.(.(...........))..)))))).,17,-6.091,8,0,0.000017
3860,.......(((((.((((......((....))))))..)))))..((((((...(..(.....)..)...)))))).,19,-6.091,30,0,0.000017
3861,.......(((.((.(((.......)))..).).)))........((((((......(.....)......)))))).,15,-6.091,7,0,0.000017
3862,..(((..(((.((.((.(.....).))...)).))).)))....((((((...(..........)....)))))).,18,-6.09,10,0,0.000017
3863,..(((..(((.((.(..............))).))).)))....((((((...(..(.....)..)...)))))).,17,-6.09,15,0,0.000017
3864,.(((.(.(((.((.((((.....))))...)).))).))))...(((((.....................))))).,18,-6.09,14,0,0.000017
3865,..((.(.(((.((.................)).))).)))....((((((......((.........)))))))).,16,-6.09,14,0,0.000017
3866,..(((..(((.((.................)).))).)))....((((((..(...(.....)....).)))))).,16,-6.09,14,0,0.000017
3867,.........(.((.((.........))...)).)..........(((((((.....)............)))))).,12,-6.09,6,0,0.000017
3868,.......(((.((.................)).)))...........(((.....)))....(.(...).).....,10,-6.089,22,0,0.000017
3869,.......(((.(((((.........)).)).).)))........((((((.....(............))))))).,15,-6.089,7,0,0.000017
3870,.......(((.(((((.........)).).)).)))........((((((.....(............))))))).,15,-6.089,4,0,0.000017
3871,...((.........))......(((....)))............((((((...................)))))).,11,-6.089,20,0,0.000017
3872,..............(((.....(((....)))....))).....((((((..((..........))...)))))).,14,-6.089,26,0,0.000017
3873,.(((...(((.((.((((.....))))...)).)))..)))...((((((.(((..((...)).)))..)))))).,23,-6.088,20,0,0.000017
3874,..(((..(((.((.(((......).))...)).))).)))....((((((...................)))))).,17,-6.088,8,0,0.000017
3875,..(((..(((.((.(((......)).)...)).))).)))....((((((...................)))))).,17,-6.088,11,0,0.000017
3876,...(((((((((.(((......(((....))))))..))))).)))).((.....)).(.(.(.(...)).).)..,21,-6.088,50,0,0.000017
3877,.......(((.((.((.........))...)).))).......((....)).............(...).......,10,-6.088,16,0,0.000017
3878,.......(((.((.(...........)...)).)))........(((((((..........).......)))))).,13,-6.088,4,0,0.000017
3879,.....(.(((.((.(((.......)))...)).))).)......((((((.....(......)......)))))).,16,-6.088,6,0,0.000017
3880,.......(((.((.((.(.....).))...)).)))........(((((((........).........)))))).,15,-6.087,4,0,0.000017
3881,.((((..(((.((((((.......))).)).).))).))))...(((((.....................))))).,18,-6.087,17,0,0.000017
3882,.((((..(((.((((((.......))).).)).))).))))...(((((.....................))))).,18,-6.087,14,0,0.000017
3883,.........(.((.((.........))...)).)..........((((((...(..........)....)))))).,12,-6.087,6,0,0.000017
3884,.......(((.((.((((.....))))...)).))).........(((((.(((..........)))..)))))..,17,-6.087,12,0,0.000017
3885,.......(((.((.((((.....))))...)).)))........((((((.(....((...))...)..)))))).,18,-6.086,10,0,0.000017
3886,..(.....).((.(((......(((....))))))..)).....((((((.(((..(.....).)))..)))))).,19,-6.086,32,0,0.000017
3887,..(((..(((.((.(((....)...))...)).))).)))....((((((..(..............).)))))).,18,-6.086,10,0,0.000017
3888,..((...(((.((.((.........))...)).)))..))....(((((((..(.......)..)....)))))).,17,-6.085,8,0,0.000017
3889,..((...(((.((.((.........))...)).)))..))....(((((((..(.......)..))....))))).,17,-6.085,11,0,0.000017
3890,..(.....).((.(((......(((....))))))..)).....((((((.(..............)..)))))).,16,-6.085,26,0,0.000017
3891,..............(((.....(((....)))....))).....((((((..((.....))...(...))))))).,15,-6.085,28,0,0.000017
3892,.((((..(((.((.................)).))).))))...((((.......................)))).,13,-6.085,16,0,0.000017
3893,.((((..(((.((((............))).).))).))))...((((((...................)))))).,17,-6.085,18,0,0.000017
3894,.((((..(((.((((............)).)).))).))))...((((((...................)))))).,17,-6.085,15,0,0.000017
3895,.......(((.((.(..............))).)))........((((((..((..........))...)))))).,14,-6.085,9,0,0.000017
3896,..(((.........))).....(((....)))............((((((......(((.......))))))))).,15,-6.085,28,0,0.000017
3897,.......((.((.((((..............))))..)).))..((((((...................)))))).,14,-6.084,22,0,0.000017
3898,.......(((((.(........(((....)))...).)))))..((((((...................)))))).,15,-6.084,25,0,0.000017
3899,.......(((.((.((.........))...)).))).......((....)).........(.(.(...)).)....,12,-6.084,18,0,0.000017
3900,...((((((.((.(((......(((....))))))..)).)).))))..((....)).......(...).......,17,-6.084,47,0,0.000017
3901,..((...(((.((.................)).)))..))....((((((......((...))......)))))).,15,-6.084,12,0,0.000017
3902,.......(((.((.((.........))...)).)))........(((((.............(......)))))).,13,-6.084,3,0,0.000017
3903,.....(.(((.((.(((.......)))...)).))).)......((((((...(..(.....)..)...)))))).,17,-6.084,8,0,0.000017
3904,.......(((.((....((........)).)).)))........((((((.((............))..)))))).,15,-6.084,12,0,0.000017
3905,..(((..(((.((.((.........))...)).))).)))........((.....)).....(.(...).).....,14,-6.083,23,0,0.000017
3906,.......(((((.(((......((......)))))..)))))..((((((.....(......)......)))))).,17,-6.083,26,0,0.000017
3907,.......(((.((...(...........).)).)))........((((((..............(...))))))).,13,-6.083,8,0,0.000017
3908,...(...(((.((.(((.......)))...)).)))..).....((((((...(...........)...)))))).,16,-6.083,6,0,0.000017
3909,..((...)).............(((....)))............((((((.((............))..)))))).,13,-6.083,24,0,0.000017
3910,..(((..(((.(((..........).....)).))).)))....((((((...................)))))).,15,-6.082,12,0,0.000017
3911,..(((..(((.(((...........)....)).))).)))....((((((...................)))))).,15,-6.082,11,0,0.000017
3912,.((((..(((.((.((.........))...)).))).)))).....((((.((............))..))))...,17,-6.082,16,0,0.000017
3913,.......(((.((.((.........))...)).))).........(((((...(..(.....).)....)))))..,14,-6.082,6,0,0.000017
3914,.((((..(((.((.(((.......)))...)).))).))))...((((((.....(..........)..)))))).,19,-6.081,12,0,0.000017
3915,.......((.((.(((......(((....))))))..)).))..((((((..(............)...)))))).,17,-6.081,27,0,0.000017
3916,..(.....).............(((....)))............((((((.(((..........)))..)))))).,13,-6.081,25,0,0.000017
3917,.......(((.((.(..............))).)))........((((((..((.....))...(...))))))).,15,-6.081,11,0,0.000017
3918,.......(((.((.((.........))...)).)))........((((((.((....(......)))..)))))).,16,-6.081,6,0,0.000017
3919,...((((((.((.(((......(((....))))))..)).)).))))..((....))...(.(.(...)).)....,19,-6.081,49,0,0.000017
3920,..(((..(((.((.(((.......)))...)).)))).))....((((((...................)))))).,17,-6.08,8,0,0.000016
3921,.......(((.((((.......))......)).)))........((((((......(.....)......)))))).,14,-6.08,9,0,0.000016
3922,.((((..(((.((.(((.......)))...)).))).))))....(((((.((............))..)))))..,19,-6.08,16,0,0.000016
3923,.......(((.((.................)).))).........(((((......((.........)))))))..,12,-6.08,10,0,0.000016
3924,..(((..(....).))).....(((....)))............((((((...................)))))).,13,-6.08,22,0,0.000016
3925,......((((.((.(((.......)))...)).))).)......((((((...(...........)...)))))).,16,-6.08,6,0,0.000016
3926,..((...(((.((.(((.......)))...)).)))..))....((((((..((.(......).))...)))))).,19,-6.08,12,0,0.000016
3927,.((((..(((.((..((......)).....)).))).))))...((((((...................)))))).,17,-6.08,15,0,0.000016
3928,...(((.(((((.(((......(((....))))))..)))))..))).....((.....)).(.(...).).....,18,-6.08,48,0,0.000016
3929,.......(((((.(((......(((....))))))..)))))....((((......((.........))))))...,17,-6.08,34,0,0.000016
3930,...((..(((.((.................)).))).)).....((((((..((.....))........)))))).,15,-6.079,12,0,0.000016
3931,.(((.(.(((.((.(((.......)))...)).))).))))...((((((..((.....))........)))))).,20,-6.079,14,0,0.000016
3932,.......(((((.(((......((......)))))..)))))..((((((...(..(.....)..)...)))))).,18,-6.079,28,0,0.000016
3933,.......(((.((((((.......))).)).).)))........((((((.(((.(......).)))..)))))).,19,-6.079,15,0,0.000016
3934,.......(((.((((((.......))).).)).)))........((((((.(((.(......).)))..)))))).,19,-6.079,12,0,0.000016
3935,.......(((.((.(((.......)))...)).)))........((((((..(.......(.....)).)))))).,16,-6.078,6,0,0.000016
3936,.......(((.(((((((.....)))).)).).)))........((((((..............(...))))))).,17,-6.078,11,0,0.000016
3937,.......(((.(((((((.....)))).).)).)))........((((((..............(...))))))).,17,-6.078,8,0,0.000016
3938,.....(.(((.((.((.........))...)).))).)......(((((((.....)............)))))).,15,-6.077,4,0,0.000016
3939,...(((((((.((.(((.......)))...)).))).......))))......((.(((.......)))..))...,17,-6.077,27,0,0.000016
3940,.......((.((.(((......(((....))))))..)).))..((((((......(...........))))))).,17,-6.077,27,0,0.000016
3941,.(((.(.(((.((.((((.....))))...)).))).))))...((((((......(.....)......)))))).,20,-6.076,14,0,0.000016
3942,...((((.((((.(((......(((....))))))..))))..))))..((....))..........((...))..,18,-6.076,47,0,0.000016
