,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
3803,...(((.............)))......((....))...((..(((((......)))))...))....,12,-4.277,27,0,0.000017
3804,......(((((..........((((.......))))....)))))...((...)).............,11,-4.277,47,0,0.000017
3805,...(((((......)...))))..(((....(((.........(((((......)))))))))))...,16,-4.277,20,0,0.000017
3806,...((((.(((....)))))))..(((((.((...(((.............)))...)).)))))...,17,-4.277,21,0,0.000017
3807,...((((...........))))....(..(.(((.........(((((......)))))))).))...,14,-4.277,25,0,0.000017
3808,...((((...........)))).((((.............(..(((((......)))))..)))))..,14,-4.277,18,0,0.000017
3809,...((((...........))))..(...)...((.....))...(((........)))..........,10,-4.277,18,0,0.000017
3810,...((((.(((....)))))))..........(...........((((......))))........).,12,-4.277,15,0,0.000017
3811,...((((((....)))...)))..........(((...)))...((((......))))..(...)...,14,-4.276,23,0,0.000017
3812,..((.((.....)))).....(((.........)))........((((......))))..........,11,-4.276,36,0,0.000017
3813,...((((.(((....)))))))......((....))....((.((((.((...))))))....))...,17,-4.276,25,0,0.000017
3814,...((((.(((....)))))))......((....))....((.(((((.(...))))))....))...,17,-4.276,22,0,0.000017
3815,......((......)).............(.(((.........(((((......)))))))).)....,11,-4.276,35,0,0.000017
3816,...(((((......)))...))......((.(((.........(((((......))))))))...)).,15,-4.276,33,0,0.000017
3817,...((((.(((....))))))).......((.....)).(((..((((......)))).....)))..,16,-4.275,20,0,0.000017
3818,...((((.(((....)))))))........(((((...)))...((((......))))....))....,16,-4.275,14,0,0.000017
3819,.(.(((..(((....))).)))..)...((....))........((((......))))...(....).,14,-4.275,21,0,0.000017
3820,...((((.(((....)))))))......((....))...............((.(.(...).)..)).,13,-4.275,29,0,0.000017
3821,...((((((....)))...)))..(((((.((.(.((...............)).).)).)))))...,16,-4.275,30,0,0.000017
3822,...((((...........))))..(((((...(((...)))..(((.....).)).....)))))...,15,-4.275,19,0,0.000017
3823,...((((.(((....)))))))....(((......((.....))((((......))))..))).....,16,-4.275,12,0,0.000017
3824,...((((.(((....)))))))..(((((..(.((......)))((((......))))..)))))...,19,-4.275,9,0,0.000017
3825,.(.((((.(((....)))))))..).......((.....))..((...))....(.(...).).....,14,-4.275,22,0,0.000017
3826,...((((.(((....)))))))..(((((.((........(..((........)).))).)))))...,17,-4.274,17,0,0.000017
3827,.(.((((.(((....)))))))..)......(((..((...)).((((......)))).)))......,17,-4.274,21,0,0.000017
3828,...((((..((....)).))))..(((....(((..((...)).((((......)))).))))))...,18,-4.274,16,0,0.000017
3829,...((((...........))))..(...)...((.....))...((((......)))).((...))..,13,-4.274,18,0,0.000017
3830,...((((.(((....)))))))..((((....((.((.....))((((......)))).))))))...,19,-4.274,11,0,0.000017
3831,..........((((.(..(.........)...((.....))...((((......))))...).)))).,12,-4.274,29,0,0.000017
3832,...((((...........))))....(.....).......((.(((((......)))))....))...,12,-4.273,23,0,0.000017
3833,...((((..((....)).))))........(......)......((((......))))..........,11,-4.273,18,0,0.000017
3834,...((((...........))))..(((........((.....))((((......))))....)))...,13,-4.273,18,0,0.000017
3835,((.((((.(((....)))))))..))......((.....))...(((.((...)))))..........,16,-4.273,17,0,0.000017
3836,((.((((.(((....)))))))..))......((.....))...((((.(...)))))..........,16,-4.273,14,0,0.000017
3837,...((((..((....)).))))......((....))....((....))....................,10,-4.273,28,0,0.000017
3838,((.(((..(((....))).)))..))..................((((......))))..........,12,-4.273,18,0,0.000017
3839,...((((.(((....)))))))....(.....).......(...((((......))))....).....,13,-4.273,14,0,0.000017
3840,......(((....)))...(((.........)))......((..((((......)))).....))...,12,-4.273,33,0,0.000017
3841,...((((.(((....)))))))..............(.....).((((......))))...(....).,13,-4.273,17,0,0.000017
3842,.(.((((.(.....)...))))..).......((.....))...((((......))))..........,12,-4.272,18,0,0.000017
3843,...((((.(.(....)).))))..........((.....))...((((......))))..........,12,-4.271,14,0,0.000017
3844,...((((.(((....)))))))..(((((...(((...)))....((.((...))))...)))))...,19,-4.271,9,0,0.000017
3845,...((((.(((....)))))))..(((((...(((...)))....(((.(...))))...)))))...,19,-4.271,6,0,0.000017
3846,..(..((((....)))).).....(...)...((.....))...((((......))))..........,12,-4.271,28,0,0.000017
3847,.(.((((...........))))..)...((....))...(((..((((......)))).....)))..,14,-4.271,26,0,0.000017
3848,...((((.(((....))))))).((((..((.....))..(..(((((......)))))..)))))..,19,-4.271,16,0,0.000017
3849,...((((.(((....)))))))..(((....(((.((.....))(((.((...))))).))))))...,20,-4.271,19,0,0.000017
3850,...((((.(((....)))))))..(((....(((.((.....))((((.(...))))).))))))...,20,-4.271,16,0,0.000017
3851,...((((.(((....)))))))......((....))....(..((((........))))...).....,14,-4.271,21,0,0.000017
3852,...((((..((....)).))))..(...)...(((...)))...(((........)))..........,13,-4.271,16,0,0.000017
3853,......((......))...(((.........)))..........((((......))))...(....).,10,-4.271,32,0,0.000017
3854,...((((.(((....))))))).((((((.(((((...)))..((((...)).))..)).))))))..,22,-4.271,19,0,0.000017
3855,...((((...........)))).((((((.(((((...)))..((........))..)).))))))..,17,-4.27,23,0,0.000017
3856,......(((....)))...(.((((.......)))).)..(..(((((......)))))..)......,14,-4.269,38,0,0.000017
3857,...(((...((....))..))).((((((...((.....))...((((......))))..))))))..,17,-4.269,6,0,0.000017
3858,...((((((....))))...))......((....))........((((......))))..(...)...,13,-4.269,30,0,0.000017
3859,...((((..((....)).))))..(((((....(........).((((......))))..)))))...,16,-4.269,7,0,0.000017
3860,...((((..((....)).))))....(.....)...........((((......)))).(.....)..,12,-4.269,18,0,0.000017
3861,......(((....))).........((((...((.....))...((((......))))..))))....,13,-4.269,19,0,0.000017
3862,...((((.(((....)))))))..(((((...........(..((...)).)........)))))...,15,-4.269,16,0,0.000017
3863,...((((...........))))..(((((...(.(...).)...((((......))))..)))))...,15,-4.269,10,0,0.000017
3864,...((((...........))))........(.....).......((((......))))..........,9,-4.269,22,0,0.000017
3865,...((((...........))))...((.....))..........((((......)))).(.....)..,11,-4.268,22,0,0.000017
3866,...((((...........))))..(((((...........))..((((......))))....)))...,13,-4.268,15,0,0.000017
3867,...((((.(.....)...))))..(((((...((.....))...(((........)))..)))))...,15,-4.268,9,0,0.000017
3868,...((((..((....)).))))..(...)...(((...)))...((((......)))).((...))..,16,-4.268,16,0,0.000017
3869,.(...((((....)))).)..........(.(((.........(((((......)))))))).)....,14,-4.268,37,0,0.000017
3870,((.((((.(((....)))))))..))......(.......)...((((......))))..........,14,-4.268,14,0,0.000017
3871,...((((.(((....))))))).......(.(((.(.....................).))).)....,12,-4.267,26,0,0.000017
3872,...((((...........))))....(((......((.....)).....)))................,9,-4.267,35,0,0.000017
3873,...((((..((....)).))))....(.....)...........((((......))))....(...).,12,-4.267,17,0,0.000017
3874,...((((..((....)).))))..(((........(((...)))((((......))))....)))...,16,-4.267,16,0,0.000017
3875,...((((..(......).))))..........((.....))...(((........)))..........,10,-4.267,16,0,0.000017
3876,...((((...........))))..(...)..(((.(((...)))((((......)))).)))......,15,-4.267,28,0,0.000017
3877,...((((...........))))...((.....))..........((((......))))....(...).,11,-4.266,21,0,0.000017
3878,...((((.(((....)))))))......((....))..(.(..((........)).).).........,13,-4.266,29,0,0.000017
3879,...((((...........)))).....(((.(((.........((((........)))))))...))),14,-4.266,30,0,0.000017
3880,...(((..(((....))).))).......(.(((.........((((........))))))).)....,14,-4.266,23,0,0.000017
3881,...((((.(((....))))))).......(.(((.(.......)((((......)))).))).)....,16,-4.266,19,0,0.000017
3882,...((((((....))...))))..(((((...((.....))...(((.((...)))))..)))))...,18,-4.266,14,0,0.000017
3883,...((((((....))...))))..(((((...((.....))...((((.(...)))))..)))))...,18,-4.266,11,0,0.000017
3884,...(((.............)))...((((...((.....))...((((......))))..))))....,13,-4.266,10,0,0.000017
3885,.(.((((...........))))..)...............((.(((((......)))))....))...,12,-4.265,24,0,0.000017
3886,...((((..((....)).)))).........(((.........((...)).........)))......,11,-4.265,29,0,0.000017
3887,.(.((((.(((....)))))))..)...............(...((((......))))....).....,13,-4.265,15,0,0.000017
3888,((.((((((....)))...)))..))..((....))........((((......))))..........,14,-4.265,30,0,0.000017
3889,...((((.(((....))))))).(((((((..((.....))...((((......))))).))))))..,20,-4.264,4,0,0.000017
3890,.(.((((.(((....)))))))..)...((.(((.........(((((......)))))))).)..).,18,-4.264,21,0,0.000017
3891,...((((.(((....)))))))..........((.....))...(((.((...)))))..(...)...,15,-4.264,15,0,0.000017
3892,...((((.(((....)))))))..........((.....))...((((.(...)))))..(...)...,15,-4.264,12,0,0.000017
3893,...((((.(((....))))))).((((.....(((...)))...(((.((...)))))....))))..,19,-4.264,13,0,0.000017
3894,...((((.(((....))))))).((((.....(((...)))...((((.(...)))))....))))..,19,-4.264,10,0,0.000017
3895,...((((..(......).))))..........((.....))...((((......)))).((...))..,13,-4.264,16,0,0.000017
3896,...(((..(((....))).)))......................((((......))))..(...)...,11,-4.264,16,0,0.000017
3897,...((((.(((....)))))))..(...)...........((..((((......)))).....))...,14,-4.263,15,0,0.000017
3898,...((((((....))))..............))...........((((......))))..........,10,-4.263,32,0,0.000017
3899,(..((((.(((....))))))).)....((....))........((((......))))..........,14,-4.263,19,0,0.000017
3900,...((((..((....)).))))..(...)...((.....))....(((......)))...........,12,-4.263,14,0,0.000017
3901,...(((((......))...)))......((.(((.........(((((......))))))))...)).,15,-4.262,31,0,0.000017
3902,...((((.(((....)))))))..((((....(((((.............)))))......))))...,16,-4.262,21,0,0.000017
3903,...((((.(((....))))))).........((..........(((((......)))))....))...,14,-4.262,17,0,0.000017
3904,...((((..((....)).)))).......((.....))......(((........)))..........,11,-4.262,22,0,0.000017
3905,...((((..((....)).))))...((.....))......((..((((......)))).....))...,14,-4.262,17,0,0.000017
3906,...((((.(((....))))))).((((....(((.........((...)).........)))))))..,16,-4.261,23,0,0.000017
3907,...((((.(((....)))))))..........(((...)))....(((......))).....(...).,14,-4.261,15,0,0.000017
3908,...((((.(((....)))))))......((....))....((....))...((.(.(...).)..)).,15,-4.261,30,0,0.000017
3909,...((((..((....)).))))....(((......(((...))).....)))................,12,-4.261,33,0,0.000017
3910,.(.((((..((....)).))))..)...................((((......)))).(.....)..,12,-4.261,19,0,0.000017
3911,...((((..((....)).)))).((((((.(((((((.............)))))..)).))))))..,19,-4.261,26,0,0.000017
3912,...((((..((....)).))))..(((((.......(....)..((((......))))..)))))...,16,-4.261,8,0,0.000017
3913,..(..((((....)))).)........(((.(((.........(((((......))))))))...))),16,-4.261,40,0,0.000017
3914,...((((.((......))))))..(((((.((.............(((......))))).)))))...,16,-4.261,11,0,0.000017
3915,...((((.((......))))))......................((((......)))).(.....)..,11,-4.26,18,0,0.000017
3916,...((((..((....)).)))).((((((......(.......)((((......))))..))))))..,17,-4.26,10,0,0.000017
3917,...(((.............))).((((((......(((...)))((((......))))..))))))..,16,-4.26,20,0,0.000017
3918,...((((((....))...))))..(((((...(.......)...((((......))))..)))))...,16,-4.26,11,0,0.000017
3919,...((((.(((....))))))).....................(((((......))))..).......,12,-4.26,15,0,0.000017
3920,......(((....)))........(((((...((.....))....(((......)))...)))))...,13,-4.26,19,0,0.000017
3921,..((.(.....)..)).......((((((...((.....))...((((......))))..))))))..,15,-4.26,19,0,0.000017
3922,...((((.((......)))))).(((.((...((.....))...((((......))))..)).)))..,17,-4.26,6,0,0.000017
3923,...((((..((....)).)))).......((.....))......((((......)))).((...))..,14,-4.259,22,0,0.000017
3924,...(((..(((....))).)))......((....))........(((.((...)))))..........,13,-4.259,24,0,0.000017
3925,...(((..(((....))).)))......((....))........((((.(...)))))..........,13,-4.259,21,0,0.000017
3926,...((((.(((....)))))))..(((....((...((...)).((((......))))..)))))...,18,-4.259,13,0,0.000017
3927,.(.((((.(((....)))))))..).......(((...)))...((((......)))).(...)....,16,-4.259,14,0,0.000017
3928,.(.((((..((....)).))))..)...................((((......))))....(...).,12,-4.259,18,0,0.000017
3929,...((((.(((....)))))))..........(.......)...((((......))))..(...)...,13,-4.259,12,0,0.000017
3930,...((((.((......))))))......................((((......))))....(...).,11,-4.258,17,0,0.000017
3931,...(((..(((....))).)))......((....))....(...((((......))))...)......,13,-4.258,19,0,0.000017
3932,...((((..((....)).)))).(...)...(((.........(((((......))))))))......,15,-4.258,21,0,0.000017
3933,.(.((((.((......))))))..).......(((...)))...((((......))))...(....).,15,-4.258,16,0,0.000017
3934,...((((.(((....)))))))....((..............))((((......))))...(....).,14,-4.258,17,0,0.000017
3935,...((((.(((....)))))))..(((((.((.(.........(.....).....).)).)))))...,16,-4.257,17,0,0.000017
3936,...((((.(((....)))))))..(((....(((.....((....(((......)))))))))))...,18,-4.257,13,0,0.000017
3937,...((((.(((....)))))))..........(((...)))......((((............)))).,14,-4.257,25,0,0.000017
3938,...((((..(......).)))).........(((.(((...)))((((......)))).)))......,15,-4.257,26,0,0.000017
3939,...(((.............)))..(((((...((.....))....(((......)))...)))))...,13,-4.257,10,0,0.000017
3940,.(.((((.(.......).))))..).......((.....))...((((......))))..........,12,-4.256,17,0,0.000017
3941,...((((.(((....)))))))..(((((.((.(((...............)))...)).)))))...,17,-4.256,20,0,0.000017
3942,...((((..((....)).))))..(...)..........(((.(((((......)))))....)))..,15,-4.256,20,0,0.000017
3943,...((((.(((....))))))).......(.(((.........((((..(...).))))))).)....,16,-4.256,23,0,0.000017
3944,...((((((....)))...)))......((....))........((((......))))..(...)...,13,-4.256,28,0,0.000017
3945,...((((.(((....)))))))..(((((....(.......)..((((......))))..)))))...,17,-4.255,5,0,0.000017
3946,.(.((((.(((....)))))))..)...((.((..((.....))((((......))))..))...)).,18,-4.255,23,0,0.000017
3947,...((((...........)))).((((((...(((...)))...(((..(...).)))..))))))..,17,-4.255,14,0,0.000017
3948,..(.((.....))..).....((((.......))))........((((......))))..........,11,-4.255,35,0,0.000017
3949,.....(((......)))....(((.........)))........((((......))))..........,10,-4.255,34,0,0.000017
3950,.(.((((.(((....)))))))..).......((.....))...(((.(.....))))..........,14,-4.255,14,0,0.000017
3951,...((((.((......)))))).((((((...((.....))...((..((...)).))..))))))..,18,-4.254,11,0,0.000017
3952,..((.((.....))))...............(((.........(((((......))))))))......,12,-4.254,36,0,0.000017
3953,....(((((....)))).).....(((....(((.........(((((......)))))))))))...,16,-4.253,29,0,0.000017
3954,....(((((....))).)).....(((....(((.........(((((......)))))))))))...,16,-4.253,29,0,0.000017
3955,...((((.((......)))))).((((....(((.(((...)))((((......)))).)))))))..,20,-4.253,20,0,0.000017
3956,...((((.(((....)))))))..........((.....)).....(((((............))))),14,-4.253,24,0,0.000017
3957,...((((.(.......).))))..(((((...((.....))...(((........)))..)))))...,15,-4.253,8,0,0.000017
3958,...((((..((....)).))))....................(.((((......))))).........,11,-4.252,18,0,0.000017
3959,...((((.(((....)))))))..........(((...)))..((........))....((...))..,14,-4.252,24,0,0.000017
3960,...((((...........))))..(((((.((.(.........((...)).....).)).)))))...,14,-4.251,24,0,0.000017
3961,...((((..((....)).))))..(((((.((...((...............))...)).)))))...,15,-4.251,21,0,0.000017
3962,...((((...........)))).........(((.........(((..........))))))......,10,-4.251,28,0,0.000017
3963,..(..(((......))).).....(((....(((.........(((((......)))))))))))...,15,-4.251,29,0,0.000017
3964,.....((((....))))....((((.......))))....(..(((((......)))))...).....,14,-4.251,37,0,0.000017
3965,...((((..((....)).)))).............((.....))....((...)).............,10,-4.25,31,0,0.000017
3966,...((((.(((....))))))).((((((..(...........)(((........)))..))))))..,17,-4.25,10,0,0.000017
3967,...((((.(((....)))))))..((.((...(((...)))...(((........)))..)).))...,17,-4.25,6,0,0.000017
3968,...((((((....)))..............)))...........((((......))))..........,10,-4.25,33,0,0.000017
3969,...((((..((....)).)))).((((((.((........((....)).........)).))))))..,16,-4.25,20,0,0.000017
3970,...((((.(((....)))))))......((....))....((..(((........))).....))...,14,-4.25,20,0,0.000017
3971,...(((.............))).((((.....((.....))...((((......))))....))))..,13,-4.249,14,0,0.000017
3972,...((((.(((....)))))))..........(((...)))..((...))...........(....).,13,-4.249,24,0,0.000017
3973,...((((.(((....)))))))..(((((...((.....))....((.....))......)))))...,16,-4.249,10,0,0.000017
3974,..((.((.....)))).....((((.......))))........((((......))))...(....).,13,-4.249,37,0,0.000017
3975,.(.((((...........))))..).......((.....))...(((.((...)))))..........,12,-4.249,22,0,0.000017
3976,.(.((((...........))))..).......((.....))...((((.(...)))))..........,12,-4.249,19,0,0.000017
3977,......(((....)))..((.......))...((.....))...((((......))))...(....).,12,-4.248,28,0,0.000017
3978,...((((.(((....))))))).((((((....(.........(((((......))))))))))))..,19,-4.248,9,0,0.000017
3979,...((((.(((....))))))).((((((.....(........(((((......))))))))))))..,19,-4.248,10,0,0.000017
3980,...((((.(((....))))))).((((((........(.....(((((......))))))))))))..,19,-4.248,10,0,0.000017
3981,...((((..(......).)))).((((((...((.....))...(((.((...)))))..))))))..,18,-4.248,11,0,0.000017
3982,...((((..(......).)))).((((((...((.....))...((((.(...)))))..))))))..,18,-4.248,8,0,0.000017
3983,...((((.(((....)))))))..................(..((........)).)...........,10,-4.248,24,0,0.000017
3984,.(.((((.(((....)))))))..).......(((...)))...((..((...)).))..........,15,-4.248,20,0,0.000017
3985,...((((..((....)).))))..........((.....))..((...))......(...).......,11,-4.248,23,0,0.000017
3986,...((((.(((....)))))))...((.....))......(..((((........))))..)......,14,-4.248,18,0,0.000017
3987,.(.....)..((((.(...(((.........)))..........((((......))))...).)))).,13,-4.247,36,0,0.000017
3988,....((.....))......(((.........)))..........((((......))))..........,9,-4.247,31,0,0.000017
3989,.....((((....))))......((((((...(((...)))...(((........)))..))))))..,16,-4.247,23,0,0.000017
3990,...((((.(((....)))))))..(((((..((((((.............))))).)...)))))...,18,-4.247,20,0,0.000017
3991,...((((.(((....)))))))......((.(((..((...)).((((......)))).)))...)).,18,-4.246,23,0,0.000017
3992,...((((..((....)).))))..((((.(..............((((......)))))..))))...,15,-4.246,10,0,0.000017
3993,.(.(((..(((....))).)))..)..(((.(((.........(((((......))))))))...))),18,-4.246,25,0,0.000017
3994,...((((.(((....)))))))......((....))......(..(((......))).).........,13,-4.246,21,0,0.000017
3995,...((((..((....)).)))).......(.(((........(.((((......)))))))).)....,15,-4.246,21,0,0.000017
3996,...((((.(((....)))))))..(((....(((.(.......((...)).......).))))))...,16,-4.246,22,0,0.000017
3997,......(((....)))....((.........))...........((((......))))..(...)...,10,-4.246,32,0,0.000017
3998,...((((.(((....))))))).....((...........))...(((......)))...........,12,-4.245,17,0,0.000017
3999,...((((.((......)))))).((((((.((.(.((...............)).).)).))))))..,17,-4.245,23,0,0.000016
4000,...((((.(((....))))))).(((((..((.(.....................).))..)))))..,15,-4.245,19,0,0.000016
4001,......((......))...(((..(...)..)))..........((((......))))..........,10,-4.245,31,0,0.000016
4002,...((((..((....)).))))......((..............((((......)))).......)).,12,-4.244,19,0,0.000016
4003,...((((((....))))...))......((....))...(((..((((......)))).....)))..,15,-4.244,32,0,0.000016
4004,...((((..((....)).))))..........((.....))..((...))..(.(.(...)).)....,13,-4.244,24,0,0.000016
4005,...((((.(((....)))))))..(((....(((....(.(..((........)).).)))))))...,17,-4.244,22,0,0.000016
4006,...((((.(((....))))))).....((((.....))..))..((((......))))..........,15,-4.244,19,0,0.000016
4007,...((((...........))))....(((..((..(((...)))..)).)))..(.(...).).....,14,-4.244,38,0,0.000016
4008,...((((.(((....)))))))......((....))....(..(((((......))))..).).....,15,-4.243,18,0,0.000016
4009,...((((.(....)....)))).........(((.........(((((......))))))))......,13,-4.243,25,0,0.000016
4010,.(.((((...........))))..).......(.......)...((((......))))..........,10,-4.243,19,0,0.000016
4011,...((((.(((....))))))).((((((...((.....))....((.((...)).))..))))))..,19,-4.243,13,0,0.000016
4012,...((((..(......).)))).((((((...(.......)...((((......))))..))))))..,16,-4.243,8,0,0.000016
4013,...((((...........))))..(((((.((.(((...............))..).)).)))))...,14,-4.243,25,0,0.000016
4014,...((((.(((....))))))).....(((.(((..(.....).((((......)))).)))...))),18,-4.242,22,0,0.000016
4015,.(.((((..((....)).))))..).......(((...)))...(((.((...)))))..........,15,-4.242,20,0,0.000016
4016,.(.((((..((....)).))))..).......(((...)))...((((.(...)))))..........,15,-4.242,17,0,0.000016
4017,...((((..((....)).))))......((....))...(((.((((........))))....)))..,15,-4.242,25,0,0.000016
4018,...((((.(((....))))))).............((.....)).(((......)))....(....).,13,-4.242,21,0,0.000016
4019,...((((.(((....)))))))..........((.....))...((((......)))).....(...),14,-4.242,11,0,0.000016
4020,..........((((.(....((.....))...((.....))...((((......))))...).)))).,13,-4.242,29,0,0.000016
4021,...((((.((......))))))..........(((...)))...(((.((...)))))..........,14,-4.242,19,0,0.000016
4022,...((((.((......))))))..........(((...)))...((((.(...)))))..........,14,-4.242,16,0,0.000016
4023,...(((((......)...))))......................((((......))))..........,9,-4.242,22,0,0.000016
4024,..(..((((....))))...)...(((((...(((...)))...((((......))))..)))))...,17,-4.241,20,0,0.000016
4025,.........(((((.(..((.......))...(((...)))...((((......))))...).))))),15,-4.241,32,0,0.000016
4026,...((((..((....)).)))).((((((.((.(.(.................).).)).))))))..,16,-4.241,21,0,0.000016
4027,...((((.(((....)))))))......((....)).........(((......))).....(...).,13,-4.241,20,0,0.000016
4028,...((((.(((....)))))))..(((((.(.((.....))...(((........)))).)))))...,18,-4.24,4,0,0.000016
4029,...((((.(((....)))))))....(.....)......(((.(((((......))))..)..)))..,16,-4.24,17,0,0.000016
4030,...((((..((....)).)))).((((((...((.....))..((((...)).)).....))))))..,18,-4.239,16,0,0.000016
4031,...((((...........))))..(((((...(.......)...(((........)))..)))))...,13,-4.239,10,0,0.000016
4032,..(..((((....)))).).....(((((...((.....))...(((.((...)))))..)))))...,17,-4.239,23,0,0.000016
4033,..(..((((....)))).).....(((((...((.....))...((((.(...)))))..)))))...,17,-4.239,20,0,0.000016
4034,...(((..(((....))).))).................(((..((((......)))).....)))..,13,-4.239,18,0,0.000016
4035,...((((.(((....))))))).........((((.......).((((......)))).)))......,15,-4.239,18,0,0.000016
4036,...((((.(((....))))))).((((((.(((((((......((...)))))))..)).))))))..,22,-4.238,27,0,0.000016
4037,...((((..((....)).))))..(((((.((((.....))................)).)))))...,15,-4.238,13,0,0.000016
4038,...((((((....))))...))..................((.(((((......)))))....))...,13,-4.238,30,0,0.000016
4039,.(.((((.(((....)))))))..)...((....))........((((......)))).(...)....,15,-4.238,19,0,0.000016
4040,..(..((((....)))).)....((((((...((.....))....(((......)))...))))))..,16,-4.238,22,0,0.000016
4041,((.((((..((....)).))))..))..............(..(((((......)))))..)......,14,-4.238,20,0,0.000016
4042,...((((.(((....))))))).........(((..........(((........))).)))......,13,-4.238,18,0,0.000016
4043,((.((((.(((....)))))))..))......(((...)))....(((......)))...........,15,-4.238,16,0,0.000016
4044,...((((.(((....))))))).((((.(......((.....))((((......))))..).))))..,18,-4.237,12,0,0.000016
4045,.(.((((((....))))...))..).......((.....))...((((......))))...(....).,14,-4.237,25,0,0.000016
4046,...((((.(((....))))))).............(((...)))........................,10,-4.237,28,0,0.000016
4047,...((((.(((....)))))))..........(((...))).......((...))......(....).,13,-4.237,24,0,0.000016
4048,...((((((....))))...))..(((((.(.............((((......))))).)))))...,16,-4.237,19,0,0.000016
4049,......((......))..((.......))...(((...)))...((((......))))..........,11,-4.237,28,0,0.000016
4050,...((((.(((....)))))))..........(((...)))....((.....))..............,12,-4.237,22,0,0.000016
4051,...((((.(((....))))))).................((...(((........)))....))....,12,-4.237,16,0,0.000016
4052,.(.((((.((......))))))..)...((....))........((((......))))...(....).,14,-4.237,21,0,0.000016
4053,........................(((((...(((...)))...((((......))))..)))))...,12,-4.237,16,0,0.000016
4054,...((((.(((....)))))))......((....))...........((((............)))).,13,-4.236,30,0,0.000016
4055,...((((.(((....))))))).....(((((((.........(((((......)))))))).).))),19,-4.236,23,0,0.000016
4056,...((((.(((....))))))).....(((((((.........(((((......))))))).)).))),19,-4.236,23,0,0.000016
4057,..((((.....)).))..((.......))...((.....))...((((......))))..........,12,-4.236,28,0,0.000016
4058,....(((.(((....))))))((((.......))))....(..(((((......)))))..)......,16,-4.236,22,0,0.000016
4059,((.((((.((......))))))..))..................((((......))))..........,12,-4.235,18,0,0.000016
4060,.(.((((.(((....)))))))..)...(......)........((((......))))...(....).,14,-4.235,17,0,0.000016
4061,...((((..((....)).))))....(.....)...........((((......))))..(...)...,12,-4.235,16,0,0.000016
4062,...((((.(((....)))))))....(((..((..(((...)))..)).))).......((...))..,17,-4.235,34,0,0.000016
4063,......(((....)))........(...)...(((...)))...((((......))))..........,11,-4.234,29,0,0.000016
4064,...((((...........))))...((.....))..........((((......))))..(...)...,11,-4.234,20,0,0.000016
4065,...(((..(((....))).)))....(((...(((...)))...((((......))))..))).....,16,-4.234,8,0,0.000016
4066,...((((.(((....)))))))..(((((.((.((((...(......)..)))..).)).)))))...,19,-4.234,21,0,0.000016
4067,..(..((((....)))).).....(((((...(.......)...((((......))))..)))))...,15,-4.234,20,0,0.000016
4068,...((((((....))))...)).((((((...(((...)))....(((......)))...))))))..,18,-4.233,19,0,0.000016
4069,...((((((....))))...)).((((....(((.((.....))((((......)))).)))))))..,19,-4.233,29,0,0.000016
4070,...((((((....))...))))......((....))..(.(..(((((......)))))..).)....,15,-4.232,29,0,0.000016
4071,.....(((......)))..............(((.........(((((......))))))))......,11,-4.232,34,0,0.000016
4072,...(((..(((....))).))).((((((.(.............((((......))))).))))))..,17,-4.232,10,0,0.000016
4073,...((((.(((....))))))).........(............((((......))))......)...,12,-4.232,15,0,0.000016
4074,.(.((((.(((....)))))))..)..............(((.(((((......))))..)..)))..,16,-4.232,18,0,0.000016
4075,...((((..((....)).)))).((((((.((..(((.............)))....)).))))))..,17,-4.232,25,0,0.000016
4076,...((((.(((....))))))).((((((........((.(..((........)).).))))))))..,18,-4.231,20,0,0.000016
4077,...((((.(((....)))))))......((....)).......((........))....((...))..,13,-4.231,29,0,0.000016
4078,...(((.............)))..(...)...(((...)))...((((......))))..........,11,-4.231,20,0,0.000016
4079,...((((.(((....)))))))..(((((...((.....))..(.((...))..).....)))))...,17,-4.231,11,0,0.000016
4080,...((((((....)))...)))......((....))...(((..((((......)))).....)))..,15,-4.231,30,0,0.000016
4081,...((((.(((....)))))))......((....))....(..(((..((...)).)))..)......,15,-4.23,26,0,0.000016
4082,...((((...........)))).............(((...)))((((......))))...(....).,12,-4.23,27,0,0.000016
4083,...((((.(((....)))))))..(.......)...........(((........)))..........,11,-4.23,16,0,0.000016
4084,...((((.(((....))))))).........(((.........(((.(......).))))))......,14,-4.229,20,0,0.000016
4085,.....((((....))))....((((.......))))....((..((((......)))).....))...,14,-4.229,36,0,0.000016
4086,...((((.(((....)))))))..........(((...)))....(((......)))...(...)...,14,-4.229,14,0,0.000016
4087,...((((...........))))..(((((...((.....))...((.(......).))..)))))...,14,-4.229,8,0,0.000016
4088,...((((.(((....))))))).................((..((((.((...))))))...))....,15,-4.229,21,0,0.000016
4089,...((((.(((....))))))).................((..(((((.(...))))))...))....,15,-4.229,18,0,0.000016
4090,...((((.(((....)))))))..(((....((..(((...))).(((......)))...)))))...,18,-4.228,17,0,0.000016
4091,.(.((((..((....)).))))..)....(.(((.........((((........))))))).)....,15,-4.228,24,0,0.000016
4092,...((((...........)))).((((((..((((...)))..)((((......))))..))))))..,18,-4.228,12,0,0.000016
4093,...((((.(((....)))))))..(((((.((.(.((...(.......)...)).).)).)))))...,18,-4.228,20,0,0.000016
4094,...((((.(((....)))))))......((....)).......((...))...........(....).,12,-4.228,29,0,0.000016
4095,...((((.(((....))))))).((((((...(((...)))...(.((......)).)..))))))..,19,-4.228,6,0,0.000016
